OID_;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;IstRad;IstPKW;IstFuss;IstKrad;IstSonstige;ULICHTVERH;IstGkfz;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;UIDENTSTLAE;IstStrassenzustand
236525;08;2;22;000;2021;09;17;5;3;6;7;1;0;1;0;0;0;0;466015,078600725100841;5476541,666586701758206;8,531210615000020;49,440590722000081;08210923222500246290;0
236526;08;3;11;000;2021;09;19;5;2;0;7;1;0;0;0;1;1;0;411434,311981568462215;5316106,813380952924490;7,812892713000053;47,992125625000028;08210923311010163830;0
236527;08;3;15;070;2021;09;02;5;3;9;1;1;0;0;0;0;2;0;451098,826369008806068;5303212,160579085350037;8,345957886000065;47,880380284000069;08210923311500248540;0
236528;08;4;37;076;2021;09;18;5;3;4;6;1;1;0;0;0;0;0;523030,246004014741629;5321437,806750777177513;9,309008855000059;48,045808069000032;08210923437100257150;0
236529;08;1;11;000;2021;09;17;6;3;5;7;1;0;0;0;1;0;0;513917,007023268728517;5403702,730125697329640;9,189462759000037;48,786166967000042;08210924111500262630;0
236530;08;1;15;028;2021;09;07;6;3;5;2;1;1;0;0;0;1;0;500821,803435120964423;5405332,883065745234489;9,011191125000039;48,800986898000076;08210924115300259510;0
236531;08;1;16;078;2021;09;18;6;3;4;6;1;0;0;0;0;0;0;510890,920703061798122;5389742,285410228185356;9,147897825000030;48,660638879000032;08210924116200249760;0
236532;08;1;18;081;2021;09;18;6;3;0;7;1;1;0;0;0;0;0;519180,453634052420966;5414284,152047165669501;9,261612523000053;48,881215094000027;08210924118300245110;0
236533;08;1;18;073;2021;09;19;6;3;0;1;1;0;0;0;0;1;0;499421,113960452377796;5417263,619945671409369;8,992099997000025;48,908314222000058;08210924118600229640;0
236534;08;1;25;008;2021;09;16;6;3;0;1;1;0;0;0;0;0;0;525120,961340388865210;5434874,999787868931890;9,343908698000064;49,066227703000038;08210924121600247270;0
236535;08;2;12;000;2021;09;13;6;3;6;7;1;0;1;0;0;0;0;453893,523322600929532;5426902,766398765146732;8,369717887000036;48,993303739000055;08210924212010240050;0
236536;08;3;15;006;2021;09;07;6;3;4;6;1;0;0;0;0;0;0;402285,627158684597816;5307105,782016865909100;7,692342597000049;47,909829569000067;08210924311400244130;0
236537;08;3;35;100;2021;09;14;6;2;6;6;1;0;1;0;0;0;0;488898,284294718701858;5285726,617575926706195;8,851959998000041;47,724821427000052;08210924335000229360;0
236538;08;4;16;036;2021;09;17;6;2;0;1;1;0;0;0;0;0;0;490560,541905378631782;5366236,425323450937867;8,872345965000022;48,449196909000079;08210924416010260290;0
236539;08;4;26;021;2021;09;19;6;2;0;1;1;0;0;0;0;1;0;558616,208781640743837;5326780,404244923964143;9,787184487000047;48,091595164000069;08210924426100233550;0
236540;08;1;16;078;2021;09;18;7;3;8;6;1;0;0;0;1;0;0;509467,967773360665888;5392542,372727821581066;9,128638405000061;48,685851951000075;08210925116010266580;0
236541;08;1;17;023;2021;09;16;7;3;0;1;1;0;0;0;0;0;0;547635,826848762226291;5388143,443691048771143;9,646686346000024;48,644535020000035;08210925117400252990;0
236542;08;1;25;110;2021;09;18;7;3;8;7;1;0;0;0;0;1;0;530609,990664998884313;5441454,089037599973381;9,419550658000048;49,125159734000079;08210925121600264860;0
236543;08;1;35;019;2021;09;15;7;2;0;1;1;0;0;0;0;0;0;584848,015648153261282;5397935,494570845738053;10,153792431000056;48,728663986000072;08210925135200238310;0
236544;08;2;21;000;2021;09;19;7;3;0;7;1;0;0;0;0;2;0;476227,442810316744726;5475555,854342796839774;8,672136546000047;49,432208764000052;08210925221300233150;0
236545;08;3;11;000;2021;09;23;7;3;6;7;1;0;1;0;0;2;0;411130,387627074436750;5316233,437904560938478;7,808793696000066;47,993222478000064;08210925311010259780;0
236546;08;1;18;007;2021;09;11;1;2;0;1;1;0;0;0;0;0;0;511481,432255959487520;5425837,267191402614117;9,156927377000045;48,985333727000068;08210926118000264280;1
236547;08;1;21;000;2021;09;00;1;2;0;7;1;0;0;0;0;2;0;515213,273831268830691;5443342,276867728680372;9,208591624000064;49,142718634000062;08210926121200260680;0
236548;08;1;28;082;2021;09;15;1;2;3;6;1;0;0;0;0;0;0;571896,642135939211585;5471126,884665652178228;9,990703834000044;49,388590395000051;08210926128010862490;0
236549;08;2;22;000;2021;09;17;1;2;5;3;1;0;0;0;1;0;0;463308,106007799622603;5481712,058335235342383;8,493392747000030;49,486938632000033;08210926222014234830;0
236550;08;1;18;073;2021;09;21;2;3;0;1;1;0;0;0;0;2;0;493907,158639510977082;5420249,009460948407650;8,916807021000068;48,935140278000063;08210927118600238470;0
236551;08;4;21;000;2021;09;12;2;3;0;1;1;0;0;0;1;0;0;574402,287050662562251;5361244,610365955159068;10,005210296000030;48,399967677000063;08210927426010272000;0
236552;08;2;26;095;2021;09;16;3;3;0;1;1;0;0;0;0;0;0;475773,022372401552275;5461996,079754296690226;8,666695087000051;49,310222247000070;08210928226700259570;0
236553;08;1;25;102;2021;09;18;4;3;8;1;1;0;0;0;0;0;0;521668,618252343032509;5443849,935158316977322;9,297128122000061;49,147091341000078;08210929121200247540;1
236554;08;3;37;002;2021;09;17;4;3;0;1;1;0;0;0;0;0;0;434931,143656805856153;5271040,191371985711157;8,134550937000029;47,589507612000034;08210929337010247910;0
236555;08;1;36;010;2021;09;16;5;3;0;1;1;0;0;0;0;0;0;602343,478072417201474;5409415,683636870235205;10,394492108000065;48,829281413000047;08210930136200262440;0
236556;08;4;21;000;2021;09;10;5;3;5;3;1;1;0;0;0;0;0;571772,060500448569655;5356229,351258852519095;9,968823629000042;48,355158842000037;08210930426010270090;0
236557;08;4;16;025;2021;10;12;6;3;5;3;1;0;0;0;0;0;0;503369,504863524110988;5361010,517309558577836;9,045525372000043;48,402243727000041;08211001416200164020;0
236558;08;4;21;000;2021;10;16;6;3;0;1;1;0;0;0;0;0;0;571572,492209119373001;5355425,772820293903351;9,965993483000034;48,347953023000059;08211001421300870420;0
236559;08;1;25;008;2021;10;16;7;3;0;1;1;0;0;0;0;0;0;527671,226516311289743;5433530,830123267136514;9,378729460000045;49,054027152000060;08211002121600865820;0
236560;08;2;26;038;2021;10;12;7;3;5;3;1;1;0;0;0;0;0;471238,205094992008526;5482107,676730449311435;8,602852180000070;49,490924751000080;08211002222014866890;0
236561;08;3;36;069;2021;10;15;7;2;0;1;1;0;0;0;0;0;0;407193,634010887355544;5267887,205251736566424;7,766369322000060;47,557767799000032;08211002311010866370;0
236562;08;3;26;060;2021;10;13;7;2;4;1;1;1;0;0;0;0;0;444050,573709882446565;5329575,908819852396846;8,248259076000068;48,116983953000044;08211002326300967270;0
236563;08;3;35;043;2021;10;21;7;3;0;6;1;0;0;0;0;2;0;513342,716056850214954;5279187,395850631408393;9,177723287000049;47,665941532000033;08211002335100054030;0
236564;08;3;35;097;2021;10;17;1;3;9;1;1;0;0;0;0;0;0;486707,866627853596583;5293736,541277956217527;8,822506213000054;47,796849486000042;08211003335300866260;0
236565;08;1;28;139;2021;10;13;2;2;0;1;1;0;0;0;0;0;0;559027,207767381449230;5488201,055598961189389;9,815936015000034;49,543538566000052;08211004128200890340;1
236566;08;3;35;100;2021;10;18;2;3;0;1;1;0;0;0;0;1;0;489584,049486752832308;5286226,898410774767399;8,861092596000049;47,729334181000070;08211004335300867890;1
236567;08;1;16;058;2021;10;12;3;3;0;1;1;0;0;0;0;0;0;533923,137403039843775;5395318,906765895895660;9,461124270000028;48,709978981000063;08211005116100871050;0
236568;08;3;11;000;2021;10;07;3;3;9;6;1;0;0;0;0;1;0;415039,667812789324671;5319113,917175535112619;7,860612025000023;48,019664918000046;08211005311010895430;1
236569;08;3;11;000;2021;10;15;4;3;2;6;1;1;0;0;0;0;0;410147,531972976285033;5315207,250232320278883;7,795837294000023;47,983854341000040;08211006311010899230;0
236570;08;3;11;000;2021;10;22;5;3;8;1;1;0;0;0;0;2;0;412861,234288180596195;5319564,107037781737745;7,831312115000060;48,023421069000051;08211007311010880730;0
236571;08;3;26;074;2021;10;22;5;2;0;1;1;0;0;0;0;2;0;459214,112270501966123;5324041,805066552013159;8,452514906000033;48,068347729000038;08211007326400912660;0
236572;08;2;12;000;2021;10;11;6;3;0;6;1;0;0;0;0;0;0;453875,223800672625657;5426879,181969893164933;8,369470423000053;48,993090229000074;08211008212402875940;0
236573;08;3;17;096;2021;10;16;6;3;0;1;1;0;0;0;0;0;0;426205,855631613172591;5369798,469111471436918;8,001497823000022;48,476982247000080;08211008317500890040;0
236574;08;4;35;024;2021;10;11;6;3;0;1;1;0;0;0;0;0;0;525711,864496816531755;5279362,364275342784822;9,342486768000072;47,667142339000065;08211008435100884390;0
236575;08;1;18;040;2021;10;16;7;3;0;7;1;0;0;0;0;0;0;509956,844788157206494;5432190,522301675751805;9,136245365000036;49,042511335000029;08211009118100909450;0
236576;08;1;36;088;2021;10;13;7;2;0;1;1;0;0;0;0;0;0;579686,779454316012561;5409429,330011769197881;10,085849653000025;48,832724845000030;08211009136100909930;0
236577;08;1;36;065;2021;10;18;7;2;0;7;1;0;0;0;0;1;0;565831,372674538986757;5403162,058438729494810;9,896071061000043;48,777975465000054;08211009136300908120;0
236578;08;1;18;051;2021;10;14;1;3;0;7;1;0;0;0;0;0;0;508688,882204366382211;5414314,050888897851110;9,118513487000030;48,881719916000065;08211010118300878280;0
236579;08;1;18;006;2021;10;16;1;3;6;7;1;0;1;0;0;0;0;518393,953413962095510;5420875,959718244150281;9,251182205000021;48,940536657000052;08211010118500880180;0
236580;08;1;27;059;2021;10;14;1;3;0;1;1;0;0;0;0;0;0;545722,288092016358860;5442216,712001912295818;9,626760420000039;49,131080969000038;08211010127010887080;1
236581;08;1;36;088;2021;10;12;1;2;5;3;1;0;0;0;0;0;0;581475,040048102848232;5410973,365092865191400;10,110519599000042;48,846380103000058;08211010136100907640;0
236582;08;2;22;000;2021;10;11;1;3;0;7;1;0;0;0;0;0;0;462763,238783136999700;5481962,635815110988915;8,485846445000050;49,489159259000076;08211010222700878320;0
236583;08;3;11;000;2021;10;16;1;2;0;1;1;0;0;0;0;0;0;410783,188930322416127;5323605,221207597292960;7,802605793000055;48,059484654000073;08211010311010879760;0
236584;08;3;15;072;2021;10;19;1;2;0;7;1;0;0;0;0;1;0;401280,450698123313487;5317329,263065656647086;7,676547915000071;48,001634383000066;08211010311100879880;0
236585;08;4;15;059;2021;10;13;1;2;0;1;1;0;0;0;0;0;0;515216,238546809589025;5363903,314769441261888;9,205690855000057;48,428094054000042;08211010415300880170;0
236586;08;4;35;030;2021;10;22;1;3;0;7;1;0;0;0;0;2;0;542496,479342031758279;5273884,372309545055032;9,565519716000040;47,616969986000072;08211010435100905140;0
236587;08;1;11;000;2021;10;12;2;3;0;7;1;0;0;0;0;0;0;513453,964461964322254;5402728,410201143473387;9,183127156000069;48,777412260000062;08211011111120925340;0
236588;08;3;16;011;2021;10;13;2;2;0;1;1;0;0;0;0;0;0;415510,270026116631925;5329430,665866618044674;7,864882941000076;48,112529772000073;08211011316100883560;0
236589;08;1;16;022;2021;10;08;4;2;8;1;1;0;0;0;0;0;0;522671,302000000141561;5381963,057000000029802;9,307447295000031;48,590339888000074;08211013116500919140;0
236590;08;1;19;076;2021;10;15;5;3;0;1;1;0;0;0;0;0;0;541999,729812816600315;5407948,350939846597612;9,572195216000068;48,823095917000046;08211014119300895510;0
236591;08;2;26;096;2021;10;18;5;2;5;5;1;0;0;0;0;1;0;475056,381522311246954;5485431,585894672200084;8,655363192000038;49,520991170000059;08211014226600057610;0
236592;08;4;16;015;2021;10;11;5;2;5;3;1;0;0;0;1;0;0;506023,731548330979422;5366422,663229363039136;9,081464371000038;48,450914360000070;08211014416010914910;0
236593;08;4;17;002;2021;10;17;5;3;0;7;1;0;0;0;1;0;0;492349,772657827241346;5341859,889996628277004;8,896985297000072;48,229914327000074;08211014417010918420;1
236594;08;1;36;033;2021;10;18;6;3;0;7;1;0;0;0;0;0;0;580211,024534766445868;5415040,517309620976448;10,094091369000068;48,883125480000047;08211015136100897310;0
236595;08;2;26;038;2021;10;14;6;2;9;7;1;0;0;0;0;0;0;471644,546694439952262;5479697,178940892219543;8,608635704000051;49,469262281000056;08211015222014920820;0
236596;08;3;16;056;2021;10;12;6;3;4;6;1;0;0;0;0;0;1;418054,981713326880708;5325691,961793590337038;7,899782240000036;48,079231297000035;08211015316200913250;0
236597;08;1;21;000;2021;10;15;7;3;2;2;1;0;0;0;0;0;0;511975,011316053743940;5440540,594262578524649;9,164108305000070;49,117588120000050;08211016121200899400;0
236598;08;3;35;043;2021;10;18;7;2;0;1;1;0;0;0;0;0;0;512145,673290843085852;5281947,755199297331274;9,161855693000064;47,690801889000056;08211016335100928390;0
236599;08;4;15;060;2021;10;12;1;3;3;2;1;0;0;0;0;0;0;514902,419328649644740;5377856,045165190473199;9,201946544000066;48,553625339000064;08211017415400928380;0
236600;08;2;16;023;2021;10;07;2;2;0;7;1;0;0;0;0;0;0;436559,582279862486757;5406426,835257124155760;8,135965598000041;48,807590279000067;08211018216100931890;0
236601;08;3;17;141;2021;10;17;2;2;4;6;1;0;0;0;0;0;0;419820,059710049128626;5376866,646261392161250;7,913749605000021;48,539776935000077;08211018317010905710;0
236602;08;3;17;057;2021;10;15;2;3;8;1;1;0;0;0;0;0;0;412374,853000000119209;5381089,029999999329448;7,812017074000039;48,576758899000026;08211018317200913830;0
236603;08;4;16;041;2021;10;16;2;3;3;6;1;0;0;0;0;0;0;502652,789265344734304;5371009,386116688139737;9,035905186000036;48,492201796000074;08211018416200904050;0
236604;08;4;26;128;2021;10;06;2;2;4;6;1;0;0;0;0;2;0;558770,621707502752542;5329908,454114231280982;9,789688933000036;48,119721397000035;08211018426010928240;1
236605;08;1;18;081;2021;10;18;3;3;4;6;1;0;0;0;0;1;0;521873,567033954954240;5413052,624923313036561;9,298278984000035;48,870047474000046;08211019118400972160;0
236606;08;3;11;000;2021;10;20;3;3;5;3;1;1;0;0;0;2;0;412659,252999999560416;5317833,826999999582767;7,828956301000062;48,007829128000026;08211019311010906670;0
236607;08;4;16;036;2021;10;17;3;3;4;1;1;0;0;1;0;0;0;494269,541396809858270;5367652,505812309682369;8,922484978000057;48,461981330000071;08211019416100943670;1
236608;08;1;16;011;2021;10;14;4;3;0;1;1;0;0;0;0;0;0;530666,278357213712297;5381432,217305388301611;9,415826023000022;48,585223946000042;08211020116400942970;0
236609;08;2;35;046;2021;10;17;4;2;6;7;1;0;1;0;0;0;0;479328,869445936346892;5377633,990237926132977;8,719892020000032;48,551464037000073;08211020235200936450;0
236610;08;4;35;034;2021;10;18;4;3;0;1;1;0;0;0;0;1;0;531243,777945304056630;5287223,052088253200054;9,416734334000068;47,737624630000028;08211020435200927280;0
236611;08;1;16;049;2021;10;17;5;3;0;1;1;0;0;0;0;0;0;526234,217780665378086;5387072,961058760061860;9,356086478000066;48,636169707000079;08211021116500917210;0
236612;08;3;11;000;2021;10;18;5;3;0;7;1;0;0;0;1;2;0;412623,451143907033838;5317308,981422244571149;7,828583301000037;48,003103093000050;08211021311010933650;0
236613;08;3;16;043;2021;10;06;5;2;0;1;1;0;0;0;1;2;0;412678,860316373116802;5333456,326074212789536;7,826026018000050;48,148358975000065;08211021316100913170;1
236614;08;1;16;081;2021;10;17;6;3;8;1;1;0;0;0;0;0;0;519318,589003681845497;5386376,245558138005435;9,262186892000045;48,630153932000042;08211022116500967250;0
236615;08;1;15;041;2021;10;14;6;2;4;6;1;1;0;0;0;0;0;494634,659504689800087;5400467,373214821331203;8,926999584000043;48,757194374000051;08211022118010936990;0
236616;08;3;17;057;2021;10;10;6;3;0;1;1;0;0;0;0;0;0;411861,531882897659671;5380288,832978868857026;7,805228877000047;48,569489663000070;08211022317200939800;0
236617;08;1;11;000;2021;10;12;7;3;5;3;1;1;0;0;0;0;0;513351,245105476817116;5402487,653151368722320;9,181721192000055;48,775248641000076;08211023111500954040;0
236618;08;1;16;056;2021;10;16;7;3;7;1;1;0;0;0;0;0;0;530720,124492660746910;5395142,822141496464610;9,417573212000036;48,708560972000043;08211023116100967860;0
236619;08;1;16;079;2021;10;13;7;3;0;1;1;0;0;0;0;0;0;537327,149397180415690;5376915,015284904278815;9,505736872000057;48,544225871000037;08211023116400918560;0
236620;08;1;19;041;2021;10;15;7;3;4;6;1;0;0;0;0;0;0;527249,494894771487452;5408075,593724134378135;9,371255270000063;48,825062826000078;08211023119400920330;0
236621;08;1;18;050;2021;10;12;1;3;4;6;1;0;0;0;0;0;0;503858,500499923189636;5420865,002856400795281;9,052690653000070;48,940699545000030;08211024118600952250;0
236622;08;1;19;079;2021;10;12;1;3;6;6;1;0;1;0;0;0;0;524555,744762002490461;5407306,436158640310168;9,334509454000056;48,818256029000054;08211024119400952750;0
236623;08;1;28;007;2021;10;16;1;3;0;1;1;0;0;0;0;0;0;555223,138807306066155;5483712,099086387082934;9,762728942000024;49,503523708000046;08211024128100942720;1
236624;08;2;36;040;2021;10;18;1;3;0;1;1;0;0;0;0;1;0;491665,359483269508928;5418390,462591438554227;8,886235050000039;48,918395183000030;08211024231102969520;0
236625;08;2;37;019;2021;10;22;1;3;7;7;1;0;0;0;0;2;0;468757,285745436383877;5366468,292944700457156;8,577478859000053;48,450578085000075;08211024237200164280;0
236626;08;1;16;033;2021;10;14;2;3;0;1;1;0;0;0;0;0;0;534361,244375602342188;5388056,216192802414298;9,466475727000045;48,644621109000070;08211025116400957160;0
236627;08;2;26;098;2021;10;07;2;3;4;6;1;0;0;0;1;0;0;479059,307937767880503;5460433,578510318882763;8,711987745000044;49,296289051000031;08211025226700958470;0
236628;08;3;11;000;2021;10;16;3;3;6;2;1;0;1;0;0;0;0;411608,589632009505294;5316313,066598594188690;7,815185683000038;47,994005044000062;08211026311010968740;0
236629;08;1;11;000;2021;10;17;4;3;5;3;1;1;0;0;0;0;0;513585,879814333282411;5410689,681495639495552;9,185186278000060;48,849027894000074;08211027111330951840;0
236630;08;2;26;107;2021;10;17;4;2;0;7;1;0;0;0;0;0;0;476533,151450416306034;5482636,164822969585657;8,675932960000068;49,495906237000042;08211027226600947970;0
236631;08;2;26;103;2021;10;14;4;3;5;3;1;0;0;0;1;0;0;471708,569203163380735;5459243,745594089850783;8,610974155000065;49,285290367000073;08211027226700961480;0
236632;08;4;15;061;2021;10;07;4;3;4;6;1;0;0;0;0;1;0;514323,308217273268383;5371244,713194059208035;9,193871776000037;48,494161231000078;08211027415400946130;0
236633;08;1;18;080;2021;10;15;5;2;0;7;1;0;0;0;0;0;0;508642,821155047800858;5411080,587926350533962;9,117816925000056;48,852632955000047;08211028118200952450;0
236634;08;3;17;047;2021;10;17;5;3;3;6;1;0;0;0;0;0;0;416620,510407210153062;5363119,340097659267485;7,873153986000034;48,415707083000029;08211028317500964440;0
236635;08;1;19;020;2021;10;17;6;2;0;7;1;0;1;0;0;0;0;519759,656671832548454;5409529,800174952484667;9,269282971000052;48,838428003000047;08211029119200955540;0
236636;08;1;19;020;2021;10;17;6;3;6;7;1;0;1;0;0;0;0;518297,570153526030481;5410997,376181233674288;9,249423536000052;48,851674802000048;08211029119200962450;0
236637;08;1;19;020;2021;10;10;6;3;2;6;1;0;0;0;1;0;0;519945,630239424295723;5408857,768983701243997;9,271784668000066;48,832376616000033;08211029119210965280;0
236638;08;1;36;065;2021;10;19;6;3;4;1;1;0;0;0;1;0;0;561346,046094786841422;5405311,937413526698947;9,835346506000064;48,797772075000069;08211029136300967880;0
236639;08;2;12;000;2021;10;07;6;2;4;6;1;0;0;0;0;0;0;456656,514937938074581;5431869,008759867399931;8,406955746000051;49,038175777000049;08211029212402949140;0
236640;08;2;22;000;2021;10;17;7;3;0;7;1;0;0;0;0;0;0;462530,138146687997505;5485996,841648662462831;8,482245206000073;49,525430393000079;08211030222600964240;1
236641;08;3;11;000;2021;10;10;7;3;0;7;1;0;0;0;0;0;0;412699,899958298658021;5317804,326733999885619;7,829507174000071;48,007569318000037;08211030311010944110;1
236642;08;4;35;059;2021;10;13;7;3;0;1;1;0;0;0;0;0;0;513302,760477790376171;5289549,914865304715931;9,177507431000038;47,759180123000078;08211030435200944910;1
236643;08;1;19;086;2021;10;14;1;3;8;1;1;0;0;0;0;0;0;533639,158602346200496;5405675,644778250716627;9,458110579000049;48,803160585000057;08211031119300948980;0
236644;08;4;16;048;2021;10;14;1;3;4;6;1;0;0;0;0;0;0;497314,821081644680817;5377098,197060177102685;8,963617219000071;48,546978846000059;08211031416100965430;0
236645;08;4;16;041;2021;10;15;1;3;3;6;1;0;0;1;0;0;0;505191,860649134498090;5375042,769612460397184;9,070321381000042;48,528471789000037;08211031416200968510;0
