OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
175448;08;4;35;059;2019;04;08;5;3;6;1;0;1;0;1;0;0;0;516646,689015121200000;5289734,207465695200000;9,222134402000052;47,760760614000048;0
175450;08;4;26;014;2019;04;15;5;3;1;7;0;1;1;0;0;0;0;548999,691083393060000;5317103,079878203600000;9,656941263000022;48,005345017000081;0
175454;08;3;37;096;2019;04;15;5;3;8;1;0;1;0;0;0;0;0;419632,483054990880000;5267231,090025005900000;7,931801069000073;47,553524275000029;0
175457;08;3;35;043;2019;04;12;5;2;0;7;0;1;0;0;0;0;0;513963,122631096280000;5280757,656995488300000;9,186037188000057;47,680057101000045;0
175459;08;3;17;096;2019;04;16;5;3;5;3;0;1;1;0;0;0;0;422114,500219637530000;5370693,773283014100000;7,945980695000060;48,484541894000074;0
175460;08;3;17;096;2019;04;16;5;3;2;6;0;1;1;0;0;0;0;421594,277001494540000;5369299,740436915300000;7,939203292000059;48,471938042000033;0
175462;08;3;16;020;2019;04;10;5;3;5;1;0;1;1;0;0;0;0;408331,177287556230000;5338170,036171162500000;7,766571617000068;48,190146215000027;0
175463;08;2;12;000;2019;04;14;5;3;1;5;0;1;1;0;0;0;0;461435,133772066790000;5427727,579193152500000;8,472729454000046;49,001240239000026;0
175465;08;2;35;080;2019;04;18;5;3;6;6;0;0;1;1;0;0;0;480924,874155877160000;5385538,903656143700000;8,741155818000038;48,622628585000029;0
175470;08;2;16;013;2019;04;12;5;3;0;7;0;1;0;0;0;0;0;445926,947816920470000;5389915,211772752900000;8,265699898000037;48,659949064000045;0
175471;08;2;16;015;2019;04;11;5;3;5;3;0;1;1;0;0;0;0;449158,739407667890000;5406326,920820150500000;8,307558992000054;48,807849976000057;0
175472;08;1;11;000;2019;04;13;7;3;0;1;0;1;0;0;0;0;0;517249,449633254670000;5408255,181219186600000;9,235020762000033;48,827036608000071;0
175477;08;1;21;000;2019;04;14;5;2;6;4;0;0;1;1;0;0;0;513929,751766841860000;5442695,994735026700000;9,190970818000039;49,136935553000058;0
175480;08;1;19;020;2019;04;17;5;3;5;3;0;1;1;0;0;0;0;520874,113537760450000;5407238,451923539900000;9,284353852000038;48,817779076000079;0
175482;08;1;18;011;2019;04;13;5;3;0;7;0;0;1;1;0;0;0;504785,553220199420000;5408204,732475927100000;9,065202009000075;48,826803896000058;0
175486;08;1;15;003;2019;04;14;5;3;6;4;0;0;1;1;0;0;0;500568,053049665880000;5391837,134805204300000;9,007717005000075;48,679579109000031;0
175487;08;1;11;000;2019;04;14;5;3;6;4;0;0;1;1;0;0;0;515275,851707853380000;5403478,067494388700000;9,207953269000029;48,784114034000027;0
175490;08;4;35;016;2019;04;20;4;3;0;7;1;1;0;0;0;0;0;536869,475259556440000;5280408,587622510300000;9,491191738000055;47,676015735000078;0
175491;08;4;26;120;2019;04;12;4;2;6;7;0;0;1;1;0;0;0;561805,941738729370000;5323669,183565817800000;9,829566273000069;48,063304844000072;0
175492;08;4;21;000;2019;04;19;4;3;6;4;1;0;1;1;0;0;0;571007,736669415610000;5362156,597019784200000;9,959509458000071;48,408562764000067;0
175494;08;4;16;041;2019;04;21;4;2;5;3;2;1;1;0;0;0;0;505281,819516460410000;5375211,833679838100000;9,071541975000059;48,529991998000071;0
175498;08;3;36;105;2019;04;15;4;3;0;5;0;1;1;0;0;0;0;399110,356988304290000;5267770,761306040000000;7,658978031000061;47,555514496000058;0
175500;08;3;17;118;2019;04;13;4;3;0;1;0;1;0;0;0;0;0;435874,217089348470000;5385316,738922612700000;8,129912903000047;48,617634097000064;1
175503;08;3;11;000;2019;04;14;4;2;8;7;0;1;0;0;0;0;0;413827,237128799780000;5315616,291572328700000;7,845058372000040;47,988040155000078;0
175506;08;2;12;000;2019;04;10;4;3;6;4;0;0;1;1;0;0;0;455645,649668835100000;5428746,351656977100000;8,393466922000073;49,010015343000077;0
175508;08;2;12;000;2019;04;16;4;3;5;3;0;1;1;0;0;0;0;454021,423000001350000;5428445,191000001500000;8,371291571000029;49,007187500000043;0
175510;08;2;37;028;2019;04;13;4;3;0;7;0;1;0;0;0;0;0;456935,754653876650000;5367896,020717147700000;8,417466982000065;48,462723961000052;0
175520;08;2;12;000;2019;04;22;4;3;0;7;2;1;0;0;0;0;0;458960,082348057070000;5432196,033719308700000;8,438439402000029;49,041275066000026;0
175524;08;1;25;079;2019;04;11;4;3;3;6;0;1;1;0;0;0;0;511920,526165807620000;5454186,460310513200000;9,163766125000052;49,240337831000033;0
175525;08;1;18;048;2019;04;13;4;3;6;7;0;0;1;1;0;0;0;515367,716660667210000;5415148,038105659200000;9,209641443000066;48,889092639000069;0
175527;08;1;18;073;2019;04;21;4;2;6;4;2;0;1;1;0;0;0;496927,219595920290000;5421524,518235504600000;8,958033953000040;48,946636751000028;0
175531;08;1;15;028;2019;04;19;4;3;0;7;1;1;1;0;0;0;0;501260,242933647710000;5405262,787242474000000;9,017161476000069;48,800355586000080;0
175533;08;1;11;000;2019;04;15;4;3;2;7;0;1;1;0;0;0;0;513275,499418049120000;5401928,744119390800000;9,180672196000046;48,770222356000033;0
175535;08;1;11;000;2019;04;11;4;3;6;7;0;1;0;1;0;0;0;512263,871000001210000;5401214,618999999000000;9,166883269000039;48,763818887000070;1
175538;08;4;36;049;2019;04;20;3;3;3;6;2;1;0;0;0;0;0;577823,162882539440000;5283213,355768883600000;10,037227405000067;47,697615559000042;0
175540;08;4;16;036;2019;04;05;3;3;5;3;1;1;1;0;0;0;0;494127,463518038390000;5365946,541137589100000;8,920587053000077;48,446632370000032;0
175542;08;4;16;036;2019;04;19;3;2;2;2;0;1;0;0;0;0;0;494128,098000001160000;5365944,493000002600000;8,920595661000050;48,446613950000028;0
175544;08;3;35;075;2019;04;14;3;3;1;2;0;1;1;0;0;0;0;488484,954913848080000;5290211,789375655400000;8,846329592000075;47,765169771000046;0
175545;08;3;17;065;2019;04;13;3;3;0;1;0;1;0;0;0;0;0;415892,499542814680000;5354095,456151280600000;7,865122715000041;48,334442040000056;0
175546;08;4;36;081;2019;04;18;6;2;0;1;0;1;0;0;0;0;0;561989,540999041870000;5281512,682833464800000;9,825980725000022;47,684028462000072;0
175548;08;3;11;000;2019;04;10;3;3;5;3;0;1;1;0;0;0;0;413860,507805097850000;5316234,414392378200000;7,845380154000054;47,993604882000056;0
175549;08;3;11;000;2019;04;08;3;3;6;1;0;1;0;1;0;0;0;413523,262000001040000;5316741,811000002500000;7,840758397000059;47,998123570000075;0
175551;08;3;11;000;2019;04;08;3;3;0;7;0;1;0;1;0;0;0;412210,827292695640000;5319208,806575877600000;7,822663672000033;48,020135992000064;0
175554;08;2;26;096;2019;04;12;3;3;2;7;0;1;0;0;0;0;0;475048,529077607210000;5488579,830437243000000;8,655055464000043;49,549308097000051;0
175555;08;2;25;067;2019;04;20;3;3;0;1;1;1;0;0;0;0;0;509256,123914527710000;5463246,206277856600000;9,127371952000033;49,321877731000029;0
175558;08;2;21;000;2019;04;18;3;3;1;7;0;1;1;0;0;0;0;477230,741451807320000;5472079,173128537800000;8,686172953000039;49,400975012000060;0
175560;08;2;15;097;2019;04;14;3;3;6;3;0;0;1;1;0;0;0;481256,946000001390000;5439627,091000001900000;8,743184106000058;49,109201744000075;0
175562;08;1;36;082;2019;04;17;3;2;5;2;0;1;1;0;0;0;0;587846,596679407170000;5414634,337008725900000;10,198131756000066;48,878437271000053;0
175563;08;1;28;007;2019;04;10;3;3;0;7;0;1;0;0;0;0;0;555395,702597617170000;5482566,512544475500000;9,764951506000045;49,493204527000046;0
175566;08;1;21;000;2019;04;07;3;2;5;3;0;1;1;0;0;0;0;516707,617070836020000;5443696,607993394100000;9,229095332000043;49,145867124000063;0
175567;08;1;21;000;2019;04;16;3;3;5;3;0;1;1;0;0;0;0;515791,497385774740000;5440923,694796079800000;9,216424956000026;49,120948058000067;0
175569;08;1;19;067;2019;04;14;3;2;5;3;0;1;0;0;0;0;1;540191,471106913870000;5408484,720979476300000;9,547613664000039;48,828040463000036;0
175571;08;1;16;041;2019;04;14;3;3;2;6;0;1;1;0;0;0;0;518809,598438605670000;5384202,883118594100000;9,255180504000066;48,610617614000034;1
175577;08;4;35;059;2019;04;11;2;2;5;2;0;1;1;0;0;0;0;512779,690376881510000;5290115,938075732400000;9,170544441000061;47,764283511000031;0
175582;08;3;35;063;2019;04;10;2;2;5;2;0;1;1;0;0;0;0;497390,739156988450000;5287456,512719286600000;8,965195404000042;47,740476552000075;0
175583;08;3;35;043;2019;04;09;2;2;5;3;0;1;1;0;0;0;0;514885,924315027890000;5280692,863509733200000;9,198329822000062;47,679453520000038;0
175584;08;3;17;040;2019;04;20;2;3;0;7;1;1;0;0;0;0;0;432518,127030645500000;5347633,827403267800000;8,090455655000028;48,278310475000069;0
175585;08;3;17;145;2019;04;16;2;2;1;1;0;1;1;0;0;0;0;442660,140319230970000;5349800,252671511800000;8,226845063000042;48,298799308000071;0
175588;08;1;11;000;2019;04;20;7;3;4;5;1;1;1;0;0;0;0;516735,685999999750000;5410291,841000000000000;9,228104048000034;48,845372053000062;0
175589;08;3;16;011;2019;04;18;2;2;0;5;0;1;0;0;0;0;0;412506,974414270370000;5331171,915459876900000;7,824184996000042;48,127786913000079;0
175590;08;3;15;073;2019;04;08;2;3;4;6;0;1;0;0;0;0;0;412627,591000001880000;5313096,777000000700000;7,829495845000054;47,965213487000028;0
175591;08;2;21;000;2019;04;10;2;3;0;3;0;1;1;0;0;0;0;473215,355455450710000;5466943,528569338800000;8,631176140000036;49,354617265000059;0
175592;08;2;12;000;2019;04;13;2;2;5;2;0;1;0;0;0;1;0;458411,326000002210000;5428327,525000000400000;8,431327646000057;49,006440526000063;0
175598;08;2;26;018;2019;04;13;2;3;0;7;0;1;0;0;0;0;0;473368,910000000150000;5472100,666999999400000;8,632945234000033;49,401011629000038;0
175599;08;2;21;000;2019;04;16;2;3;3;5;0;1;1;0;0;0;0;477568,525481881570000;5472948,679455382700000;8,690779422000048;49,408808634000081;0
175601;08;1;36;042;2019;04;17;2;3;0;1;0;1;0;0;0;0;0;551030,286122560500000;5405472,168502792700000;9,694909036000070;48,800145762000056;0
175602;08;1;25;065;2019;04;13;2;3;5;3;0;1;1;0;0;0;0;516924,926575065590000;5448609,285996506000000;9,232281691000026;49,190052085000048;0
175604;08;1;25;026;2019;04;12;2;3;0;1;0;1;0;0;0;0;0;492712,382427107540000;5442370,995758799800000;8,900095607000026;49,134126762000051;0
175610;08;1;15;045;2019;04;16;2;3;5;2;0;1;1;0;0;0;0;502145,831504877660000;5394725,316701820100000;9,029166139000040;48,705558045000032;0
175611;08;1;15;021;2019;04;09;2;3;4;2;0;1;1;0;0;0;0;490386,697529189290000;5382451,333175396500000;8,869621152000036;48,595069152000065;0
175614;08;1;11;000;2019;04;17;2;3;5;7;0;1;1;0;0;0;0;514061,356848371220000;5407400,181643750500000;9,191554518000032;48,819425534000061;0
175617;08;4;15;053;2019;04;19;1;3;5;3;0;1;1;0;0;0;0;537915,020989116280000;5362085,711623325900000;9,512356334000060;48,410785076000082;0
175619;08;2;22;000;2019;04;14;1;3;5;3;0;1;1;0;0;0;0;462949,825933646410000;5482892,155494416100000;8,488335529000040;49,497531232000028;0
175620;08;2;12;000;2019;04;12;1;3;0;7;0;1;0;0;0;0;0;456355,771427675150000;5428064,177553283100000;8,403250411000045;49,003929741000036;0
175624;08;4;35;034;2019;04;11;7;3;0;1;0;1;0;0;0;0;0;528954,066076535730000;5286067,756119476600000;9,386117703000025;47,727336798000067;0
175625;08;4;21;000;2019;04;21;7;3;6;4;2;0;1;1;0;0;0;572082,760298823940000;5355809,061538996200000;9,972945033000030;48,351342801000044;0
175626;08;4;25;108;2019;04;10;7;3;6;7;0;0;1;1;0;0;0;554358,683000000190000;5358215,175999999000000;9,734047029000067;48,374762468000029;0
175628;08;4;15;061;2019;04;02;7;3;6;4;2;0;1;1;0;0;0;516121,566112344150000;5370642,380437303300000;9,218188502000032;48,488698866000050;0
175630;08;4;15;061;2019;04;22;7;3;4;7;2;1;1;0;0;0;0;515166,471286731770000;5370087,912249336000000;9,205242255000030;48,483734445000039;1
175634;08;3;35;075;2019;04;15;7;3;0;7;0;1;0;0;0;0;0;487898,893226007930000;5289854,097231986000000;8,838518482000040;47,761940690000074;0
175636;08;3;36;008;2019;04;15;7;1;6;4;0;0;1;1;0;0;0;395215,029737144710000;5275512,052476443400000;7,605367917000024;47,624531729000068;0
175644;08;1;15;045;2019;04;15;7;3;0;7;0;0;1;1;0;0;0;500718,671337586830000;5396912,977732498200000;9,009771991000037;48,725241659000062;0
175646;08;1;28;007;2019;04;00;7;3;5;2;2;1;1;0;0;0;0;556070,336133002300000;5482782,852083956800000;9,774297231000048;49,495088317000068;0
175647;08;1;18;053;2019;04;16;7;3;6;7;0;0;0;1;0;0;1;514956,584060556260000;5427685,394434044100000;9,204493251000031;49,001884302000065;1
175648;08;4;21;000;2019;04;03;7;3;0;1;2;1;0;0;0;0;0;573202,474619856100000;5361548,949866339600000;9,989055867000047;48,402845742000068;0
175649;08;1;15;051;2019;04;17;7;3;0;7;0;1;1;0;0;0;0;503904,823274791240000;5385515,261348543700000;9,052987419000033;48,622694570000078;0
175650;08;1;15;021;2019;04;17;7;3;0;7;0;1;0;0;0;0;0;491194,827483256350000;5382214,132356369900000;8,880586285000049;48,592947125000080;0
175651;08;1;11;000;2019;04;14;7;3;6;4;0;0;1;1;0;0;0;515715,317863183100000;5403195,469110384600000;9,213924964000057;48,781560860000070;1
175652;08;1;11;000;2019;04;13;7;3;5;2;0;1;1;0;0;0;0;512855,238614492120000;5409021,333644643400000;9,175174765000065;48,834035298000060;1
175655;08;4;36;064;2019;04;17;6;3;0;3;0;1;1;0;0;0;0;543927,404702154920000;5291962,098539730500000;9,586381593000056;47,779523317000042;0
175656;08;4;35;016;2019;04;08;6;3;6;4;0;0;1;1;0;0;0;536056,544264172200000;5277466,179542318000000;9,480119092000052;47,649587558000064;0
175657;08;4;35;066;2019;04;14;6;2;6;4;0;0;0;1;0;0;1;518063,892067754640000;5286563,421691373000000;9,240913795000040;47,732193289000065;0
175659;08;4;21;000;2019;04;05;6;3;0;1;2;1;0;0;0;0;0;565360,234000001100000;5356761,642000002800000;9,882366716000036;48,360643409000033;0
175660;08;4;25;033;2019;04;12;6;3;6;7;0;0;1;1;0;0;0;553459,309047255670000;5347500,745499741300000;9,720544040000050;48,278452727000058;0
175662;08;4;16;041;2019;04;22;6;3;6;6;2;1;0;1;0;0;0;503997,682355573400000;5374212,408507855600000;9,054138829000067;48,521010307000040;0
175666;08;3;36;069;2019;04;19;6;3;2;6;0;1;1;0;0;0;0;409149,129524504770000;5268312,906481251100000;7,792268756000055;47,561873961000060;0
175667;08;3;35;075;2019;04;17;6;3;5;2;0;1;1;0;0;0;0;488954,644893264400000;5288959,477458965000000;8,852629493000052;47,753910271000052;0
175668;08;3;35;043;2019;04;08;6;3;5;3;0;1;1;0;0;0;0;511120,630574831740000;5280769,141977913700000;9,148165782000035;47,680215592000081;0
175670;08;3;16;056;2019;04;14;6;2;6;4;0;0;0;1;0;0;1;422152,163999998940000;5326657,705000000100000;7,954606434000027;48,088432192000027;0
175672;08;3;11;000;2019;04;15;6;3;8;1;0;1;0;0;0;0;0;413886,850376552900000;5315617,192056274000000;7,845856998000045;47,988056284000038;0
175673;08;3;11;000;2019;04;14;6;2;2;6;0;1;1;0;0;0;0;414517,380945075300000;5315518,286419458700000;7,854325705000065;47,987251179000054;0
175674;08;3;36;050;2019;04;16;6;2;0;1;0;1;0;0;0;0;0;402333,975000000560000;5276375,710000002800000;7,699898528000063;47,633413324000060;0
175675;08;3;11;000;2019;04;15;6;3;3;6;0;1;0;0;0;0;0;411173,189951478500000;5316207,338538019000000;7,809372691000021;47,992993655000078;0
175676;08;3;11;000;2019;04;19;6;3;4;6;0;1;0;0;0;0;0;413617,536130261610000;5316280,112984471000000;7,842114834000029;47,993983178000065;0
175679;08;2;12;000;2019;04;18;6;3;1;7;0;1;1;0;0;0;0;461063,395275620740000;5427740,782588597400000;8,467645895000032;49,001335670000060;0
175680;08;2;12;000;2019;04;21;6;2;5;3;2;1;1;0;0;0;0;453389,747000000440000;5428831,287000002300000;8,362610295000025;49,010613066000076;0
175681;08;2;37;028;2019;04;09;6;3;5;3;0;1;1;0;0;0;0;456403,686938856730000;5368178,507323617100000;8,410240618000046;48,465228552000042;0
175683;08;2;26;032;2019;04;14;6;3;6;4;0;1;1;1;0;0;0;466984,667357296680000;5462977,863410249400000;8,545710722000024;49,318641300000081;0
175686;08;2;26;018;2019;04;16;6;2;6;7;0;0;1;1;0;0;0;473566,864622903060000;5472535,761497598100000;8,635644616000036;49,404933848000042;0
175688;08;1;19;067;2019;04;15;7;2;3;2;0;1;1;0;0;0;0;537758,436351882290000;5405958,306239383300000;9,514232200000038;48,805466695000064;0
175689;08;4;17;079;2019;04;10;6;2;6;4;0;0;1;1;0;0;0;500078,344058289190000;5345218,709332244500000;9,001055570000062;48,260179101000062;1
175692;08;3;27;046;2019;04;07;6;3;6;4;0;0;1;1;0;0;0;479801,212532924490000;5324296,511826146400000;8,728846811000040;48,071623715000044;1
175693;08;3;27;050;2019;04;16;6;3;6;4;1;0;1;1;0;0;0;486615,276619357990000;5313700,132321758200000;8,820650823000051;47,976466420000065;0
175694;08;3;17;096;2019;04;20;6;2;0;7;1;1;0;0;0;0;0;420011,680828991350000;5367685,947407417000000;7,918103954000060;48,457222894000040;0
175695;08;3;11;000;2019;04;13;6;3;8;1;0;1;0;0;0;0;0;413548,734832769260000;5316397,799152717000000;7,841169099000069;47,995032508000065;0
175700;08;2;21;000;2019;04;10;6;3;5;3;0;1;0;0;0;0;0;478950,857141798360000;5473216,070818983000000;8,709820589000060;49,411263170000041;0
175705;08;1;17;029;2019;04;02;6;2;1;7;2;0;1;1;0;0;1;541728,801685868760000;5389020,881627541000000;9,566587562000052;48,652850509000075;0
175708;08;1;16;077;2019;04;22;6;3;0;1;2;1;0;0;0;0;0;515661,131685955450000;5388908,312597824300000;9,212644955000030;48,653034999000056;1
175711;08;1;15;045;2019;04;08;6;3;5;2;0;1;1;0;0;0;0;500617,451577991250000;5395041,736865937700000;9,008392875000027;48,708407971000042;1
175713;08;1;11;000;2019;04;13;6;3;6;4;0;0;1;1;0;0;0;512189,385662629270000;5406474,635237591300000;9,166025724000065;48,811138993000043;1
175714;08;1;11;000;2019;04;00;6;2;0;1;2;1;0;0;0;0;0;516161,031712296420000;5405474,850743679300000;9,220081867000033;48,802054475000034;0
175717;08;4;36;005;2019;04;10;5;3;0;7;0;1;0;0;0;0;0;540358,983846751970000;5308917,332924196500000;9,540332043000035;47,932303264000041;0
175722;08;4;37;100;2019;04;12;5;2;5;3;0;1;0;0;0;0;1;537608,208535155280000;5318318,480207562400000;9,504328761000068;48,017051605000063;0
175723;08;4;15;061;2019;04;20;5;3;0;7;0;1;1;0;0;0;0;514331,426428723150000;5370159,428971920200000;9,193944424000051;48,484397431000048;0
175724;08;3;37;002;2019;04;11;5;3;1;7;0;1;1;0;0;0;0;434097,093430463220000;5270910,556530028600000;8,123478446000036;47,588257087000045;0
175725;08;3;36;050;2019;04;12;5;3;5;3;0;0;1;1;0;0;0;399421,194844811220000;5273717,600430188700000;7,661745659000076;47,609056861000056;0
175727;08;3;35;063;2019;04;17;5;3;0;7;0;1;0;0;0;0;0;498575,205403255300000;5287874,318757360800000;8,980993478000073;47,744239505000053;0
175728;08;3;35;043;2019;04;15;5;2;0;3;0;1;1;0;0;0;0;512767,004657826390000;5280957,021029299100000;9,170106658000066;47,681875640000044;0
175730;08;3;16;051;2019;04;08;5;3;8;1;0;1;0;0;0;0;0;398967,082126351070000;5336216,266263458900000;7,641074929000070;48,171152584000026;0
175732;08;3;11;000;2019;04;15;5;3;5;3;0;1;1;0;0;0;0;413899,539551775900000;5316832,460528828200000;7,845783236000045;47,998989782000081;0
175733;08;2;12;000;2019;04;20;5;2;5;3;0;1;1;0;0;0;0;460670,434087725360000;5427256,334695581300000;8,462320356000021;48,996953041000040;0
175735;08;2;15;108;2019;04;18;5;2;1;5;0;1;1;0;0;0;0;449218,836787783540000;5423811,180384639700000;8,306205031000047;48,965128186000072;0
175736;08;2;12;000;2019;04;20;5;3;5;3;1;1;0;0;0;0;0;458031,493474417370000;5429697,809787008900000;8,425992498000028;49,018740724000054;0
175738;08;2;26;098;2019;04;18;5;3;6;4;0;0;1;1;0;0;0;478203,927892548030000;5460454,970662342400000;8,700222093000036;49,296451554000043;0
175739;08;2;26;010;2019;04;20;5;3;0;1;0;1;0;0;0;0;0;480508,778565682470000;5458975,214142659700000;8,731994229000065;49,283218935000036;0
175740;08;2;26;084;2019;04;06;5;3;0;7;1;1;1;0;0;0;0;469393,098142914470000;5470103,052649864900000;8,578302151000059;49,382856631000038;0
175742;08;2;22;000;2019;04;08;5;3;5;2;0;1;1;0;0;0;0;464624,947999998930000;5480668,604000000300000;8,511667103000036;49,477631439000049;0
175744;08;2;22;000;2019;04;20;5;3;0;1;1;1;0;0;0;0;0;461219,943451794800000;5483300,285276243500000;8,464406791000044;49,501094009000042;0
175746;08;2;21;000;2019;04;19;5;3;5;2;0;1;1;0;0;0;0;477634,458645943550000;5471955,024417648100000;8,691744263000032;49,399873280000065;0
175747;08;2;16;005;2019;04;16;5;3;5;3;0;1;1;0;0;0;0;445279,461000000130000;5417763,560000002400000;8,253200122000067;48,910393925000051;0
175751;08;2;12;000;2019;04;10;5;3;2;2;0;1;1;0;0;0;0;455672,624776297250000;5429231,913492467300000;8,393782748000035;49,014384956000072;0
175752;08;1;36;065;2019;04;17;5;3;6;7;0;0;1;1;0;0;0;558491,413684974420000;5405894,934832811400000;9,796562159000075;48,803291306000062;0
175753;08;1;36;044;2019;04;06;5;3;0;1;0;1;0;0;0;0;0;558409,184273000810000;5408386,051652509700000;9,795797035000021;48,825706732000071;0
175754;08;1;36;088;2019;04;10;5;3;4;1;0;1;0;0;0;0;1;581540,098128107380000;5413171,160860817900000;10,111843912000040;48,866138856000077;0
175755;08;1;35;019;2019;04;21;5;2;0;7;2;1;0;0;0;0;0;585276,776851939970000;5391808,384644512100000;10,158356232000074;48,673496751000073;0
175758;08;1;26;069;2019;04;09;5;3;5;3;0;1;1;0;0;0;0;536405,894825272260000;5447965,722534233700000;9,499577004000059;49,183416095000041;0
175760;08;1;25;058;2019;04;07;5;3;5;3;0;1;1;0;0;0;0;507653,422363080080000;5444062,235358871500000;9,104951244000063;49,149335656000062;0
175761;08;1;18;048;2019;04;08;5;3;5;3;0;1;1;0;0;0;0;513848,713251335550000;5416204,460245415600000;9,188955623000027;48,898631740000042;0
