FID;OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrasse;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
116104;116105;08;4;36;081;2016;07;00;7;3;6;4;2;0;0;1;1;0;0;0;562350,616099999980000;5281604,765300000100000;9,830804511000000;47,684822171999997
116106;116107;08;1;19;020;2016;07;07;5;3;0;3;0;1;1;0;0;0;0;1;519787,728899999990000;5408332,433500000300000;9,269607730000001;48,827655864000000
116109;116110;08;1;16;047;2016;07;11;6;2;6;4;0;0;0;1;1;0;0;0;520505,089800000020000;5392173,328499999800000;9,278576769000001;48,682266994999999
116110;116111;08;2;22;000;2016;07;08;6;2;0;7;0;0;1;0;0;0;0;0;462406,945499999970000;5486071,503499999600000;8,480535902000000;49,526094303999997
116111;116112;08;2;21;000;2016;07;09;2;3;5;3;0;0;1;0;0;0;0;1;476702,123599999990000;5471808,155299999800000;8,678903065000000;49,398517243000001
116112;116113;08;3;35;043;2016;07;17;5;2;5;3;0;0;1;1;0;0;0;0;512630,365800000030000;5280057,983300000400000;9,168260090000000;47,673789093000003
116113;116114;08;2;15;106;2016;07;14;6;3;2;6;0;0;1;1;0;0;0;0;463788,497500000000000;5455088,412100000300000;8,502447767000000;49,247495768000000
116114;116115;08;3;17;039;2016;07;18;4;3;5;3;0;0;1;0;0;0;0;1;440366,005200000010000;5347142,320700000000000;8,196289940000000;48,274676853999999
116117;116118;08;4;36;081;2016;07;12;6;2;5;3;0;0;1;1;0;0;0;0;558956,620499999960000;5283107,276100000400000;9,785788033999999;47,698658516000002
116118;116119;08;3;35;063;2016;07;12;7;3;5;2;0;0;1;1;0;0;0;0;497337,786199999970000;5287750,036500000400000;8,964487275000000;47,743117343000002
116119;116120;08;3;11;000;2016;07;13;5;3;5;3;0;0;1;1;0;0;0;0;413144,554300000020000;5318397,540400000300000;7,835347526000000;48,012966044000002
116120;116121;08;2;21;000;2016;07;15;7;3;0;1;0;0;1;0;0;0;0;0;476492,093400000010000;5472857,198599999800000;8,675946336999999;49,407945146000003
116121;116122;08;1;16;033;2016;07;22;5;3;1;1;2;0;1;1;0;0;0;0;534048,043500000030000;5387377,251699999900000;9,462168165000000;48,638530361999997
116125;116126;08;2;21;000;2016;07;23;6;3;5;3;2;1;1;1;0;0;0;0;478709,554799999980000;5473048,217400000400000;8,706503089000000;49,409744957000001
116126;116127;08;3;35;043;2016;07;19;5;2;5;3;0;0;1;1;0;0;0;0;512895,202700000020000;5279290,616999999600000;9,171765540999999;47,666879358999999
116128;116129;08;3;17;088;2016;07;19;4;2;2;6;0;0;1;0;0;0;0;0;437760,504200000020000;5355135,257799999800000;8,159999123000000;48,346328415000002
116132;116133;08;1;19;086;2016;07;13;2;3;0;1;0;0;1;0;0;0;0;0;535202,434000000010000;5405126,111999999700000;9,479351975000000;48,798130628999999
116134;116135;08;3;37;116;2016;07;19;1;3;5;2;0;0;1;1;0;0;0;0;417702,391799999980000;5275749,888100000100000;7,904553881000000;47,629919197000000
116136;116137;08;1;36;088;2016;07;13;2;3;0;3;0;0;1;1;0;0;0;0;580106,539100000050000;5409748,499200000400000;10,091630788000000;48,835541519000003
116137;116138;08;3;35;043;2016;07;15;5;3;5;2;0;0;1;1;0;0;0;0;512960,170999999970000;5278338,607200000400000;9,172602683999999;47,658312183000000
116138;116139;08;1;35;019;2016;07;07;6;2;3;2;0;0;1;1;0;0;0;0;584587,766199999950000;5391384,336799999700000;10,148912306000000;48,669776448000000
116140;116141;08;1;15;003;2016;07;17;5;3;0;4;0;0;0;1;1;0;0;0;501517,737700000000000;5391705,527200000400000;9,020617995000000;48,678393565000000
116141;116142;08;3;11;000;2016;07;10;2;3;5;3;0;0;1;0;0;0;0;0;413796,455000000020000;5315052,138000000300000;7,844759158000000;47,982961230999997
116142;116143;08;1;18;046;2016;07;09;2;3;5;3;0;0;1;1;0;0;0;0;513291,250100000000000;5410915,378999999700000;9,181177589000001;48,851064606000001
116143;116144;08;3;11;000;2016;07;00;1;3;0;1;2;1;1;0;0;0;0;0;413743,061500000010000;5316484,379400000000000;7,843755987000000;47,995837575000003
116144;116145;08;1;11;000;2016;07;19;1;3;6;4;0;0;0;1;1;0;0;0;511410,293999999990000;5403543,335000000000000;9,155332696000000;48,784784104000003
116148;116149;08;3;15;076;2016;07;00;6;2;5;3;2;0;1;0;0;1;0;0;392289,974300000000000;5296980,961199999800000;7,561140909000000;47,817160387999998
116149;116150;08;2;25;109;2016;07;13;6;3;5;3;0;0;1;1;0;0;0;0;526624,464200000050000;5492376,343600000300000;9,368329356000000;49,583384752000001
116150;116151;08;3;17;031;2016;07;15;7;3;0;4;0;0;0;1;1;0;0;0;418616,794999999980000;5358645,743499999900000;7,900994969000000;48,375728520999999
116152;116153;08;1;15;003;2016;07;12;5;3;0;1;0;1;1;0;0;0;0;0;500208,288300000010000;5392969,474800000000000;9,002830168999999;48,689765989000001
116153;116154;08;3;35;043;2016;07;17;6;3;5;3;0;1;1;1;0;0;0;0;512089,393500000010000;5279902,874699999600000;9,161049064000000;47,672403819000003
116154;116155;08;2;31;000;2016;07;17;6;3;0;2;0;0;0;0;1;0;0;1;477948,610700000020000;5415598,188699999800000;8,699158868000000;48,892940248999999
116156;116157;08;4;35;059;2016;07;17;7;3;5;3;0;0;1;1;0;0;0;0;512760,534099999990000;5289881,694299999600000;9,170281923999999;47,762176277999998
116157;116158;08;2;12;000;2016;07;09;5;3;6;4;0;0;0;0;1;0;0;1;456883,987000000020000;5427701,672899999700000;8,410510812000000;49,000706088000001
116159;116160;08;1;11;000;2016;07;15;5;3;6;7;0;0;0;1;1;0;0;0;518303,547700000000000;5402813,739699999800000;9,249139956000001;48,778056092999996
116160;116161;08;1;16;080;2016;07;18;7;3;1;5;0;1;1;1;0;0;0;0;522228,622399999990000;5395362,651399999900000;9,302163564000001;48,710899040000001
116164;116165;08;3;27;049;2016;07;04;5;3;7;1;2;1;1;0;0;0;0;0;473762,016000000000000;5323823,222000000100000;8,647805701999999;48,067145664000002
116165;116166;08;2;12;000;2016;07;20;6;3;0;1;0;1;1;0;0;0;0;0;451836,977399999970000;5429720,682000000000000;8,341272247999999;49,018493929999998
116166;116167;08;2;26;084;2016;07;08;2;3;5;2;0;0;1;1;0;0;0;0;469855,364999999990000;5469691,634399999900000;8,584702212000000;49,379179067999999
116167;116168;08;2;12;000;2016;07;17;5;3;4;6;0;0;1;0;0;0;0;0;457055,634900000000000;5428470,952800000100000;8,412776123000000;49,007637832000000
116169;116170;08;1;11;000;2016;07;15;7;2;5;7;0;0;1;0;0;0;0;0;508588,228999999990000;5396327,608000000000000;9,116764430000000;48,719916894999997
116170;116171;08;1;11;000;2016;07;11;6;3;5;2;0;0;1;1;0;0;0;0;516686,617700000000000;5405626,541699999900000;9,227245435000000;48,803405177000002
116173;116174;08;3;26;074;2016;07;12;5;3;6;4;0;0;0;1;1;0;0;0;459251,367700000000000;5323344,533499999900000;8,453081439000000;48,062076984999997
116178;116179;08;3;35;043;2016;07;12;4;2;6;4;0;0;0;0;1;0;0;1;513931,617900000010000;5280036,886199999600000;9,185594439000001;47,673572538000002
116180;116181;08;2;26;082;2016;07;08;5;2;5;3;0;1;1;1;0;0;0;0;474998,261999999990000;5480306,302000000100000;8,654884525000000;49,474888518999997
116184;116185;08;3;26;005;2016;07;18;5;3;5;3;0;0;1;1;0;0;0;0;465716,149099999980000;5298431,945200000000000;8,541832506000000;47,838319261999999
116185;116186;08;1;19;020;2016;07;15;6;3;0;1;0;0;1;0;0;0;0;0;519756,666399999990000;5408054,839300000100000;9,269171134000001;48,825159673999998
116186;116187;08;4;35;029;2016;07;15;1;2;0;1;0;0;1;0;0;0;0;0;546026,030700000000000;5271501,187599999800000;9,612236111000000;47,595286625999996
116188;116189;08;3;26;031;2016;07;13;7;3;0;7;0;0;1;0;0;0;0;1;458198,420800000020000;5331287,146599999600000;8,438171717000000;48,133465371000000
116190;116191;08;4;16;031;2016;07;12;6;3;4;7;0;0;1;1;0;0;0;0;502454,313000000020000;5362969,576000000400000;9,033171681000001;48,419872703000003
116191;116192;08;2;12;000;2016;07;09;2;3;5;2;0;0;1;0;0;1;0;0;455647,401399999970000;5428325,058600000100000;8,393536901999999;49,006225895999997
116192;116193;08;1;17;019;2016;07;07;2;3;5;3;0;0;1;1;0;0;0;0;552209,511300000010000;5394699,460099999800000;9,709599991999999;48,703143945000001
116194;116195;08;4;35;016;2016;07;18;4;3;5;3;0;0;1;1;0;0;0;0;536731,435799999980000;5279696,247100000300000;9,489292868000000;47,669614398999997
116195;116196;08;1;18;048;2016;07;12;2;3;5;7;0;0;1;1;0;0;0;0;515506,083400000000000;5415620,020200000100000;9,211546896000000;48,893335014000002
116197;116198;08;3;26;003;2016;07;14;1;3;6;6;0;0;1;0;1;0;0;0;465082,486399999990000;5319702,477500000000000;8,531639568999999;48,029655951000002
116201;116202;08;4;21;000;2016;07;06;4;3;5;3;0;0;1;1;0;0;0;0;570640,389899999950000;5361114,366800000000000;9,954370888000000;48,399228872000002
116202;116203;08;3;25;049;2016;07;19;6;3;6;6;0;1;0;1;1;0;0;0;472383,138500000000000;5335083,918700000300000;8,628567790000000;48,168397827000000
116203;116204;08;2;26;076;2016;07;11;6;3;1;2;0;0;1;1;0;0;0;0;475158,605300000000000;5465531,617200000200000;8,658022158000000;49,341999526000002
116204;116205;08;2;36;028;2016;07;19;2;3;6;4;0;0;1;0;1;0;0;0;493973,135400000030000;5422423,799499999700000;8,917675708000001;48,954704667999998
116205;116206;08;3;36;050;2016;07;12;7;3;0;1;0;0;1;0;0;0;0;0;400989,909999999970000;5276323,728000000100000;7,682023338000000;47,632741596999999
116208;116209;08;2;15;108;2016;07;08;1;3;1;5;0;0;1;1;0;0;0;0;448466,130699999980000;5423243,183600000100000;8,295993951000000;48,959956753999997
116209;116210;08;4;37;104;2016;07;12;7;3;2;6;0;0;1;1;0;0;0;0;516518,268500000010000;5325958,034900000300000;9,221809727000000;48,086678397999997
116211;116212;08;4;26;070;2016;07;08;4;2;0;2;0;0;1;1;0;0;0;0;565342,834000000030000;5343104,125400000300000;9,880017566999999;48,237786950999997
116212;116213;08;1;36;088;2016;07;03;7;3;6;7;2;0;0;1;1;0;0;0;580309,795999999970000;5409869,601200000400000;10,094423819999999;48,836604479999998
116214;116215;08;1;11;000;2016;07;17;6;3;1;5;0;0;1;1;0;0;0;0;514129,131500000020000;5408954,453300000200000;9,192531346000001;48,833405972000001
116215;116216;08;2;26;037;2016;07;17;6;2;6;4;0;0;0;1;1;0;0;0;466255,766100000010000;5468675,990199999900000;8,535198893000001;49,369854848000003
116216;116217;08;2;22;000;2016;07;11;2;3;0;3;0;0;1;0;0;0;0;1;463231,801600000010000;5483915,255599999800000;8,492134230000000;49,506750639000003
116217;116218;08;2;16;043;2016;07;18;6;2;8;1;0;0;1;0;0;0;0;0;441652,223200000010000;5411671,671600000000000;8,204571656000001;48,855266653000001
116219;116220;08;4;17;002;2016;07;18;4;3;6;4;0;0;0;1;1;0;0;0;490954,208500000010000;5346581,193300000400000;8,878092345000001;48,272372443000002
116220;116221;08;4;36;049;2016;07;14;6;3;0;7;0;0;1;0;0;0;0;0;578233,160000000030000;5283219,085000000000000;10,042691945000000;47,697617579999999
116226;116227;08;4;36;064;2016;07;23;5;1;0;1;2;0;1;0;0;0;0;0;546743,546899999960000;5292503,861899999900000;9,624030031000000;47,784199364999999
116230;116231;08;3;36;050;2016;07;17;4;3;5;3;0;0;1;1;0;0;0;0;398659,599899999970000;5272953,700400000400000;7,651791729000000;47,602066692000001
116233;116234;08;4;26;070;2016;07;09;6;2;6;4;0;0;0;1;1;0;0;0;565444,817599999950000;5341945,451000000400000;9,881211885000001;48,227353278999999
116234;116235;08;1;35;032;2016;07;09;2;2;6;4;0;0;0;0;1;0;0;1;579352,156300000030000;5393243,003600000400000;10,078170018000000;48,687181508000002
116235;116236;08;3;17;096;2016;07;07;5;3;5;3;0;0;1;1;0;0;0;0;421389,115300000000000;5369827,785500000200000;7,936328749000000;48,476662134000001
116236;116237;08;1;19;020;2016;07;11;6;3;6;4;0;0;0;0;1;0;0;1;520076,571200000010000;5407073,735899999700000;9,273481546999999;48,816323609999998
116238;116239;08;2;12;000;2016;07;01;1;2;0;7;2;0;1;0;0;0;0;0;455633,872700000010000;5428576,866600000300000;8,393324408000000;49,008489961999999
116239;116240;08;3;25;049;2016;07;14;7;2;5;3;0;0;1;0;0;0;0;1;472203,901000000010000;5333205,214999999900000;8,626279978000000;48,151487795999998
116241;116242;08;4;15;061;2016;07;16;4;3;6;4;0;0;0;1;1;0;0;0;516311,391999999990000;5370832,251799999700000;9,220764990999999;48,490402117000002
116242;116243;08;1;35;020;2016;07;23;6;2;0;1;2;0;1;0;0;0;0;0;586071,665799999960000;5386022,318000000000000;10,167948712999999;48,621346086999999
116243;116244;08;1;15;021;2016;07;18;2;3;0;7;0;0;1;0;0;0;0;0;489666,423799999990000;5381898,748100000400000;8,859866334000000;48,590086495999998
116246;116247;08;3;11;000;2016;07;08;2;3;0;7;0;0;1;0;0;0;0;0;414998,477300000030000;5317017,932000000000000;7,860475226000000;48,000805235999998
116251;116252;08;4;15;050;2016;07;06;4;3;0;2;0;0;1;0;0;0;0;1;522016,098000000000000;5375786,231999999800000;9,298235285000001;48,534795432999999
116254;116255;08;2;26;084;2016;07;07;2;3;5;3;0;0;1;1;0;0;0;0;466820,242099999970000;5467742,088100000300000;8,543051712000001;49,361485623000000
116255;116256;08;3;35;043;2016;07;10;6;3;0;1;0;0;1;0;0;0;0;0;513031,499000000010000;5279349,700000000200000;9,173582777000000;47,667408236000000
116257;116258;08;2;36;043;2016;07;17;2;2;4;6;0;0;1;0;0;1;0;0;470556,796600000000000;5409686,110399999700000;8,598742049000000;48,839450362000001
116258;116259;08;4;35;059;2016;07;09;7;3;0;7;0;0;1;0;0;0;0;0;514528,260400000030000;5288820,073900000200000;9,193835595000000;47,752586907999998
116260;116261;08;1;25;056;2016;07;15;7;3;0;7;0;0;1;1;0;0;0;0;510918,809499999970000;5435913,409199999600000;9,149508862999999;49,075984247999997
116265;116266;08;2;15;007;2016;07;12;6;3;1;5;0;0;1;0;0;1;0;0;478040,157400000030000;5432188,093999999600000;8,699512406000000;49,042178720999999
116266;116267;08;3;36;050;2016;07;10;4;3;5;3;0;0;1;1;0;0;0;0;399278,851100000030000;5273672,607699999600000;7,659862574000000;47,608630028999997
116268;116269;08;2;12;000;2016;07;19;4;3;2;6;0;0;1;0;0;0;0;0;455412,599600000020000;5428681,303200000000000;8,390287362000001;49,009413430999999
116269;116270;08;2;35;079;2016;07;14;3;2;6;4;0;0;0;0;1;0;0;1;466922,185000000000000;5400141,196000000500000;8,549979023000001;48,753404549000003
116271;116272;08;2;35;060;2016;07;18;4;3;0;1;0;0;1;0;0;0;0;0;477379,397000000000000;5379465,000099999800000;8,693376173000001;48,567868832000002
116272;116273;08;4;36;082;2016;07;18;4;3;6;4;0;0;0;1;1;0;0;0;548412,626099999990000;5295030,914699999600000;9,646592942000000;47,806811799999998
116273;116274;08;3;35;075;2016;07;13;2;2;8;1;0;1;1;0;0;0;0;0;486754,176700000010000;5289970,143000000200000;8,823239508000000;47,762962305999999
116275;116276;08;3;25;011;2016;07;15;4;3;0;1;0;0;1;0;0;0;0;0;473415,366199999990000;5341227,790000000000000;8,642065624000001;48,223716433000000
116277;116278;08;2;12;000;2016;07;18;4;3;5;3;0;0;1;0;0;0;0;0;456753,597000000010000;5430252,949000000000000;8,408456360000001;49,023645995999999
116278;116279;08;2;31;000;2016;07;12;3;2;6;4;0;0;0;1;1;0;0;0;478379,494400000030000;5414858,207000000400000;8,705076367000000;48,886298801999999
116281;116282;08;2;31;000;2016;07;11;7;3;4;6;0;0;1;0;0;0;0;0;475676,390799999990000;5414611,144999999600000;8,668218854999999;48,883976124000000
116282;116283;08;2;36;046;2016;07;14;3;3;6;4;0;0;0;1;1;0;0;0;483716,917499999980000;5418135,688900000400000;8,777752389000000;48,915945278000002
116283;116284;08;2;21;000;2016;07;03;5;3;0;1;2;0;1;0;0;0;0;0;477760,529299999990000;5473602,654699999800000;8,693389542000000;49,414698086999998
116284;116285;08;4;35;016;2016;07;13;2;3;3;6;0;0;1;0;0;0;0;0;536914,628700000000000;5278825,424900000000000;9,491659472000000;47,661768846999998
116287;116288;08;1;18;048;2016;07;09;6;3;0;5;0;0;1;1;0;0;0;0;513726,098899999980000;5415671,370400000400000;9,187264736000000;48,893838936000002
116289;116290;08;1;36;065;2016;07;11;5;3;1;1;0;0;1;1;0;0;0;0;561080,113400000030000;5405537,335900000300000;9,831759234000000;48,799825714999997
116290;116291;08;3;17;065;2016;07;12;6;3;5;3;0;0;1;1;0;0;0;0;415471,832999999980000;5354672,813199999700000;7,859331896000000;48,339579157000003
116291;116292;08;4;16;025;2016;07;16;6;3;0;7;0;0;0;1;1;0;0;0;504291,929500000030000;5361465,679300000000000;9,057992898000000;48,406333007000001
116293;116294;08;1;36;088;2016;07;11;6;2;6;4;0;0;0;1;1;0;0;0;580089,535999999960000;5410157,804499999600000;10,091479114000000;48,839225102000000
116294;116295;08;1;11;000;2016;07;19;7;3;1;5;0;0;1;1;0;0;0;0;509994,511100000000000;5408207,901300000000000;9,136172727000000;48,826770418000002
116296;116297;08;2;15;017;2016;07;11;6;3;5;3;0;0;1;1;0;0;0;0;456655,629299999970000;5421345,667100000200000;8,408066109000000;48,943516684999999
116297;116298;08;3;26;003;2016;07;21;4;3;6;6;1;0;1;0;1;0;0;0;464943,964900000020000;5319485,104799999900000;8,529799387000001;48,027692694000002
116300;116301;08;2;25;014;2016;07;18;3;3;0;1;0;0;1;0;0;0;0;0;523342,988599999980000;5485304,259999999800000;9,322514342000000;49,519909675999997
116302;116303;08;4;36;064;2016;07;15;4;3;0;1;0;0;1;0;0;0;0;0;546584,894199999980000;5293718,666600000100000;9,622042543999999;47,795140443000001
116303;116304;08;3;11;000;2016;07;12;6;3;4;6;0;0;1;0;0;0;0;0;417182,772400000020000;5315628,345300000200000;7,890020127000000;47,988591921999998
116304;116305;08;4;36;049;2016;07;14;3;3;6;7;0;0;1;1;1;0;0;0;578165,375499999970000;5282988,788900000000000;10,041747395000000;47,695554000999998
116305;116306;08;1;19;008;2016;07;11;6;3;0;1;0;0;1;0;0;0;0;0;532111,156700000050000;5420496,658400000100000;9,438465738000000;48,936564683999997
116306;116307;08;2;16;059;2016;07;14;4;2;5;3;0;0;1;1;0;0;0;0;452158,223200000010000;5397604,313199999700000;8,349422563999999;48,729624803000000
116308;116309;08;2;22;000;2016;07;17;3;3;1;7;0;1;1;1;0;0;0;0;461328,888600000010000;5481823,639800000000000;8,466055872000000;49,487819348000002
116309;116310;08;3;11;000;2016;07;17;5;2;1;7;0;0;1;1;0;0;0;0;414772,420199999990000;5315257,410500000200000;7,857794927000000;47,984938528000001
116310;116311;08;1;11;000;2016;07;11;5;3;0;1;0;0;1;0;0;0;0;0;507305,420999999970000;5396882,731599999600000;9,099333404999999;48,724927162000000
116311;116312;08;2;31;000;2016;07;18;4;3;5;3;0;0;1;1;0;0;0;0;476972,852100000020000;5415312,892199999700000;8,685863141000001;48,890338325000002
116312;116313;08;3;36;081;2016;07;16;4;3;0;1;0;0;1;0;0;0;0;0;411386,469199999990000;5277999,158599999700000;7,820046129000000;47,649319816999999
116313;116314;08;4;37;076;2016;07;18;5;2;1;5;0;0;1;1;0;0;0;0;525120,533999999990000;5322034,462700000000000;9,337089888000000;48,051097302999999
116314;116315;08;2;26;084;2016;07;10;3;3;3;6;0;0;1;0;0;0;1;0;468958,464600000010000;5470209,900299999900000;8,572305660000000;49,383795704000001
116315;116316;08;3;35;021;2016;07;18;5;3;1;1;0;1;1;1;0;0;0;0;491906,019600000000000;5300740,887299999600000;8,891787597000000;47,859957021000000
116317;116318;08;2;31;000;2016;07;15;4;2;0;1;0;0;1;0;0;0;0;0;475892,959199999980000;5414772,574400000300000;8,671163339000000;48,885436747999996
116318;116319;08;4;16;036;2016;07;21;4;3;0;7;2;0;1;0;0;0;0;0;495328,643199999990000;5369488,801599999900000;8,936790759000001;48,478510217000000
116319;116320;08;2;26;084;2016;07;12;6;3;5;2;0;0;1;1;0;0;0;0;469246,078900000020000;5469744,421900000400000;8,576304333000000;49,379623422999998
116322;116323;08;2;26;012;2016;07;09;3;3;5;3;0;0;1;1;0;0;0;0;476090,096200000030000;5477922,145300000000000;8,670099575000000;49,453487631000002
116324;116325;08;3;26;074;2016;07;14;4;3;5;3;0;0;1;1;0;0;0;0;459500,483100000010000;5320093,419200000400000;8,456732548000000;48,032843526999997
116325;116326;08;4;26;097;2016;07;14;2;3;2;6;0;0;1;0;0;0;0;0;535377,289800000030000;5333373,583599999500000;9,475660279000000;48,152625952000001
116327;116328;08;3;17;040;2016;07;16;4;3;5;3;0;0;1;1;0;0;0;0;431811,203400000000000;5347460,560899999900000;8,080956714999999;48,276676092000002
116328;116329;08;4;21;000;2016;07;09;2;2;2;6;0;0;1;0;0;0;0;0;570406,179299999960000;5357093,973600000100000;9,950533477000001;48,363090239999998
116329;116330;08;3;16;009;2016;07;11;4;3;3;6;0;0;1;0;0;0;0;0;416759,264000000020000;5324810,251000000200000;7,882560726000000;48,071132124999998
116331;116332;08;1;36;044;2016;07;18;4;3;5;3;0;0;1;1;0;0;0;0;558261,910599999940000;5408329,822200000300000;9,793782715000001;48,825214780000003
116333;116334;08;2;12;000;2016;07;18;5;3;0;7;0;0;1;0;0;0;0;0;454254,465000000030000;5428880,097000000100000;8,374428966000000;49,011116827000002
116334;116335;08;3;16;011;2016;07;03;7;2;0;1;2;0;1;0;0;0;0;0;413956,924699999970000;5330609,299100000400000;7,843780268000000;48,122923772999997
116337;116338;08;2;21;000;2016;07;18;6;3;2;6;0;0;1;1;0;0;0;0;478435,993599999990000;5471139,029199999800000;8,702835640000000;49,392562429000002
116339;116340;08;1;16;080;2016;07;13;6;3;0;7;0;0;1;0;0;0;0;0;519058,467699999980000;5394753,854000000300000;9,259042624999999;48,705527261000000
116340;116341;08;2;21;000;2016;07;12;3;3;5;7;0;0;1;1;0;0;0;0;477699,364400000020000;5472751,499699999600000;8,692594099000001;49,407039841000000
116343;116344;08;3;17;096;2016;07;12;3;2;8;7;0;0;1;0;0;0;0;0;421837,787100000020000;5368864,035000000100000;7,942578735000000;48,468049223999998
116344;116345;08;4;21;000;2016;07;17;4;2;6;4;0;0;0;1;1;0;0;0;572176,564600000040000;5356620,324400000300000;9,974350122000001;48,358629659999998
116346;116347;08;3;35;043;2016;07;15;6;3;6;6;0;0;0;1;1;0;0;0;511079,703600000010000;5280409,105499999600000;9,147611356000001;47,676976807000003
116349;116350;08;4;35;029;2016;07;11;6;3;1;7;0;0;1;1;0;0;0;0;545059,238000000010000;5271126,150700000100000;9,599338081999999;47,591980208999999
116353;116354;08;3;36;050;2016;07;14;3;3;0;7;0;0;0;0;1;0;0;1;399275,916900000010000;5274048,087700000000000;7,659737239000000;47,612007140999999
116354;116355;08;2;16;043;2016;07;18;3;3;5;3;0;0;1;1;0;0;0;0;440596,552000000030000;5412773,992800000100000;8,190021682999999;48,865081783999997
116355;116356;08;1;11;000;2016;07;07;5;3;3;6;0;0;1;0;0;0;0;0;513935,137999999980000;5405535,324000000000000;9,189771757999999;48,802652373000001
116356;116357;08;4;35;030;2016;07;15;4;3;4;6;0;1;1;1;0;0;0;0;540803,417999999950000;5271637,593799999900000;9,542781272999999;47,596863667000001
116357;116358;08;2;15;109;2016;07;20;6;2;6;4;0;0;0;1;1;0;0;0;462119,734500000020000;5435061,639499999600000;8,481403801000001;49,067253930000000
116359;116360;08;4;15;061;2016;07;21;6;3;0;1;2;0;1;0;0;0;0;0;516573,793699999980000;5372773,548800000000000;9,224393481000000;48,507859805999999
116361;116362;08;1;35;019;2016;07;15;6;2;9;7;0;0;0;1;1;0;0;0;583446,123600000050000;5393219,170900000300000;10,133779485000000;48,686433196999999
116363;116364;08;2;16;009;2016;07;20;3;3;5;2;0;1;1;1;0;0;0;0;446336,459900000020000;5419881,458200000200000;8,267345699000000;48,929536935000002
116364;116365;08;3;35;043;2016;07;19;5;2;0;7;1;0;1;0;0;0;0;0;514014,747299999990000;5280049,127399999600000;9,186702260000001;47,673680883999999
116365;116366;08;1;11;000;2016;07;09;5;3;5;2;0;0;1;1;0;0;0;0;510338,799999999990000;5402145,389899999800000;9,140710932999999;48,772227012999998
116366;116367;08;2;26;095;2016;07;18;4;2;0;3;0;0;1;1;0;0;0;0;474405,221800000000000;5461255,492200000200000;8,647925275000000;49,303504885000002
116368;116369;08;2;26;018;2016;07;09;6;3;5;3;0;0;1;1;0;0;0;0;473255,233599999980000;5472798,401800000100000;8,631331487000001;49,407282627999997
116370;116371;08;3;15;006;2016;07;17;4;3;5;2;0;0;1;1;0;0;0;0;403829,789500000010000;5307923,461699999900000;7,712819406000000;47,917418068000003
116371;116372;08;4;15;059;2016;07;17;3;2;3;6;0;0;1;0;0;0;0;0;516381,269700000000000;5368652,898699999800000;9,221625311000000;48,470794044999998
116372;116373;08;1;28;014;2016;07;11;4;2;4;2;0;0;1;1;0;0;0;0;546294,356099999980000;5481275,185899999900000;9,639130106000000;49,482352702000000
116375;116376;08;1;18;048;2016;07;18;6;3;4;6;0;0;1;0;0;0;0;0;511852,655199999980000;5417545,767599999900000;9,161759924000000;48,910739186000001
116376;116377;08;1;27;014;2016;07;20;4;3;0;3;0;0;1;0;0;1;0;0;579210,559200000020000;5442415,382700000000000;10,085787977000001;49,129463604999998
116377;116378;08;4;16;041;2016;07;17;5;3;0;7;0;1;1;0;0;0;0;0;503679,472699999980000;5374231,737099999600000;9,049829630000000;48,521186139999998
116380;116381;08;4;36;064;2016;07;04;4;3;0;1;2;0;1;0;0;0;0;0;546478,974200000060000;5293498,162600000400000;9,620604670000001;47,793164226999998
116381;116382;08;2;26;105;2016;07;16;4;3;1;7;0;0;1;0;0;0;0;1;470107,478899999990000;5477996,526499999700000;8,587549943000001;49,453891765999998
116382;116383;08;4;36;064;2016;07;07;4;3;4;6;0;0;1;1;0;0;0;0;545632,976400000040000;5290583,876000000200000;9,609002957000000;47,767004835000002
116383;116384;08;4;16;041;2016;07;18;2;2;0;1;0;0;1;0;0;0;0;0;504564,400399999980000;5376428,973199999900000;9,061837910000000;48,540947426999999
116387;116388;08;2;15;102;2016;07;09;3;3;7;7;0;0;1;0;0;0;0;0;456140,886400000020000;5437007,187400000200000;8,399344362000001;49,084357359000002
116388;116389;08;2;12;000;2016;07;14;3;3;5;2;0;0;1;0;0;1;0;0;452235,856000000030000;5430980,770499999600000;8,346578968999999;49,029859430000002
116389;116390;08;3;11;000;2016;07;16;7;3;0;7;0;0;0;0;1;0;0;1;413212,482200000030000;5315444,046500000200000;7,836855609000000;47,986407620000001
116390;116391;08;4;25;031;2016;07;11;7;2;0;1;0;0;1;0;0;0;0;0;566517,125299999960000;5367296,790300000500000;9,899652945000000;48,455290830999999
116391;116392;08;1;17;025;2016;07;11;4;3;6;2;0;0;0;1;1;0;0;1;557339,517499999960000;5389847,964900000000000;9,778644511000000;48,659052871000000
116393;116394;08;4;15;061;2016;07;13;2;2;6;4;0;0;0;1;1;0;0;0;516107,241800000020000;5371241,785400000400000;9,218017755000000;48,494091689999998
116394;116395;08;1;27;008;2016;07;07;7;3;4;2;0;0;1;1;0;0;0;0;570825,454299999980000;5461456,023199999700000;9,974226691000000;49,301738401999998
