OBJECTID;UIDENTSTLA;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;IstRad;IstPKW;IstFuss;IstKrad;IstSonstig;LICHT;STRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
153972;08170815335200142920;08;3;35;063;2017;08;16;3;3;0;1;1;0;0;0;0;0;0;497934,814900000000000;5287965,555599999600000;8,972450343000048;47,745058684000071
153973;08170815326100085930;08;3;26;012;2017;08;19;3;3;5;2;1;1;0;0;0;0;0;466865,792200000030000;5309851,627000000300000;8,556319089000056;47,941123466000079
153974;08170815325010113330;08;3;27;050;2017;08;06;3;2;6;4;0;1;1;0;0;0;0;487498,443199999980000;5314332,842899999600000;8,832466381000074;47,982176900000070
153975;08170815317000090230;08;3;17;096;2017;08;23;3;3;1;5;1;1;0;0;0;2;1;421981,845399999990000;5371122,873999999800000;7,944105674000070;48,488385157000039
153976;08170815316100097960;08;3;16;011;2017;08;06;3;3;5;3;1;1;0;0;0;0;0;414701,416900000010000;5329066,069600000000000;7,854091191000066;48,109142313000063
153977;08170815311500087710;08;3;15;113;2017;08;17;3;2;0;1;1;0;0;0;0;0;0;440888,652500000030000;5307030,135099999600000;8,208888316000071;47,913869657000077
153978;08170815311010083970;08;3;11;000;2017;08;15;3;3;0;1;1;0;0;0;0;0;0;414538,133700000010000;5313165,165900000400000;7,855071914000064;47,966086634000078
153979;08170815235010087290;08;2;31;000;2017;08;13;3;3;6;2;0;0;1;0;1;0;0;478888,183000000020000;5415680,724000000400000;8,711972760000037;48,893715436000036
153980;08170815231102088320;08;2;36;040;2017;08;16;3;3;6;7;1;0;1;0;0;0;0;488301,154800000020000;5421586,313299999600000;8,840223270000024;48,947089620000042
153981;08170815226600102040;08;2;26;096;2017;08;00;3;3;0;6;1;0;0;0;0;2;0;476374,583199999990000;5489576,287300000000000;8,673327561000065;49,558324023000068
153983;08170815222200128300;08;2;22;000;2017;08;23;3;3;5;3;1;1;0;0;0;2;0;460692,393600000010000;5482596,915599999900000;8,457191095000042;49,494733638000071
153985;08170815215102112730;08;2;15;109;2017;08;19;3;3;5;3;1;1;0;0;0;0;0;463897,220199999980000;5440546,970300000200000;8,505247251000071;49,116702001000078
153986;08170815212502088550;08;2;12;000;2017;08;16;3;3;1;5;1;1;0;0;0;0;0;454262,178300000030000;5428839,388100000100000;8,374539026000036;49,010751219000042
153987;08170815211010087090;08;2;16;024;2017;08;15;3;2;5;7;1;1;0;0;0;0;0;445229,195899999990000;5408403,594899999900000;8,253767261000064;48,826196054000036
153990;08170815119300116620;08;1;19;067;2017;08;08;3;3;0;1;1;0;0;0;0;0;0;538771,938199999980000;5406359,786299999800000;9,528072400000042;48,809015823000038
153991;08170815119200126770;08;1;19;020;2017;08;15;3;3;5;3;1;1;0;0;0;0;0;520060,928599999980000;5407127,265399999900000;9,273271085000033;48,816805656000042
153993;08170815117300106660;08;1;17;026;2017;08;22;3;3;6;7;0;1;1;0;0;2;1;548063,952999999980000;5394054,978000000100000;9,653185047000022;48,697679732000040
153995;08170815115400096020;08;1;15;045;2017;08;12;3;2;5;3;1;1;0;0;0;0;0;500330,484999999990000;5395203,775000000400000;9,004492335000066;48,709865896000053
153996;08170815115400083900;08;1;15;045;2017;08;12;3;3;0;7;1;0;0;0;0;0;0;500142,929000000000000;5395015,247999999700000;9,001942791000033;48,708169964000035
153997;08170815115300100140;08;1;15;028;2017;08;17;3;3;5;2;1;1;0;0;0;0;0;501279,609600000030000;5404144,170400000200000;9,017421719000026;48,790292540000053
153999;08170815111500102110;08;1;11;000;2017;08;12;3;3;5;3;1;0;0;0;1;0;0;516298,372800000010000;5403782,245900000400000;9,221885014000065;48,786824434000039
154000;08170814435211086140;08;4;35;036;2017;08;16;2;3;0;1;1;0;0;0;0;0;0;521310,950699999990000;5281580,876600000100000;9,283974895000029;47,687263595000047
154002;08170814426010091690;08;4;21;000;2017;08;12;2;2;5;3;1;1;0;0;0;0;0;573792,934000000010000;5361968,610999999600000;9,997106242000029;48,406551824000076
154003;08170814426010086760;08;4;26;021;2017;08;08;2;2;6;3;0;1;1;0;0;0;0;558971,406399999980000;5327420,400799999900000;9,792042553000044;48,097319914000082
154004;08170814421300107230;08;4;21;000;2017;08;22;2;2;0;1;1;0;0;0;0;2;0;570545,501200000060000;5360726,983199999700000;9,953024008000057;48,395754860000068
154005;08170814416010082960;08;4;16;026;2017;08;16;2;3;5;3;1;0;0;0;1;0;0;505177,073099999980000;5363601,292600000300000;9,069979383000032;48,425539459000049
154008;08170814335200082720;08;3;35;063;2017;08;15;2;3;6;7;0;1;1;0;0;0;0;498031,564900000000000;5287026,430800000200000;8,973745241000074;47,736609122000061
154009;08170814335100093740;08;3;35;043;2017;08;16;2;3;0;7;1;0;0;0;0;0;0;512499,542800000000000;5279553,149600000100000;9,166502842000057;47,669249310000055
154010;08170814335100093360;08;3;35;043;2017;08;18;2;3;0;1;1;0;0;0;0;0;0;512157,295600000010000;5278872,999499999900000;9,161924956000064;47,663136064000071
154011;08170814335010086820;08;3;35;075;2017;08;16;2;2;5;3;1;1;0;0;0;0;0;487714,897000000000000;5290400,594999999700000;8,836047730000075;47,766854335000062
154012;08170814317500084470;08;3;17;096;2017;08;13;2;3;6;4;0;0;1;0;1;0;0;422043,380999999990000;5369730,127999999600000;7,945198156000060;48,475865179000039
154013;08170814317200103240;08;3;17;141;2017;08;20;2;2;5;3;1;1;0;0;0;0;0;420366,593999999980000;5376421,788999999900000;7,921237522000070;48,535845173000041
154014;08170814317110080610;08;3;17;141;2017;08;15;2;3;0;1;1;0;0;0;0;0;0;420334,284600000010000;5377245,489799999600000;7,920642400000077;48,543250046000026
154015;08170814311411088980;08;3;15;006;2017;08;09;2;3;6;4;0;1;1;0;0;0;0;402732,212600000030000;5308060,480100000300000;7,698101975000043;47,918484968000030
154017;08170814235010083720;08;2;31;000;2017;08;09;2;2;8;1;1;0;0;0;0;0;1;481386,879499999980000;5411482,902599999700000;8,746253008000053;48,856033095000043
154018;08170814235010081140;08;2;36;074;2017;08;18;2;3;5;3;1;1;0;0;0;0;0;472821,122099999980000;5421246,548399999700000;8,628831040000023;48,943546684000069
154019;08170814235010079720;08;2;31;000;2017;08;07;2;3;4;7;1;1;0;0;0;0;0;479001,570300000020000;5416649,538400000000000;8,713469867000072;48,902434417000052
154020;08170814226700080920;08;2;26;076;2017;08;17;2;3;0;3;1;0;0;0;1;0;0;475278,606000000030000;5464902,678100000100000;8,659713118000070;49,336347141000033
154023;08170814222301081640;08;2;22;000;2017;08;19;2;3;1;2;1;1;0;0;0;0;0;464629,753000000030000;5482933,134800000100000;8,511530816000061;49,498000100000070
154024;08170814222014080940;08;2;21;000;2017;08;17;2;2;6;4;0;1;1;0;0;0;0;476337,688299999980000;5472568,839599999600000;8,673835100000076;49,405345420000060
154025;08170814222000099200;08;2;22;000;2017;08;20;2;2;0;1;1;0;0;0;0;0;0;460012,357499999980000;5482926,109100000000000;8,447767441000053;49,497650101000033
154027;08170814211010086560;08;2;11;000;2017;08;20;2;2;0;6;1;1;0;0;0;1;0;442598,422299999980000;5403011,635300000200000;8,218681069000070;48,777457321000043
154030;08170814121200308590;08;1;21;000;2017;08;16;2;3;3;6;1;1;0;0;0;0;0;512505,476000000020000;5439960,667999999600000;9,171359911000025;49,112360891000037
154031;08170814119500082000;08;1;19;085;2017;08;19;2;3;5;3;1;1;0;0;0;0;0;528537,948199999980000;5413147,285000000100000;9,389162513000031;48,870628106000026
154033;08170814119300081410;08;1;19;067;2017;08;21;2;2;0;1;1;0;0;0;0;1;0;536889,827999999980000;5402445,775000000400000;9,502087743000061;48,773921532000031
154035;08170814118200082350;08;1;18;027;2017;08;12;2;3;1;5;1;0;0;0;1;0;0;502305,042499999980000;5412760,001299999700000;9,031431293000026;48,867796593000037
154036;08170814116400109660;08;1;16;033;2017;08;12;2;3;0;7;1;0;0;0;0;0;0;535994,273200000050000;5384798,857200000400000;9,488361455000074;48,615226419000066
154037;08170814116200104220;08;1;16;077;2017;08;01;2;3;0;7;1;0;0;0;0;2;1;516361,084299999990000;5389754,538400000000000;9,222182205000024;48,660629784000037
154042;08170813421200078020;08;4;21;000;2017;08;11;1;3;6;4;1;0;1;0;0;0;0;573537,981999999960000;5361133,696800000000000;9,993515530000025;48,399071404000040
154043;08170813417300081080;08;4;17;025;2017;08;14;1;2;9;1;1;0;0;0;0;0;1;481399,772799999980000;5359669,166199999900000;8,748753018000059;48,389910859000054
154044;08170813416010092070;08;4;16;041;2017;08;19;1;2;0;1;1;0;0;0;0;0;0;503889,325399999970000;5375283,213499999600000;9,052681390000032;48,530644331000076
154046;08170813415100093680;08;4;15;050;2017;08;13;1;3;3;6;1;0;0;0;0;0;0;523280,867299999980000;5375474,527700000400000;9,315350472000034;48,531945619000055
154047;08170813335100086170;08;3;35;043;2017;08;12;1;3;5;2;1;1;0;0;0;0;0;514011,199700000000000;5280310,363900000200000;9,186663383000052;47,676031476000048
154050;08170813311010078870;08;3;11;000;2017;08;15;1;3;0;2;1;0;0;0;0;0;0;413273,826400000020000;5316714,913999999900000;7,837420800000075;47,997847834000027
154051;08170813299200089090;08;2;12;000;2017;08;03;1;2;0;7;1;0;0;0;0;2;1;457393,321899999980000;5428607,766300000300000;8,417379066000024;49,008891895000033
154053;08170813215302083130;08;2;12;000;2017;08;19;1;3;6;7;0;1;1;0;0;1;0;454822,281399999980000;5428809,748399999900000;8,382201220000070;49,010525870000038
154054;08170813121400107110;08;1;25;056;2017;08;13;1;2;0;3;1;1;0;0;0;0;0;511645,650900000010000;5435437,239799999600000;9,159447595000074;49,071687562000079
154055;08170813119400100460;08;1;19;091;2017;08;04;1;3;8;1;1;0;0;0;0;2;1;526911,577300000000000;5406777,619500000000000;9,366566327000044;48,813401353000074
154056;08170813118400077990;08;1;18;048;2017;08;09;1;2;4;6;1;0;0;0;0;0;0;516794,577099999990000;5417196,489199999700000;9,229190290000076;48,907482871000070
154063;08170812436500076210;08;4;36;009;2017;08;11;7;3;5;3;1;0;0;0;1;0;1;554993,336299999970000;5306207,946200000100000;9,735898635000069;47,906839197000068
154064;08170812435100075590;08;4;35;024;2017;08;15;7;2;2;6;1;0;0;0;0;0;0;526909,511399999960000;5279141,557099999900000;9,358425729000032;47,665106891000050
154065;08170812416100077000;08;4;16;036;2017;08;13;7;3;0;7;1;0;0;0;0;0;0;495450,978899999990000;5368289,691200000200000;8,938459159000047;48,467723391000050
154066;08170812399300076980;08;3;36;091;2017;08;15;7;3;6;4;0;1;1;0;0;0;0;394589,956499999970000;5271869,017300000400000;7,597927292000065;47,591660818000037
154067;08170812337200100960;08;3;37;125;2017;08;23;7;3;0;1;1;0;0;0;0;2;0;447067,733100000010000;5273259,442499999900000;8,295691836000060;47,610578804000056
154069;08170812335100090840;08;3;35;043;2017;08;20;7;3;0;7;1;0;0;0;0;0;0;513203,811200000000000;5279051,506900000400000;9,175868994000041;47,664721698000051
154070;08170812327200087210;08;3;27;049;2017;08;11;7;3;6;7;0;1;1;0;0;0;0;472643,602799999990000;5324501,875799999600000;8,632750036000061;48,073204444000055
154071;08170812325010098480;08;3;25;049;2017;08;09;7;1;0;1;1;0;0;0;0;0;0;471989,024399999990000;5336096,609400000400000;8,623200537000059;48,177491472000042
154072;08170812317500078630;08;3;17;034;2017;08;13;7;3;5;3;1;1;0;0;0;0;0;425233,647999999990000;5362896,231999999800000;7,989577521000058;48,414781181000080
154073;08170812316200078730;08;3;16;056;2017;08;17;7;3;5;2;1;1;0;0;0;0;0;422258,969700000020000;5327034,995299999600000;7,955971746000046;48,091839163000031
154074;08170812311010076390;08;3;11;000;2017;08;22;7;3;5;2;1;0;0;0;0;2;0;413810,595199999980000;5315869,884899999900000;7,844784460000028;47,990319079000074
154078;08170812221200076660;08;2;21;000;2017;08;09;7;3;3;2;1;1;0;0;0;0;1;476570,575399999970000;5472428,996100000100000;8,677053447000048;49,404096561000074
154079;08170812216100077180;08;2;16;043;2017;08;18;7;3;0;7;1;0;0;0;0;0;0;441918,020699999990000;5411319,001000000200000;8,208244816000047;48,852119325000047
154084;08170812135200133080;08;1;35;019;2017;08;13;7;3;5;3;1;1;0;0;0;0;0;584397,656700000050000;5391763,702899999900000;10,146408101000077;48,673214313000074
