OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
7493;08200131436200419040;08;4;36;064;2020;01;09;6;2;6;6;0;0;1;1;0;0;0;547853,099000000390000;5285356,102000000000000;9,638055102000067;47,719809354000063;1
7499;08200131335400431660;08;3;35;079;2020;01;11;6;3;0;7;0;0;0;1;0;0;1;500925,355499999600000;5299694,049399999900000;9,012369304000060;47,850588513000048;0
7512;08200131221011428690;08;2;21;000;2020;01;11;6;3;6;7;0;1;0;1;0;0;0;476559,927799999710000;5472742,525800000900000;8,676888179000059;49,406916300000034;0
7535;08200131115200424750;08;1;15;034;2020;01;19;6;3;2;6;2;1;1;0;0;0;0;485493,521700000390000;5376522,545600000800000;8,803465380000034;48,541638097000032;1
7538;08200131111500414210;08;1;11;000;2020;01;08;6;3;5;3;0;1;1;0;0;0;0;514983,783599999730000;5395301,903400000200000;9,203679844000021;48,710568728000055;1
7548;08200130335300432230;08;3;35;075;2020;01;19;5;3;5;3;0;1;1;0;0;0;0;487986,621500000360000;5289006,946499999600000;8,839712568000039;47,754320065000059;0
7558;08200130231000448600;08;2;37;004;2020;01;17;5;2;4;2;2;1;1;0;0;0;0;451083,088899999860000;5374046,006300000500000;8,337582522000048;48,517620170000043;1
7562;08200130221011688410;08;2;26;085;2020;01;07;5;2;0;4;2;0;1;1;0;0;0;491217,848399999550000;5455466,628200000200000;8,879321196000035;49,251906284000029;0
7570;08200130121600433350;08;1;25;046;2020;01;12;5;3;3;6;0;1;1;0;0;0;0;519943,892599999900000;5434241,347600000000000;9,273003791000065;49,060717155000077;0
7585;08200130116010418100;08;1;16;077;2020;01;17;5;2;6;2;2;0;1;1;0;0;0;515247,009999999780000;5389082,330000000100000;9,207028509000054;48,654610720000051;1
7586;08200130115400411680;08;1;15;045;2020;01;15;5;3;5;3;0;1;1;0;0;0;0;500008,307000000030000;5395374,908600000700000;9,000112922000028;48,711405513000045;0
7588;08200130115100431360;08;1;15;003;2020;01;17;5;3;6;4;2;0;1;1;0;0;0;500154,836699999870000;5392283,637499999300000;9,002103625000075;48,683596138000041;0
7599;08200129426100429190;08;4;26;021;2020;01;15;4;3;5;3;0;1;1;0;0;0;0;558950,396999999880000;5326756,479000000300000;9,791668710000067;48,091349099000070;1
7614;08200129231000412160;08;2;31;000;2020;01;07;4;2;6;4;2;0;1;1;0;0;0;478249,488400000150000;5416267,756100000800000;8,703227950000041;48,898974084000031;1
7620;08200129128010421900;08;1;28;139;2020;01;18;4;1;6;4;2;0;1;1;0;0;0;550969,155700000000000;5493322,966800000500000;9,705222040000024;49,590337039000076;1
7627;08200129118000423680;08;1;15;045;2020;01;16;4;3;0;1;0;1;0;0;0;0;0;499700,330299999560000;5394691,481100000400000;8,995926914000052;48,705257277000044;1
7630;08200129115300518400;08;1;15;028;2020;01;06;4;3;3;6;2;1;1;0;0;0;0;500466,711299999620000;5405414,116499999500000;9,006355657000029;48,801718035000079;1
7640;08200128435100427370;08;4;35;016;2020;01;13;3;3;6;4;0;0;1;1;0;0;0;536802,036299999800000;5279556,073699999600000;9,490221478000024;47,668349191000061;0
7641;08200128426100420470;08;4;26;021;2020;01;14;3;3;5;3;0;1;1;0;0;0;0;559307,223399999550000;5327841,465800000400000;9,796610968000039;48,101076709000040;0
7643;08200128416010407620;08;4;16;006;2020;01;18;3;2;6;4;2;0;1;1;0;0;0;498000,961400000380000;5360067,119000000900000;8,972995484000023;48,393762223000067;1
7648;08200128335300402450;08;3;35;097;2020;01;12;3;3;0;6;0;1;1;0;0;0;0;486962,029600000010000;5293839,463800000000000;8,825897017000045;47,797780726000042;1
7650;08200128327200402130;08;3;27;046;2020;01;10;3;3;6;2;0;0;1;1;0;0;0;480790,761500000020000;5324326,450999999400000;8,742129256000055;48,071923656000081;1
7652;08200128325202432710;08;3;25;069;2020;01;07;3;3;5;3;2;1;1;0;0;0;0;468173,354899999690000;5335919,272600000700000;8,571887401000026;48,175716335000061;1
7653;08200128325069424060;08;3;27;019;2020;01;06;3;2;6;4;2;0;1;1;0;0;0;482423,404299999590000;5331794,577999999700000;8,763738428000067;48,139161077000040;1
7656;08200128311010427130;08;3;11;000;2020;01;16;3;3;5;2;0;1;1;0;0;0;0;414693,408099999650000;5318836,178500000400000;7,856024632000072;48,017120413000043;1
7665;08200209335400493640;08;3;35;079;2020;02;22;1;3;9;1;2;1;0;0;0;0;0;499598,627500000410000;5297603,168600000400000;8,994636760000049;47,831776485000034;0
7669;08200209325202451710;08;3;25;069;2020;02;18;1;3;5;3;2;1;1;0;0;0;0;470374,279099999930000;5334809,104299999800000;8,601569497000071;48,165834927000049;0
7684;08200209119500451520;08;1;19;042;2020;02;12;1;3;5;3;0;1;1;0;0;0;0;530697,921900000420000;5416555,113800000400000;9,418872520000036;48,901180248000060;0
7685;08200209119010450330;08;1;19;041;2020;02;18;1;1;8;1;2;0;1;1;0;0;0;525231,295599999840000;5409478,491000000400000;9,343845603000034;48,837768164000067;0
7687;08200209116500776900;08;1;16;049;2020;02;16;1;2;0;1;0;1;0;0;0;0;0;525782,816700000320000;5384056,732899999200000;9,349772032000033;48,609054374000038;1
7688;08200209116500478190;08;1;16;035;2020;02;10;1;2;0;7;0;1;0;0;0;0;0;526972,321000000460000;5391901,835000000900000;9,366419509000025;48,679578699000047;1
7690;08200209111500479600;08;1;11;000;2020;02;16;1;3;5;3;0;1;1;0;0;0;0;515777,663499999790000;5405492,094699999300000;9,214861838000047;48,802219449000063;0
7699;08200208335100461800;08;3;35;043;2020;02;09;7;3;0;1;0;1;0;0;0;0;0;513445,952499999660000;5280300,889299999900000;9,179132657000025;47,675958230000049;0
7705;08200208317300473310;08;3;17;065;2020;02;15;7;3;5;3;0;1;1;0;0;0;0;414174,961299999620000;5354944,080900000400000;7,841779627000051;48,341844302000027;0
7707;08200208311010613990;08;3;15;113;2020;02;09;7;1;6;4;0;0;1;1;0;0;0;438040,572900000030000;5307371,138299999800000;8,170726300000069;47,916668553000079;1
7709;08200208311010448070;08;3;15;056;2020;02;14;7;2;0;1;0;1;0;0;0;0;0;415047,547199999910000;5310054,391400000100000;7,862509450000061;47,938171524000040;1
7716;08200208221011448750;08;2;26;012;2020;02;15;7;1;5;3;0;1;1;0;0;0;0;474761,089300000110000;5477862,581499999400000;8,651766549000058;49,452898114000050;0
7720;08200208136300480450;08;1;36;042;2020;02;18;7;3;6;1;2;1;0;1;0;0;0;549802,561700000430000;5405294,877499999500000;9,678170139000031;48,798650550000048;0
7737;08200207436400474530;08;4;36;005;2020;02;14;6;2;6;2;0;0;1;1;0;0;0;539730,940000000410000;5309099,768500000200000;9,531940911000049;47,933983870000077;0
7739;08200207436400454070;08;4;36;009;2020;02;23;6;3;5;3;2;1;1;0;0;0;0;556526,826999999580000;5308310,048000000400000;9,756693069000050;47,925617497000076;0
7741;08200207435100456370;08;4;35;057;2020;02;07;6;3;6;4;2;0;1;1;0;0;0;543995,111499999650000;5280964,771800000200000;9,586174007000068;47,680574207000063;0
7769;08200207216100444690;08;3;17;151;2020;02;11;6;3;0;7;0;1;0;0;0;0;0;412702,783999999990000;5366861,373999999800000;7,819439093000028;48,448834538000028;0
7772;08200207212010470370;08;2;15;107;2020;02;07;6;2;6;4;2;0;1;1;0;0;0;461669,950299999680000;5458496,076799999900000;8,473013520000052;49,278018085000042;0
7773;08200207136100446440;08;1;36;088;2020;02;13;6;3;6;3;0;0;1;1;0;0;0;579924,518600000070000;5410015,715700000500000;10,089202931000045;48,837968388000036;0
7780;08200207119200499450;08;1;19;020;2020;02;16;6;3;6;2;0;0;1;1;0;0;0;519079,138000000270000;5406929,312999999200000;9,259888021000052;48,815055840000070;0
7790;08200207115100473540;08;1;15;003;2020;02;23;6;3;5;3;2;1;1;0;0;0;0;500549,258999999610000;5392861,547000000300000;9,007463049000023;48,688794852000058;0
7792;08200207111500458880;08;1;11;000;2020;02;23;6;2;6;4;2;0;1;1;0;0;0;510866,511199999600000;5409906,750600000800000;9,148098511000057;48,842038359000071;0
7799;08200206421300466410;08;4;25;141;2020;02;08;5;2;0;1;0;1;0;0;0;0;0;570069,202200000170000;5361527,546499999200000;9,946724060000065;48,403009304000079;0
7800;08200206421200445700;08;4;21;000;2020;02;16;5;3;6;4;0;0;1;1;0;0;0;573092,851999999960000;5361706,494999999200000;9,987602397000046;48,404275615000074;0
7830;08200206212402505250;08;2;12;000;2020;02;15;5;3;5;3;0;1;1;0;0;0;0;455706,741299999880000;5427923,991399999700000;8,394391998000060;49,002622516000031;0
7832;08200206212010456740;08;2;12;000;2020;02;17;5;3;5;2;1;1;1;0;0;0;0;460049,244699999690000;5427860,858599999900000;8,453768933000049;49,002350972000045;0
7839;08200206119100456530;08;1;19;044;2020;02;15;5;3;0;1;0;1;0;0;0;0;0;542166,021099999550000;5425698,987900000100000;9,576293618000022;48,982757214000060;0
7842;08200206116500527520;08;1;16;050;2020;02;08;5;3;5;3;0;1;1;0;0;0;0;526866,029900000430000;5388794,317299999300000;9,364773766000042;48,651628183000071;0
7848;08200205435100450250;08;4;35;016;2020;02;19;4;3;6;7;2;0;1;1;0;0;0;536256,700000000190000;5278954,267000000900000;9,482907650000072;47,662965305000057;0
7849;08200205421300441870;08;4;25;039;2020;02;08;4;3;6;4;0;0;1;1;0;0;0;566027,035299999640000;5352647,132400000500000;9,890722312000037;48,323561699000038;0
7851;08200205417200441740;08;4;17;002;2020;02;07;4;3;6;2;2;0;1;1;0;0;0;488899,350499999710000;5348657,334400000100000;8,850345125000047;48,291018200000053;0
7854;08200205317200459900;08;3;17;057;2020;02;20;4;3;0;7;2;1;0;0;0;0;0;419408,656600000340000;5381276,914799999400000;7,907322979000071;48,579393132000064;0
7860;08200205231000441370;08;2;36;065;2020;02;20;4;2;0;7;2;1;0;0;0;0;0;488982,104199999940000;5416979,939899999600000;8,849647742000059;48,905664569000066;0
7864;08200205221011440780;08;2;21;000;2020;02;09;4;2;3;2;0;1;1;0;0;0;0;476327,524500000290000;5471751,869599999900000;8,673743691000027;49,397996509000052;0
7869;08200205211000461120;08;2;11;000;2020;02;07;4;2;6;4;1;0;1;1;0;0;0;445919,625599999910000;5399092,691400000800000;8,264398419000031;48,742503017000047;1
7873;08200205118600470180;08;1;18;076;2020;02;15;4;3;1;5;0;1;1;0;0;0;0;504817,593899999750000;5422937,473899999600000;9,065812284000060;48,959336123000071;0
7878;08200205115400454720;08;1;15;045;2020;02;18;4;3;3;6;2;1;1;0;0;0;0;501020,960599999870000;5398184,045399999200000;9,013885458000061;48,736675810000065;1
7879;08200205115300443790;08;1;15;050;2020;02;12;4;3;2;6;0;1;0;0;0;1;0;489487,118599999700000;5400891,271800000200000;8,856951877000029;48,760942107000062;0
7882;08200204437200441830;08;4;37;104;2020;02;18;3;3;6;4;2;0;1;1;0;0;0;516820,393299999650000;5326346,081800000700000;9,225881958000059;48,090161746000035;1
7884;08200204436200440480;08;4;36;064;2020;02;14;3;3;6;4;0;0;1;1;0;0;0;543903,005400000140000;5292006,103299999600000;9,586060357000065;47,779920894000043;0
7885;08200204436100464390;08;4;36;055;2020;02;17;3;2;4;2;2;1;1;0;0;0;0;576127,496000000280000;5297179,394999999600000;10,017077378000067;47,823458159000040;0
7889;08200204416100463060;08;4;16;036;2020;02;08;3;2;5;3;0;1;1;0;0;0;0;497744,343399999660000;5369093,040400000300000;8,969480302000022;48,474963086000059;1
7890;08200204416010439290;08;4;16;048;2020;02;06;3;2;6;6;2;0;1;1;0;0;0;496533,741700000130000;5375616,573200000500000;8,953046331000053;48,533645831000058;1
7917;08200204127010463030;08;1;27;025;2020;02;22;3;1;6;1;2;0;1;1;0;0;0;557102,859500000250000;5426790,505999999100000;9,780575257000066;48,991374931000053;1
7927;08200204118010462540;08;1;18;048;2020;02;04;3;3;7;7;2;0;1;1;0;0;0;515706,081399999560000;5417514,350600000500000;9,214348275000077;48,910370818000047;1
7934;08200203426200437720;08;4;26;070;2020;02;07;2;3;3;6;2;1;1;0;0;0;0;565501,519000000320000;5342945,923000000400000;9,882129959000054;48,236347426000066;1
7941;08200203325302469830;08;3;25;053;2020;02;09;2;3;0;2;0;1;1;0;0;0;0;461860,546000000090000;5347171,767000000900000;8,485961870000040;48,276601463000077;1
7943;08200203317500440720;08;3;17;096;2020;02;06;2;2;6;4;2;0;1;1;0;0;0;422216,820000000300000;5365788,159499999100000;7,948277235000035;48,440428858000075;1
7945;08200203317300442220;08;3;17;075;2020;02;09;2;2;5;3;0;1;0;0;0;0;1;411519,421000000090000;5359727,948999999100000;7,804944444000057;48,384507185000075;1
7952;08200203231000530570;08;2;31;000;2020;02;05;2;3;6;4;2;0;1;1;0;0;0;477612,604799999860000;5415523,022199999500000;8,694579017000024;48,892252027000040;1
7953;08200203225200532070;08;2;25;014;2020;02;07;2;3;6;4;2;0;1;1;0;0;0;523536,874400000090000;5485782,306600000700000;9,325221604000035;49,524202042000070;0
7957;08200209121500481570;08;1;25;111;2020;02;18;1;3;9;1;2;1;0;0;0;0;0;525573,088999999690000;5454255,007999999400000;9,351328911000053;49,240536291000069;1
7976;08200215311010531600;08;3;15;041;2020;02;15;7;2;0;1;0;1;0;0;0;0;0;420933,001500000250000;5322351,222899999500000;7,939034201000027;48,049542997000060;0
7977;08200215311010526430;08;3;11;000;2020;02;15;7;2;5;2;0;1;1;0;0;0;0;414613,999200000430000;5317762,222300000500000;7,855173843000046;48,007449172000065;0
7992;08200215116400521480;08;1;16;048;2020;02;17;7;3;4;2;1;1;1;0;0;0;0;533608,780199999920000;5391006,079399999200000;9,456500435000066;48,671198602000061;0
7993;08200215116010469490;08;1;16;020;2020;02;11;7;2;2;6;0;1;0;0;0;0;1;526742,176500000060000;5382070,163400000000000;9,362658572000044;48,591142807000040;0
7994;08200215115100529300;08;1;15;003;2020;02;18;7;3;6;3;2;0;1;1;0;0;0;500546,905199999920000;5392843,952999999700000;9,007431044000043;48,688636577000068;0
8016;08200214237200497880;08;2;37;030;2020;02;17;6;3;3;3;2;1;1;0;0;0;0;463697,300499999900000;5366165,615499999400000;8,509077161000050;48,447583583000039;0
8025;08200214215202493570;08;2;15;039;2020;02;14;6;3;5;3;0;1;1;0;0;0;0;473062,016900000160000;5451916,671800000600000;8,630077340000071;49,219444251000027;0
8026;08200214212010494120;08;2;12;000;2020;02;20;6;3;1;5;2;1;1;0;0;0;0;452375,529500000180000;5428175,971500000000000;8,348818792000031;49,004641045000028;0
8031;08200214126200497570;08;1;26;058;2020;02;12;6;2;6;4;0;0;1;1;0;0;0;542166,581000000240000;5450432,565999999600000;9,578882493000037;49,205235999000081;1
8043;08200214116200465380;08;1;16;077;2020;02;10;6;3;6;4;0;0;1;1;0;0;0;518149,370099999940000;5388666,574200000600000;9,246419054000057;48,650792979000073;1
8048;08200214111500480620;08;1;11;000;2020;02;07;6;2;6;4;1;0;1;1;0;0;0;507781,838600000370000;5407477,777799999300000;9,106011822000028;48,820233984000026;1
8056;08200213417200462490;08;4;17;002;2020;02;16;5;2;6;2;2;0;1;1;0;0;0;488942,408599999730000;5347264,411100000100000;8,850962080000045;48,278487228000074;1
8074;08200213226600477030;08;2;26;031;2020;02;18;5;3;0;7;2;1;0;0;0;0;0;474119,883999999610000;5493345,585999999200000;8,641904116000035;49,592134934000057;1
8088;08200216231000492970;08;2;36;074;2020;02;01;1;2;6;6;2;0;1;1;0;0;0;474280,870299999600000;5419618,735099999200000;8,648868440000058;48,928966035000030;0
8093;08200213121600499830;08;1;25;098;2020;02;07;5;3;0;7;1;1;0;0;0;0;0;523663,757000000220000;5437666,219000000500000;9,324123094000072;49,091393410000080;2
8097;08200213119101496840;08;1;19;044;2020;02;18;5;3;5;3;2;1;1;0;0;0;0;542530,717100000010000;5425635,876000000200000;9,581271141000059;48,982164507000050;0
8099;08200213118600464890;08;1;18;076;2020;02;18;5;3;6;4;2;0;1;1;0;0;0;504472,014100000260000;5423094,906899999800000;9,061093113000027;48,960754936000058;1
8112;08200213115100492070;08;1;15;003;2020;02;17;5;3;5;2;2;1;1;0;0;0;0;500417,998499999750000;5393042,863800000400000;9,005679733000022;48,690426099000035;1
8116;08200213111340475980;08;1;11;000;2020;02;18;5;3;6;4;2;0;1;1;0;0;0;509682,251699999910000;5402943,472100000800000;9,131794137000043;48,779417079000041;1
8151;08200212127202514370;08;1;27;103;2020;02;07;4;3;6;7;2;0;1;1;0;0;0;571777,945000000300000;5437250,448699999600000;9,983002944000077;49,083922683000026;0
8152;08200212127010459580;08;1;27;076;2020;02;16;4;2;0;1;1;1;0;0;0;0;0;550100,559299999850000;5436901,753300000000000;9,686113870000042;49,082932580000033;1
8153;08200212125102482760;08;1;21;000;2020;02;06;4;2;6;4;2;0;0;1;0;0;1;509713,494400000200000;5447459,570499999400000;9,133282898000061;49,179866690000040;0
8155;08200212121200458080;08;1;21;000;2020;02;21;4;3;6;4;2;0;1;1;0;0;0;512386,251699999910000;5440357,012900000400000;9,169738377000044;49,115928584000073;1
8160;08200217135200472200;08;1;35;019;2020;02;13;2;3;0;1;0;1;0;0;0;0;0;584162,554600000380000;5392398,390699999400000;10,143344465000041;48,678954638000050;1
8164;08200217119300502010;08;1;19;076;2020;02;07;2;2;6;3;1;0;1;1;0;0;0;543162,501000000160000;5406042,457000000400000;9,587835218000066;48,805871862000060;0
8165;08200212117010512670;08;1;17;019;2020;02;11;4;3;6;4;0;0;1;1;0;0;0;551271,114199999720000;5393851,315999999600000;9,696741554000028;48,695592373000068;1
8169;08200212115100489480;08;1;15;002;2020;02;07;4;3;5;3;2;1;1;0;0;0;0;499677,989099999890000;5386430,671900000400000;8,995629685000040;48,630941894000046;0
8173;08200212111320461430;08;1;11;000;2020;02;18;4;3;0;6;2;1;1;0;0;0;0;515815,096199999560000;5405505,936100000500000;9,215372130000048;48,802343013000041;1
8193;08200211311010469170;08;3;36;091;2020;02;06;3;2;4;6;2;1;0;0;0;0;0;395229,414800000380000;5271444,759999999800000;7,606531529000051;47,587948187000052;1
8207;08200211216100455960;08;2;16;043;2020;02;17;3;3;0;7;1;1;0;0;0;0;0;441619,439899999650000;5411625,339099999500000;8,204131388000064;48,854846809000037;0
8232;08200211111500452730;08;1;11;000;2020;02;07;3;3;6;2;1;0;1;1;0;0;0;511679,847000000070000;5406492,835000000900000;9,159086091000063;48,811312503000067;1
8233;08200210436500479370;08;4;36;081;2020;02;09;2;2;1;5;0;0;0;1;0;1;0;556558,141800000330000;5277398,773499999200000;9,753084126000033;47,647514004000072;1
8244;08200210335100475740;08;3;35;002;2020;02;16;2;3;3;6;0;1;0;0;0;0;1;504999,495000000110000;5284683,598999999500000;9,066655766000054;47,715512860000047;0
8252;08200210311010452520;08;3;11;000;2020;02;16;2;3;1;5;0;1;1;0;0;0;0;412923,713499999610000;5314879,828700000400000;7,833100711000043;47,981293037000057;0
8255;08200210231000465840;08;2;31;000;2020;02;21;2;3;6;4;2;0;1;1;0;0;0;477608,746500000360000;5415540,194599999100000;8,694525439000074;48,892406365000056;1
8261;08200210216100450750;08;2;16;043;2020;02;14;2;3;6;2;0;0;1;1;0;0;0;442055,354100000110000;5412071,951799999900000;8,210010148000038;48,858904948000031;0
8266;08200210212010483560;08;2;12;000;2020;02;20;2;3;6;4;2;0;0;1;0;0;1;459068,808500000280000;5429587,321200000100000;8,440190388000076;49,017816561000075;1
8271;08200210136300493820;08;1;36;065;2020;02;06;2;3;6;2;2;0;1;1;0;0;0;557426,379800000230000;5405203,205199999700000;9,781962745000044;48,797168447000047;1
8273;08200210119400479170;08;1;19;079;2020;02;06;2;3;6;2;2;0;1;1;0;0;0;522958,397099999710000;5415263,290699999800000;9,313196187000074;48,889894679000065;0
8275;08200210118300450640;08;1;18;081;2020;02;09;2;3;6;2;0;0;1;1;0;0;0;520364,451999999580000;5415012,198999999100000;9,277797794000037;48,887726612000051;0
8286;08200209436100463190;08;4;36;055;2020;02;19;1;3;6;2;2;0;1;1;0;0;0;576304,065899999810000;5297507,387800000600000;10,019493781000051;47,826387871000065;0
8294;08200215435100483000;08;4;35;030;2020;02;14;7;2;5;3;0;1;1;0;0;0;0;541232,805999999870000;5271721,301699999700000;9,548500745000069;47,597589653000057;0
8299;08200227135010518640;08;1;35;015;2020;02;06;5;3;5;2;2;1;1;0;0;0;0;580369,033400000070000;5383192,166300000600000;10,090033936000054;48,596648676000029;1
8301;08200225335300522680;08;3;35;075;2020;02;14;3;3;5;2;0;1;1;0;0;0;0;487752,774699999950000;5289900,192199999500000;8,836567333000062;47,762352671000031;1
8303;08200225231000532430;08;2;31;000;2020;02;06;3;2;6;4;2;0;1;1;0;0;0;478845,176599999890000;5414806,082299999900000;8,711431315000027;48,885845976000041;1
8309;08200227111500503310;08;1;11;000;2020;02;11;5;3;0;3;0;1;1;0;0;0;0;512911,242899999950000;5407295,405700000000000;9,175883573000021;48,818507953000051;0
8312;08200225211000498640;08;2;16;043;2020;02;06;3;2;5;3;2;1;1;0;0;1;0;439706,481200000270000;5411513,068499999100000;8,178072416000020;48,853653996000048;1
