OBJECTID_1;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;STRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
155148;08;2;26;106;2018;06;18;7;3;0;1;0;1;0;0;0;0;0;0;500381,400900000010000;5461663,477000000000000;9,005246888000045;49,307710952000036
155149;08;1;15;028;2018;07;16;3;3;6;4;0;0;1;1;0;0;0;0;500731,561200000000000;5404865,718100000200000;9,009961396000051;48,796784426000045
155150;08;2;22;000;2018;06;13;7;3;6;7;0;0;1;1;0;0;0;0;463486,995700000030000;5477648,097199999700000;8,496237552000025;49,450395983000078
155151;08;2;22;000;2018;06;10;7;3;8;1;0;1;0;0;0;0;1;0;461373,223999999990000;5481888,753800000100000;8,466661635000037;49,488407838000057
155154;08;1;11;000;2018;07;17;3;3;5;3;0;1;1;0;0;0;0;0;513925,646000000010000;5405644,331000000200000;9,189646191000065;48,803633199000046
155156;08;2;12;000;2018;06;18;7;3;6;7;0;1;0;1;0;0;0;0;452534,027799999980000;5427442,004499999800000;8,351071615000024;48,998051195000073
155157;08;1;11;000;2018;07;20;3;2;6;4;0;0;1;1;0;0;0;0;515433,905399999990000;5403671,609899999600000;9,210112140000035;48,785851219000051
155158;08;2;12;000;2018;06;23;7;3;0;1;2;1;0;0;0;0;0;0;457438,387999999980000;5428692,908499999900000;8,417986358000064;49,009660870000062
155159;08;2;12;000;2018;06;17;7;3;5;3;0;1;0;0;0;0;0;0;461338,063199999980000;5427723,599399999700000;8,471402714000021;49,001198368000075
155160;08;1;11;000;2018;07;14;3;2;0;7;0;1;0;0;0;0;0;0;517767,723200000010000;5407335,614900000400000;9,242042247000029;48,818749749000062
155161;08;3;17;057;2018;06;18;7;3;6;7;0;0;1;1;0;0;0;0;412303,984000000000000;5380884,232300000300000;7,811099677000073;48,574906963000046
155162;08;4;36;009;2018;07;07;2;3;4;6;0;1;1;0;0;0;0;0;556372,932000000030000;5308206,140999999800000;9,754619550000029;47,924696250000068
155164;08;1;28;131;2018;06;15;7;2;0;1;0;1;0;0;0;0;0;0;537833,525000000020000;5512077,882500000300000;9,525297364000039;49,759986793000053
155166;08;1;21;000;2018;06;18;7;2;0;7;0;1;0;0;0;0;0;0;516329,036000000020000;5441440,861100000300000;9,223812884000040;49,125586107000061
155167;08;1;19;008;2018;06;09;7;2;4;2;0;1;1;0;0;0;0;0;532813,639899999950000;5421723,191100000400000;9,448156356000027;48,947561015000076
155171;08;1;16;011;2018;06;10;7;3;4;6;0;1;1;0;0;0;0;0;530001,285000000030000;5379547,881299999500000;9,406673154000032;48,568304566000052
155172;08;4;35;016;2018;07;18;2;3;3;6;0;1;1;0;0;0;0;0;536014,134199999970000;5279168,764299999900000;9,479694683000048;47,664908775000072
155173;08;4;21;000;2018;07;18;2;3;3;6;0;1;1;0;0;0;0;0;571624,398200000050000;5360233,929200000100000;9,967512965000026;48,391198057000054
155174;08;1;16;019;2018;06;18;7;3;6;7;0;0;1;1;0;0;0;0;525308,373099999970000;5397435,436400000000000;9,344154432000039;48,729428200000029
155175;08;4;16;041;2018;07;13;2;3;0;7;0;1;0;0;0;0;0;0;503423,318399999990000;5376586,374599999700000;9,046379977000072;48,542370728000037
155178;08;4;15;050;2018;07;17;2;3;5;3;0;1;1;0;0;0;0;0;520295,422900000010000;5377272,003100000300000;9,274999299000058;48,548219795000080
155179;08;1;11;000;2018;06;13;7;3;5;2;0;1;1;0;0;0;0;0;516173,634800000000000;5400374,744900000300000;9,220052856000052;48,756174123000051
155180;08;1;11;000;2018;06;21;7;3;5;3;1;1;0;0;1;0;0;0;511724,242399999990000;5406060,661600000200000;9,159678434000057;48,807423887000027
155181;08;4;15;061;2018;07;16;2;3;6;4;0;1;0;1;0;0;0;0;515747,978999999990000;5371576,779099999900000;9,213167663000036;48,497114517000057
155182;08;4;15;088;2018;07;18;2;2;8;1;0;1;0;0;0;0;0;0;541655,971900000000000;5373566,900500000500000;9,564049665000027;48,513833943000066
155183;08;1;11;000;2018;06;13;7;3;6;4;0;0;1;1;0;0;0;0;511765,154099999990000;5403745,140900000000000;9,160169300000064;48,786592922000068
155184;08;4;36;049;2018;06;16;6;3;5;3;0;1;0;0;1;0;0;0;578886,810000000060000;5282239,379800000200000;10,051225124000041;47,688724515000047
155189;08;4;36;081;2018;06;07;6;3;0;1;0;1;0;0;0;0;0;0;562403,311200000000000;5281857,566700000300000;9,831542731000070;47,687091473000066
155191;08;4;26;013;2018;06;18;6;3;5;3;0;1;0;0;0;0;0;0;545666,886199999950000;5323877,083499999700000;9,612983389000021;48,066534953000030
155194;08;4;25;139;2018;06;16;6;3;0;1;0;1;0;0;0;0;0;0;548900,541399999990000;5365760,761900000300000;9,661226384000031;48,443088785000043
155197;08;3;36;081;2018;06;18;6;3;0;7;0;1;0;0;0;0;0;0;411773,023099999990000;5278291,161999999500000;7,825133338000057;47,651999451000052
155199;08;3;16;020;2018;07;16;2;2;5;3;0;1;1;0;0;0;0;0;408255,437800000010000;5336175,614000000100000;7,765983469000048;48,172195825000074
155200;08;3;35;063;2018;06;14;6;3;0;1;0;1;0;0;0;0;0;0;497673,436800000020000;5287005,012400000400000;8,968968685000050;47,736415216000069
155201;08;3;35;043;2018;06;22;6;3;0;6;2;1;0;0;0;0;0;0;514175,343500000020000;5280064,197499999800000;9,188842175000048;47,673812978000058
155203;08;3;25;053;2018;06;19;6;3;5;3;0;1;1;0;0;0;0;0;451572,847400000030000;5337665,333300000100000;8,348400859000037;48,190375998000036
155204;08;3;15;006;2018;07;07;2;3;5;3;0;1;1;0;0;0;0;0;403116,234000000000000;5306871,888000000300000;7,703507746000071;47,907851711000035
155205;08;3;17;096;2018;06;17;6;3;0;7;0;1;0;0;0;0;0;0;422835,097499999970000;5368763,694799999700000;7,956087064000030;48,467269828000042
155207;08;3;36;081;2018;07;13;2;3;5;3;0;1;1;0;0;0;0;0;411100,077999999980000;5277564,128499999600000;7,816321892000076;47,645367085000032
155208;08;3;15;074;2018;06;08;6;3;5;3;0;1;1;0;0;0;0;0;397414,437500000000000;5295535,557199999700000;7,629918079000049;47,804996628000026
155209;08;3;11;000;2018;06;05;6;3;5;3;1;1;1;0;0;0;0;0;414484,331499999970000;5315271,450000000200000;7,853932016000044;47,985026366000056
155210;08;3;36;050;2018;07;11;2;3;5;3;0;1;1;0;0;0;0;0;399802,199800000000000;5274659,020999999700000;7,666598421000060;47,617584296000075
155211;08;3;36;091;2018;06;13;6;2;3;6;0;1;1;0;0;0;0;0;396607,775599999990000;5272044,986300000000000;7,624717039000075;47,593568577000042
155212;08;3;11;000;2018;07;18;2;3;0;7;0;1;1;0;0;0;0;0;414470,599400000010000;5316719,631600000000000;7,853459457000042;47,998051499000042
155213;08;3;11;000;2018;06;18;6;2;0;7;0;1;1;0;0;0;0;0;415952,893999999970000;5315358,618300000200000;7,873592432000066;47,986005151000029
155215;08;3;11;000;2018;07;12;2;3;6;7;0;1;0;1;0;0;0;0;413921,962999999990000;5316480,781000000400000;7,846154316000025;47,995829316000027
155216;08;2;12;000;2018;06;12;6;3;6;7;0;0;0;1;1;0;0;0;455161,867499999990000;5431078,600999999800000;8,386593969000046;49,030959123000059
155217;08;2;31;000;2018;06;12;6;3;6;7;0;0;1;1;0;0;0;0;477022,552399999990000;5415685,866399999700000;8,686520168000072;48,893695316000048
155221;08;2;12;000;2018;07;09;2;2;5;2;0;1;0;0;0;0;0;0;455097,222000000010000;5429280,930700000400000;8,385908637000057;49,014784260000056
155222;08;2;12;000;2018;07;14;2;3;5;2;0;1;1;0;0;0;0;0;454988,089099999980000;5429052,296900000400000;8,384441581000033;49,012719730000072
155223;08;2;26;095;2018;06;16;6;3;5;3;0;1;1;0;0;0;0;0;474031,317199999990000;5460698,787200000100000;8,642818244000068;49,298481556000070
155224;08;2;12;000;2018;07;13;2;3;2;6;0;1;1;0;0;0;0;0;453051,425200000000000;5429000,250599999900000;8,357964544000026;49,012107251000032
155225;08;2;26;096;2018;06;09;6;3;6;4;0;0;1;1;0;0;0;0;474946,758199999980000;5487879,619500000000000;8,653693069000042;49,543005780000044
155228;08;2;22;000;2018;06;16;6;3;5;2;0;1;1;0;0;0;0;0;461631,874799999990000;5484612,056300000300000;8,469968285000050;49,512918849000073
155229;08;2;12;000;2018;07;06;2;3;5;3;0;1;1;0;0;0;0;0;458693,534600000010000;5428243,478500000200000;8,435194845000069;49,005703467000046
155231;08;2;22;000;2018;06;05;6;3;0;6;0;1;0;0;0;0;0;0;464823,530000000030000;5476475,162700000200000;8,514780857000062;49,439924756000039
155232;08;2;22;000;2018;06;10;6;3;5;3;0;1;1;0;0;0;0;0;462211,771000000010000;5478756,082800000000000;8,478538571000058;49,460283825000033
155234;08;2;36;073;2018;07;16;2;3;4;6;0;1;1;0;0;0;0;0;478540,898899999970000;5423150,771900000100000;8,706841743000041;48,960901163000074
155236;08;2;22;000;2018;06;17;6;3;0;3;0;1;0;0;1;0;0;0;461616,506400000010000;5483664,229199999900000;8,469848126000045;49,504392707000079
155237;08;2;22;000;2018;07;13;2;3;5;3;0;1;1;0;0;0;0;0;462448,914200000000000;5487132,909599999900000;8,481014739000045;49,535643635000042
155238;08;2;21;000;2018;06;12;6;3;0;1;0;1;0;0;0;0;0;0;476690,906699999990000;5474575,101700000500000;8,678586020000068;49,423405030000026
155239;08;2;26;018;2018;06;08;6;3;6;2;0;1;0;1;0;0;0;0;473503,967599999970000;5472416,663800000200000;8,634785605000047;49,403859853000029
155242;08;2;22;000;2018;07;06;2;3;0;7;0;1;0;0;0;0;0;0;461960,241700000010000;5485100,645800000100000;8,474457180000059;49,517334125000048
155243;08;2;15;007;2018;06;06;6;3;0;1;0;1;0;0;0;0;0;0;477834,179000000000000;5431532,062900000300000;8,696729821000076;49,036270067000032
155244;08;2;12;000;2018;06;13;6;3;0;7;0;1;0;0;0;0;0;0;455193,161700000000000;5428485,089200000300000;8,387308484000073;49,007632574000070
155245;08;2;26;009;2018;07;11;2;3;5;6;0;1;1;0;0;0;0;0;466066,514700000000000;5471841,776300000000000;8,532322005000026;49,398319683000068
155246;08;2;11;000;2018;06;08;6;2;0;7;0;1;0;0;0;0;0;0;439912,264000000020000;5403648,609000000200000;8,182029254000042;48,782933285000070
155247;08;2;16;007;2018;06;06;6;3;5;3;0;1;1;0;0;0;0;0;434328,885400000030000;5394645,360799999900000;8,107467468000039;48,701385302000062
155248;08;2;21;000;2018;07;09;2;3;4;2;0;1;1;0;0;0;0;0;477372,754900000000000;5467502,505300000300000;8,688390687000037;49,359813695000071
155249;08;2;16;024;2018;06;20;6;3;5;3;1;1;1;0;0;0;0;0;444916,120600000020000;5408778,897300000300000;8,249451684000064;48,829544253000051
155250;08;1;28;115;2018;06;06;6;3;0;3;0;1;1;0;0;0;0;0;547462,217500000030000;5496459,762500000200000;9,657081711000046;49,618835079000064
155251;08;2;21;000;2018;07;12;2;3;3;3;0;1;1;0;0;0;0;0;473925,855500000010000;5472720,308799999800000;8,640580741000065;49,406609301000060
155252;08;1;25;065;2018;06;07;6;3;5;3;0;1;1;0;0;0;0;0;516142,278500000010000;5446751,017199999700000;9,221465928000043;49,173357569000075
155253;08;2;21;000;2018;07;14;2;2;6;4;0;0;0;1;0;0;1;0;477487,159199999990000;5472716,290199999700000;8,689670971000055;49,406715324000061
155255;08;1;25;056;2018;06;19;6;3;6;4;0;0;1;1;0;0;0;0;510790,543699999980000;5435919,110000000300000;9,147752706000063;49,076037791000033
155256;08;2;15;066;2018;07;18;2;2;1;5;0;1;0;0;0;1;0;0;460916,710399999980000;5452544,073300000300000;8,463238728000022;49,224433147000070
155257;08;1;21;000;2018;06;17;6;3;4;2;0;1;1;0;0;0;0;0;514058,098000000000000;5448064,230000000400000;9,192917853000040;49,185221587000058
155258;08;1;21;000;2018;06;08;6;3;4;3;0;1;1;0;0;0;0;1;516431,711799999990000;5442756,927699999900000;9,225273826000034;49,137421839000069
155259;08;2;15;110;2018;07;23;2;3;0;1;2;1;0;0;0;0;0;0;459783,809100000010000;5419788,768299999600000;8,450937693000071;48,929723219000039
155263;08;2;12;000;2018;07;15;2;3;5;3;0;1;1;0;0;0;0;0;458686,188299999980000;5428225,771200000300000;8,435096202000068;49,005543695000028
155266;08;1;18;070;2018;06;00;6;3;0;7;2;1;0;0;0;0;0;0;520307,075200000020000;5423745,404900000400000;9,277450007000027;48,966289145000076
155268;08;2;16;049;2018;07;07;2;2;3;6;0;1;0;0;0;0;0;0;438779,900299999980000;5401345,210500000000000;8,166959006000070;48,762103746000037
155269;08;1;16;020;2018;06;18;6;3;0;7;0;1;0;0;0;0;0;0;527063,046500000050000;5380837,114099999900000;9,366929583000058;48,580036409000058
155271;08;1;15;041;2018;07;17;2;2;0;3;0;1;0;0;0;0;0;0;494803,850900000020000;5402351,467699999900000;8,929277792000050;48,774145080000039
155272;08;1;35;031;2018;07;11;2;3;6;1;0;0;0;1;0;0;1;0;593987,546800000010000;5380788,930400000000000;10,274152207000043;48,573137663000068
155274;08;1;35;019;2018;07;16;2;2;1;7;0;1;1;0;0;0;0;0;585476,303599999980000;5392026,029199999800000;10,161110910000048;48,675427025000033
155276;08;1;21;000;2018;07;14;2;3;6;4;0;0;1;1;0;0;0;0;513930,495999999980000;5442234,781000000400000;9,190965084000027;49,132786754000051
155278;08;1;21;000;2018;07;17;2;3;5;3;0;1;1;0;0;0;0;0;512829,136999999990000;5445031,078999999900000;9,175956311000050;49,157964407000065
155283;08;1;11;000;2018;06;20;6;3;0;1;0;1;0;0;0;0;0;0;511161,757600000010000;5399755,458100000400000;9,151846513000066;48,750713066000060
155284;08;1;19;090;2018;07;17;2;3;6;4;0;0;1;1;0;0;0;0;532334,874900000050000;5406226,203400000000000;9,440392282000062;48,808182442000032
155285;08;1;18;079;2018;07;09;2;3;4;6;0;1;1;0;0;0;0;0;509445,918899999990000;5422888,496700000000000;9,129037735000054;48,958842144000073
155286;08;3;35;097;2018;06;17;5;3;6;3;0;0;1;1;0;0;0;0;485779,625200000010000;5295266,562300000300000;8,810061022000070;47,810595934000048
155288;08;4;36;064;2018;06;20;5;3;5;3;1;1;1;0;0;0;0;1;546185,220500000050000;5293138,693799999500000;9,616644334000057;47,789951227000074
155293;08;4;16;041;2018;07;12;5;2;5;3;0;1;1;0;0;0;0;1;504048,144600000000000;5372651,591300000400000;9,054807069000049;48,506968287000063
155294;08;1;19;079;2018;07;11;6;2;4;6;0;1;0;0;0;0;1;0;524899,946600000020000;5407511,603299999600000;9,339210695000077;48,820087958000045
155297;08;4;35;016;2018;07;12;5;3;0;7;0;1;0;0;0;0;0;0;537849,465100000030000;5276969,760700000500000;9,503949240000054;47,645018694000044
155299;08;3;35;079;2018;07;13;5;3;0;6;0;1;1;0;0;0;0;1;500908,749000000010000;5299716,323099999700000;9,012147370000037;47,850788943000055
155302;08;3;26;074;2018;07;20;5;3;4;2;0;1;1;0;0;0;0;0;459177,926700000010000;5320058,520800000100000;8,452409251000063;48,032509015000073
155303;08;3;26;012;2018;07;10;5;3;5;3;0;1;1;0;0;0;0;0;462697,904099999990000;5310922,211400000400000;8,500418585000034;47,950526284000034
155306;08;1;15;045;2018;07;14;6;3;5;3;0;1;0;0;0;0;1;0;499892,118200000030000;5395505,873700000300000;8,998533467000073;48,712583675000076
155310;08;3;16;011;2018;07;14;5;3;0;1;0;1;0;0;0;0;0;1;412823,702200000000000;5330967,683100000000000;7,828482347000033;48,125993285000050
155311;08;4;25;020;2018;07;06;5;3;0;1;0;1;0;0;0;0;0;0;558640,438800000000000;5361327,349100000200000;9,792295813000067;48,402375270000050
155313;08;3;11;000;2018;07;18;5;2;5;3;0;1;1;0;0;0;0;0;409901,937600000000000;5316622,865799999800000;7,792249587000072;47,996553542000072
155314;08;3;11;000;2018;07;16;5;3;4;2;0;1;1;0;0;0;0;0;414522,837000000000000;5315639,385099999600000;7,854374704000065;47,988341240000068
155315;08;3;11;000;2018;07;17;5;2;0;1;0;1;0;0;0;0;0;1;415167,453099999980000;5318515,282700000300000;7,862443855000038;48,014296952000052
155317;08;4;36;064;2018;07;07;5;3;0;1;1;1;0;0;0;0;0;1;545804,403500000010000;5292831,342500000300000;9,611527697000042;47,787213186000031
155318;08;2;15;066;2018;07;07;5;3;2;6;0;1;1;0;0;0;0;0;460869,326000000000000;5453928,102000000000000;8,462452935000044;49,236879264000038
155319;08;2;12;000;2018;07;16;5;3;6;4;0;0;0;1;0;0;1;0;452477,233899999990000;5431700,450699999900000;8,349796472000037;49,036351592000074
155323;08;2;21;000;2018;07;11;1;3;0;7;0;1;0;0;0;0;0;0;473384,020200000030000;5476149,306099999700000;8,632881940000061;49,437428890000035
155325;08;2;15;029;2018;07;10;1;3;5;3;0;1;1;0;0;0;0;0;466835,187400000000000;5448423,111200000200000;8,544859212000063;49,187714145000029
155327;08;2;15;108;2018;07;17;1;3;5;3;0;1;1;0;0;0;0;0;450046,703099999980000;5425290,687500000000000;8,317333181000038;48,978503851000028
155331;08;2;36;039;2018;07;17;5;3;4;2;0;1;1;0;0;0;0;1;490300,620899999980000;5411983,474000000400000;8,867758969000022;48,860739536000040
155334;08;2;25;109;2018;07;10;5;3;5;3;0;1;1;0;0;0;0;0;526442,371500000010000;5491676,390599999600000;9,365763234000042;49,577096996000080
155338;08;2;22;000;2018;07;09;5;3;8;7;0;1;0;0;0;0;0;0;463281,665600000010000;5477429,735399999700000;8,493425010000067;49,448419541000078
155339;08;2;22;000;2018;07;18;5;3;0;7;0;1;1;0;0;0;0;0;464735,689399999970000;5484057,290900000400000;8,512893394000059;49,508117494000032
155345;08;1;21;000;2018;07;11;1;2;5;3;0;1;1;0;0;0;0;0;515416,139900000010000;5441912,757399999500000;9,211318463000055;49,129854560000069
155346;08;2;12;000;2018;07;13;5;3;1;5;0;1;0;0;0;0;1;0;457859,826500000020000;5428590,526300000000000;8,423759688000075;49,008768851000070
155348;08;1;15;045;2018;07;16;6;3;6;7;0;0;1;1;0;0;0;0;499796,110800000020000;5394886,661200000000000;8,997228658000040;48,707013171000028
155349;08;1;16;033;2018;07;19;1;3;0;1;0;1;0;0;0;0;0;0;534639,886100000000000;5386579,137500000200000;9,470134842000050;48,631318103000069
155350;08;2;12;000;2018;07;07;5;3;5;3;0;1;1;0;0;0;0;0;461908,784700000020000;5421511,883500000500000;8,479787157000033;48,945357685000033
155351;08;2;12;000;2018;07;16;5;3;2;2;0;1;1;0;0;0;0;0;460434,104500000020000;5427478,716300000400000;8,459067952000055;48,998938311000074
155353;08;2;11;000;2018;07;13;5;3;0;4;0;0;0;1;0;0;1;0;443896,037300000030000;5401524,696499999600000;8,236544657000025;48,764200419000076
155354;08;1;16;077;2018;07;19;1;3;1;5;0;1;1;0;0;0;0;0;516417,495899999980000;5391940,118300000200000;9,223035022000033;48,680289923000032
155355;08;1;15;003;2018;07;22;1;3;0;1;2;1;0;0;0;0;0;0;500584,672399999980000;5390292,981999999800000;9,007940596000026;48,665687694000042
155356;08;2;25;109;2018;07;18;5;2;5;3;0;1;1;0;0;0;0;0;521013,999599999980000;5496628,331199999900000;9,290941487000055;49,621850467000058
155358;08;1;11;000;2018;07;16;1;3;5;3;0;1;1;0;0;0;0;0;512927,089900000020000;5401430,030799999800000;9,175914888000023;48,765743298000075
155360;08;1;25;065;2018;07;15;5;3;5;3;0;1;1;0;0;0;0;0;516219,319200000030000;5448758,423999999600000;9,222603866000043;49,191412689000060
155361;08;2;35;079;2018;07;12;7;3;6;2;0;0;1;1;0;0;0;0;466928,064000000010000;5399820,776300000000000;8,550084740000045;48,750522452000041
155364;08;1;19;068;2018;07;00;5;3;1;5;2;1;1;0;0;0;0;0;526169,158999999990000;5413189,418899999900000;9,356863503000056;48,871111621000068
155365;08;1;19;079;2018;07;15;5;3;5;3;0;1;1;0;0;0;0;1;522617,693299999980000;5408105,237499999800000;9,308152906000032;48,825515443000029
155366;08;4;21;000;2018;07;16;7;2;6;2;0;1;0;1;0;0;0;0;572416,110800000020000;5360407,134200000200000;9,978235790000042;48,392665659000045
155367;08;4;21;000;2018;07;12;7;3;6;4;0;1;0;1;0;0;0;0;573717,096499999990000;5360827,544099999600000;9,995881273000066;48,396296579000079
155368;08;1;19;020;2018;07;16;5;3;1;5;0;1;1;0;0;0;0;1;520132,207899999980000;5406378,365700000000000;9,274205301000052;48,810066394000046
155369;08;4;16;041;2018;07;19;7;2;0;1;0;1;0;0;0;0;0;0;505051,669100000000000;5372170,015599999600000;9,068387761000054;48,502628575000074
155370;08;4;15;053;2018;07;20;7;3;5;3;0;1;1;0;0;0;0;0;537171,756199999950000;5362694,904299999600000;9,502366780000045;48,416309773000080
155372;08;4;36;064;2018;07;08;5;3;5;3;0;1;1;0;0;0;0;0;545236,115200000000000;5290736,912999999700000;9,603722815000026;47,768409696000049
155373;08;4;15;050;2018;07;14;7;3;0;1;0;1;0;0;0;0;0;0;521554,685100000000000;5375749,282200000200000;9,291983050000056;48,534479046000058
155375;08;3;36;091;2018;07;16;7;3;5;3;0;1;1;0;0;0;0;0;394891,311899999970000;5271415,721699999600000;7,602043031000051;47,587632274000043
155376;08;1;18;048;2018;07;22;5;3;5;3;2;1;1;0;0;0;0;1;513713,927000000030000;5415444,168999999800000;9,187091049000060;48,891795362000039
155377;08;1;18;048;2018;07;07;5;3;0;7;0;1;0;0;0;0;0;1;515038,298000000010000;5415608,831899999600000;9,205164610000054;48,893245897000043
155378;08;3;35;043;2018;07;12;7;3;1;7;0;1;1;0;0;0;0;0;511298,748599999990000;5287773,755500000000000;9,150720544000023;47,743237285000077
155382;08;1;19;079;2018;07;08;6;3;0;1;0;1;0;0;0;0;0;1;522695,466699999990000;5408711,113400000100000;9,309246044000076;48,830962917000079
155385;08;3;17;141;2018;07;10;7;3;4;6;0;1;1;0;0;0;0;0;420368,329099999970000;5376427,741299999900000;7,921259885000040;48,535898933000055
155386;08;1;18;079;2018;07;07;5;3;6;6;0;1;0;1;0;0;0;0;509124,091000000010000;5422394,661999999500000;9,124630289000038;48,954404607000072
155387;08;3;16;012;2018;07;10;7;3;5;3;0;1;0;0;1;0;0;0;402922,873000000020000;5333938,188000000100000;7,694786943000054;48,151278813000033
155391;08;1;16;073;2018;07;06;5;3;3;2;0;1;1;0;0;0;0;1;522265,301700000010000;5388229,313199999700000;9,302277956000069;48,646726258000058
155392;08;3;15;132;2018;07;12;7;3;0;1;0;1;0;0;0;0;0;1;408605,812199999990000;5324557,860399999700000;7,773186073000034;48,067745444000082
155395;08;3;11;000;2018;07;19;7;3;5;3;0;1;1;0;0;0;0;0;413899,815999999990000;5316833,786299999800000;7,845786675000056;47,999001745000044
155396;08;1;18;079;2018;07;14;6;3;2;7;0;1;0;0;0;0;0;0;509037,868200000030000;5422073,661200000000000;9,123445409000055;48,951518257000032
155397;08;2;15;017;2018;07;01;7;3;4;6;2;1;0;0;0;0;0;0;454652,011300000010000;5420762,238800000400000;8,380770195000025;48,938124985000059
