OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
86324;08220714416010929090;08;4;15;091;2022;07;11;5;3;6;7;0;0;0;1;1;0;0;0;513756,920043373014778;5361535,525872600264847;9,185886444000060;48,406825850000097
86325;08220625136300851420;08;1;36;042;2022;06;14;7;2;0;6;0;0;1;0;0;0;1;0;547222,233137839008123;5403003,544936919584870;9,642772412000060;48,778240503000099
86329;08220708111500072650;08;1;11;000;2022;07;08;6;3;5;2;0;0;1;1;0;0;0;0;509983,471000000019558;5397249,498999520204961;9,135756224000030;48,728189465000099
86331;08220715231000918710;08;2;36;038;2022;07;10;6;3;2;6;0;0;1;0;0;0;0;0;483607,833102210017387;5427280,742326250299811;8,775895286000040;48,998207778999998
86332;08220627317600851220;08;3;17;146;2022;06;07;2;3;5;3;0;0;1;1;0;0;0;0;429188,792666430992540;5353936,680197279900312;8,044530254000049;48,334643861000103
86333;08220712436000898460;08;4;35;035;2022;07;07;3;2;4;2;0;0;1;1;0;0;0;0;542792,717585206031799;5283419,097628979943693;9,570395347000041;47,702737053000099
86337;08220615221011812240;08;2;21;000;2022;06;11;4;2;3;6;0;0;1;0;0;0;0;0;480298,527301778027322;5474021,909387580119073;8,728359083000040;49,418556709000001
86338;08220616215202822880;08;2;15;097;2022;06;13;5;3;5;2;0;0;1;1;0;0;0;0;479476,543123784998897;5441076,143747139722109;8,718715764000020;49,122179602000102
86357;08220723216200954050;08;2;16;063;2022;07;03;7;2;9;7;2;0;1;0;0;0;0;0;432260,538783525000326;5400626,153422229923308;8,078377770000030;48,754960627999999
86359;08220707435100888510;08;4;35;016;2022;07;16;5;2;7;6;0;0;1;1;0;0;0;0;533165,742730065947399;5278484,007743840105832;9,441704423000029;47,658900053000103
86365;08220710118000920980;08;1;18;048;2022;07;17;1;1;5;3;0;0;1;0;0;0;0;0;511917,320000000996515;5418086,407999530434608;9,162658225000030;48,915601393000003
86367;08220706121500877010;08;1;25;096;2022;07;18;4;3;5;3;0;0;1;1;0;0;0;0;514500,841000000014901;5451304,225999539718032;9,199110497000049;49,214355850000103
86370;08220718317500908440;08;3;17;096;2022;07;18;2;3;2;2;0;0;1;1;0;0;0;0;424940,350697753019631;5369377,960485889576375;7,984452662000020;48,473049949000000
86373;08220702119500886600;08;1;19;085;2022;07;01;7;3;3;6;2;0;1;0;0;0;0;1;528671,793801186955534;5413948,126267460174859;9,391043821000039;48,877825983000001
86374;08220618115100831320;08;1;15;002;2022;06;21;7;3;4;6;1;0;1;0;0;0;0;0;499261,645727942988742;5386111,573546050116420;8,989979664000030;48,628070869000098
86376;08220714135200899110;08;1;35;019;2022;07;13;5;3;6;4;0;0;0;1;1;0;0;0;583993,340844896971248;5392428,318155590444803;10,141052261000000;48,679246605000102
86381;08220707311010877720;08;3;36;069;2022;07;14;5;2;6;4;0;0;0;1;1;0;0;0;408596,135419704020023;5267643,778685970231891;7,785058379000080;47,555776948000101
86384;08220626226700836780;08;2;26;041;2022;06;13;1;3;1;6;0;0;1;1;0;0;0;0;476748,122000001021661;5466906,507999540306628;8,679823546000019;49,354429240999998
86387;08220720317500931750;08;3;17;096;2022;07;10;4;3;1;3;0;0;1;1;0;0;0;0;422119,854491284000687;5370330,628977090120316;7,946120820000030;48,481276109000099
86389;08220614436500803870;08;4;36;010;2022;06;16;3;2;5;3;0;0;1;1;0;0;0;0;574925,692682155990042;5301506,372926469892263;10,001772857000001;47,862525024000000
86396;08220617221200843060;08;2;21;000;2022;06;13;6;3;2;4;0;0;0;1;1;0;0;0;476596,030353471986018;5472419,586138430051506;8,677404862000060;49,404012899000101
86397;08220716311010899490;08;3;11;000;2022;07;02;7;3;0;1;2;0;1;0;0;0;0;0;412899,777526636025868;5314837,794455030001700;7,832788541000070;47,980911665000100
86400;08220630221011848750;08;2;21;000;2022;06;02;5;2;8;1;2;0;1;1;0;0;0;0;477021,736235902004410;5475154,189610389992595;8,683114279000050;49,428626405999999
86405;08220621111500836650;08;1;11;000;2022;06;10;3;2;5;2;0;0;1;1;0;0;0;0;513154,995870103011839;5406755,548835800029337;9,179186774000071;48,813646362000000
86409;08220626136300849570;08;1;36;065;2022;06;12;1;2;0;7;0;0;1;0;0;0;0;0;557859,553552133031189;5405398,307268270291388;9,787888084000031;48,798883242999999
86411;08220614126200803810;08;1;26;066;2022;06;13;3;2;6;4;0;0;0;1;1;0;0;0;535232,461799476994202;5449806,607924359850585;9,483636668000029;49,200043381000100
86412;08220717436400982670;08;4;36;019;2022;07;01;1;3;6;6;2;0;0;1;1;0;0;0;537931,313284707022831;5313610,101817919872701;9,508245252000050;47,974671979999997
86416;08220622311010813630;08;3;36;105;2022;06;10;4;3;5;3;0;1;1;1;0;0;0;0;400693,000999970012344;5267245,574999479576945;7,680127338000030;47,551034186000003
86419;08220720311010928570;08;3;11;000;2022;07;11;4;3;0;7;0;0;1;1;0;0;0;0;414534,837789706012700;5313161,855310940183699;7,855028426000050;47,966056414000001
86421;08220715436300927350;08;4;36;081;2022;07;05;6;3;0;7;1;0;1;0;0;0;0;0;562976,837711783009581;5281780,952727169729769;9,839173244000049;47,686346564000097
86423;08220713127202925270;08;1;27;014;2022;07;16;4;3;3;2;0;0;1;1;0;0;0;0;577297,870569954044186;5443736,154331159777939;10,059827583000100;49,141586013000101
86424;08220629436200961900;08;4;36;095;2022;06;20;4;3;4;6;0;0;1;0;0;0;0;1;533008,285000002011657;5291035,615999490022659;9,440558359000020;47,771839568000097
86426;08220709326200915710;08;3;26;074;2022;07;16;7;3;5;3;0;0;1;1;0;0;0;0;465319,174605352978688;5322674,853250809945166;8,534573397000029;48,056410786000100
86430;08220615335100793240;08;3;35;043;2022;06;22;4;3;0;1;2;0;1;0;0;0;0;0;512327,544580515008420;5280779,115262690000236;9,164246324000031;47,680283437000099
86434;08220702311010870180;08;3;11;000;2022;07;22;7;2;0;7;2;0;1;0;0;0;0;0;412700,348671595973428;5315357,104281280189753;7,830011044000060;47,985555846000103
86435;08220618436300853770;08;4;36;049;2022;06;11;7;2;4;6;0;0;1;0;0;0;0;1;577526,710860967985354;5287767,955833749845624;10,034087478000099;47,738625136000103
86438;08220625337100981310;08;3;37;096;2022;06;16;7;2;0;7;0;0;1;0;0;0;0;0;420846,580314218997955;5267707,838610590435565;7,947849465000050;47,557962426000103
86444;08220627311100849150;08;3;15;132;2022;06;06;2;3;5;2;0;1;1;0;0;0;1;0;409938,397680243011564;5321973,732965460047126;7,791613746000050;48,044690548000098
86445;08220712317200887760;08;3;17;153;2022;07;09;3;1;5;3;0;0;1;1;0;0;0;0;421777,840776505006943;5390453,168356319889426;7,937708398000040;48,662230769000097
86449;08220615221011791880;08;2;26;085;2022;06;09;4;2;6;2;0;0;0;1;1;0;0;0;493270,045267015986610;5454293,784179279580712;8,907540851000020;49,241382310000098
86452;08220705421200894440;08;4;21;000;2022;07;07;3;3;0;1;0;0;1;0;0;0;0;0;574930,527275449014269;5363860,704766280017793;10,012813187000100;48,423437228000097
86460;08220625119100848520;08;1;19;008;2022;06;12;7;3;5;3;0;0;1;1;0;0;0;0;531909,321676442981698;5421201,899465070106089;9,435765065000060;48,942919089000000
86466;08220627111310868800;08;1;11;000;2022;06;11;2;3;0;7;0;0;1;0;0;0;0;0;518297,802829693013337;5406304,625151740387082;9,249217254000030;48,809459760000003
86471;08220705212302883900;08;2;12;000;2022;07;14;3;3;0;7;0;0;1;0;0;0;0;0;455989,706066950981040;5429349,282531809993088;8,398106143000060;49,015463400999998
86475;08220708326100079330;08;3;26;012;2022;07;15;6;3;5;3;0;0;1;1;0;0;0;0;461814,424999999988358;5311682,931999499909580;8,488519224000070;47,957318336000100
86480;08220713335200891780;08;3;35;063;2022;07;12;4;3;4;6;0;0;1;0;0;0;0;0;496802,890804201015271;5287771,762607559561729;8,957351856000059;47,743310395999998
86482;08220624216100832470;08;2;16;043;2022;06;07;6;3;5;2;0;0;1;1;0;0;0;0;441757,703955499979202;5411133,550120909698308;8,206086024000060;48,850436170000101
86487;08220706311010928740;08;3;11;000;2022;07;19;4;3;0;7;0;0;1;0;0;0;0;0;412980,028226356022060;5315347,889358989894390;7,833760368000070;47,985511068000100
86490;08220626127202824390;08;1;27;014;2022;06;21;1;3;0;7;1;0;1;0;0;0;0;0;582495,835488287033513;5439592,879548990167677;10,130235302000100;49,103646666000003
86491;08220712116200919880;08;1;16;077;2022;07;07;3;3;5;3;0;0;1;1;0;0;0;0;516182,275260151014663;5391114,083379300311208;9,219807195000040;48,672865006999999
86492;08220624118000849650;08;1;15;034;2022;06;10;6;2;2;6;0;0;1;1;0;0;0;0;484883,806570733024273;5375232,550397009588778;8,795251779000070;48,530018533000003
86496;08220626118100824690;08;1;18;018;2022;06;16;1;3;3;6;0;0;1;0;0;0;0;0;511779,730186361994129;5429265,896645709872246;9,161103921000061;49,016170619999997
86497;08220715211000938610;08;3;17;001;2022;07;19;6;3;6;2;0;0;0;1;1;0;0;0;431773,648007411975414;5387062,212445519864559;8,073994694000019;48,632900936000098
86498;08220626436100851960;08;4;36;055;2022;06;13;1;3;0;1;0;0;1;0;0;0;0;0;571472,568841487984173;5289385,641982209868729;9,953612346000060;47,753877557000102
86500;08220619117010817870;08;1;17;026;2022;06;12;1;2;6;4;0;0;0;1;1;0;0;0;545500,034370528999716;5395452,367832439951599;9,618497802000039;48,710442296000103
86505;08220623136100844090;08;1;36;088;2022;06;14;5;2;6;4;0;0;0;1;1;0;0;0;581129,193000011960976;5409322,445999519899487;10,105479717000000;48,831576724000101
86510;08220716215102918340;08;2;15;090;2022;07;21;7;3;2;6;2;0;1;0;0;0;0;0;464707,725392760999966;5433147,655447729863226;8,516999933000021;49,050191004000098
86515;08220702435100889780;08;4;35;016;2022;07;20;7;3;0;7;0;0;1;0;0;0;0;0;536281,237000001012348;5278879,079999489709735;9,483228207000019;47,662287442000000
86516;08220710311010901600;08;3;11;000;2022;07;16;1;2;0;7;0;0;1;0;0;0;0;0;412666,502328218019102;5315360,441255209967494;7,829556855000020;47,985581243000098
86519;08220706335100902850;08;3;35;043;2022;07;18;4;2;8;1;0;0;1;0;0;0;0;0;515125,697330154012889;5280747,972989950329065;9,201526282000030;47,679943809000100
86521;08220714436300906010;08;4;36;052;2022;07;13;5;3;0;1;0;0;1;0;0;0;0;0;565648,127132185967639;5293992,626812269911170;9,876606764000030;47,795943587000103
86527;08220714426010929880;08;4;25;141;2022;07;19;5;2;3;2;0;0;1;0;0;0;0;0;568612,469141770969145;5362104,357214430347085;9,927138761000039;48,408358182000001
86533;08220719317100922420;08;3;17;089;2022;07;05;3;3;7;7;1;0;1;0;0;0;0;0;432892,645673746999819;5379094,165305159986019;8,090467967000050;48,561348557000002
86536;08220628116500020340;08;1;16;049;2022;06;12;3;3;5;3;0;0;1;1;0;0;0;0;524454,364000000990927;5385690,884999520145357;9,331846783000060;48,623808640000000
86538;08220629426010834360;08;4;25;066;2022;06;13;4;3;5;3;0;0;1;1;0;0;0;0;578555,464100315002725;5347176,179667989723384;10,058688421000101;48,272916646000098
86540;08220709436500897570;08;4;36;055;2022;07;12;7;2;0;1;0;0;1;0;0;0;0;0;582106,843040829990059;5301230,745651120319963;10,097716626000000;47,859167761999998
86542;08220620121600809270;08;1;25;059;2022;06;12;2;3;0;1;0;0;1;0;0;0;0;0;528047,230265481048264;5439137,563825040124357;9,384264493000050;49,104444346000001
86543;08220706115100904550;08;1;15;022;2022;07;19;4;3;5;3;0;0;1;0;0;0;0;1;498087,460738047026098;5385886,744785220362246;8,974045630000029;48,626045776000097
86544;08220615311400823920;08;3;15;022;2022;06;15;4;2;5;3;0;0;1;1;0;0;0;0;398924,926351951027755;5302650,226341569796205;7,648424282000060;47,869231625000097
86547;08220619317100800550;08;3;17;089;2022;06;02;1;3;8;1;2;0;1;0;0;0;0;0;430851,201999995973893;5377529,013999509625137;8,063063297000040;48,547047976000002
86549;08220702416010879420;08;4;16;036;2022;07;14;7;1;8;1;0;0;1;0;0;0;0;0;494056,442358703003265;5366045,672478600405157;8,919625244000031;48,447523536000098
86551;08220717221300922710;08;2;21;000;2022;07;18;1;3;2;6;0;0;1;0;0;0;0;0;482295,498083635990042;5473888,565309760160744;8,755898685000030;49,417418695999999
86558;08220715311010899980;08;3;11;000;2022;07;15;6;3;0;1;0;0;1;0;0;0;0;0;413645,463328354002442;5317108,148003839887679;7,842322456000030;48,001435417000003
86561;08220709311010948220;08;3;15;084;2022;07;08;7;2;5;3;0;0;1;1;0;0;0;0;421887,365999992995057;5310545,921999500133097;7,953987099000070;47,943463721999997
86563;08220711119500888840;08;1;19;089;2022;07;18;2;3;0;1;0;0;1;0;0;0;0;0;533360,005657871952280;5410478,162085560150445;9,454699768000070;48,846377193000102
86564;08220615216100821210;08;2;16;043;2022;06;11;4;3;4;6;0;0;1;0;0;0;0;0;442431,403796168975532;5412388,635790199972689;8,215091984000029;48,861788529000101
86582;08220712215402921060;08;2;15;009;2022;07;14;3;3;0;6;0;0;1;0;0;0;0;1;468921,255999999993946;5439568,463999530300498;8,574169861000030;49,108174663000099
86583;08220619127100802890;08;1;27;023;2022;06;10;1;3;0;7;0;0;1;0;0;0;0;0;550240,854431409970857;5425469,993383689783514;9,686618469000051;48,980093388000100
86586;08220705212010872970;08;2;12;000;2022;07;07;3;3;5;3;0;0;1;1;0;0;0;0;461751,331481954024639;5424184,582473769783974;8,477385802000070;48,969389720000002
86590;08220720212702971320;08;2;15;046;2022;07;09;4;3;1;6;0;0;1;0;0;0;0;1;451254,969208264024928;5414181,350216980092227;8,335172346000039;48,878670541000098
86597;08220710326400883060;08;3;26;074;2022;07;11;1;2;0;1;0;0;1;0;0;0;0;0;461075,750539975997526;5323431,231973930262029;8,477558904000031;48,062970927000002
86604;08220712118000955320;08;1;18;067;2022;07;06;3;1;5;3;0;0;1;0;0;1;0;0;507210,148971556976903;5414042,035419579595327;9,098339290000069;48,879291885999997
86608;08220714311100926620;08;3;15;132;2022;07;10;5;2;5;3;0;0;1;1;0;0;0;0;408398,160352322971448;5323247,846191430464387;7,770679991000070;48,055932054000003
86610;08220704426200873570;08;4;26;070;2022;07;14;2;2;0;7;0;0;1;0;0;0;0;0;564763,322298213024624;5342102,089202789589763;9,872060628000041;48,228832322000102
86616;08220718311010958440;08;3;11;000;2022;07;12;2;2;0;7;0;0;1;0;0;0;0;0;414595,371214093989693;5317827,484276079572737;7,854911140000070;48,008033738999998
86618;08220628212010829210;08;2;12;000;2022;06;08;3;3;0;1;0;0;1;0;0;0;0;0;454932,294436494004913;5428246,325567790307105;8,383768087000020;49,005465878999999
86626;08220616317300804870;08;3;17;121;2022;06;15;5;3;3;6;0;0;1;0;0;0;0;0;421519,064999992027879;5341765,070999500341713;7,943319135000020;48,224251543000001
86627;08220718435200933010;08;4;35;036;2022;07;11;2;3;8;1;0;0;1;0;0;0;0;0;520331,543590201996267;5282657,419833390042186;9,270974325000051;47,696981426000001
86632;08220618136300813310;08;1;36;065;2022;06;11;7;3;0;7;0;0;1;0;0;0;0;0;558385,437152976985089;5401509,835684070363641;9,794496182000049;48,763856912000101
86635;08220630311010863280;08;3;11;000;2022;06;16;5;3;0;1;0;0;1;0;0;0;0;0;412869,168292923015542;5315335,752958060242236;7,832277408000040;47,985386804000001
86642;08220712135200917500;08;1;35;019;2022;07;21;3;3;5;3;0;0;1;1;0;0;0;0;584878,011029719025828;5392307,604947069659829;10,153043223999999;48,678041221000100
86648;08220719437101909750;08;4;37;100;2022;07;07;3;3;5;2;0;0;1;1;0;0;0;0;537423,007999998982996;5318141,904999500140548;9,501829891000060;48,015473866000001
86649;08220719136300980330;08;1;36;065;2022;07;17;3;3;5;3;0;0;1;1;0;0;0;0;557859,938552235951647;5405396,440523319877684;9,787893064000061;48,798866416000102
86660;08220718336091908370;08;3;36;091;2022;07;16;2;3;0;7;0;0;1;0;0;0;0;0;394446,964060252998024;5273070,197103849612176;7,595736798000080;47,602442310000100
86671;08220707426100877770;08;4;26;120;2022;07;15;5;3;0;1;0;0;1;0;0;0;0;0;563000,106000002007931;5323783,758999500423670;9,845609570000020;48,064218746000101
86681;08220623216100815870;08;2;16;043;2022;06;05;5;3;0;2;0;0;1;1;0;0;0;0;441600,468871432996821;5411161,367580870166421;8,203938966000070;48,850671610000099
86682;08220702136300870610;08;1;36;044;2022;07;19;7;3;4;2;0;0;1;1;0;0;0;0;558382,739973995019682;5408444,364897799678147;9,795445083000059;48,826233747000103
86684;08220618226500813370;08;2;26;085;2022;06;10;7;3;5;2;0;0;1;0;0;1;0;0;490565,476195548020769;5455423,263342849910259;8,870357752000070;49,251506497000001
86695;08220626437000833370;08;4;37;124;2022;06;03;1;2;6;7;2;0;0;0;1;0;0;1;517139,627505474025384;5301919,809958090074360;9,229194125000051;47,870386505000099
86697;08220619325069827330;08;3;26;012;2022;06;02;1;2;6;4;2;0;0;1;1;0;0;0;463578,274000001023524;5313157,636999499984086;8,512019430000070;47,970688914999997
86700;08220705311010875880;08;3;11;000;2022;07;18;3;3;0;7;0;0;1;0;0;0;0;0;412915,606520891014952;5315335,004007689654827;7,832899789000070;47,985386392000102
86711;08220703116500877520;08;1;16;073;2022;07;19;1;3;7;7;0;0;1;0;1;0;0;0;521038,985810233978555;5390149,078449999913573;9,285727059000070;48,664039039000002
86716;08220615317100820700;08;3;17;001;2022;06;22;4;3;0;7;2;0;1;0;0;0;0;0;432236,194582106021699;5386587,791925669647753;8,080349342000030;48,628683805999998
86718;08220626135010839810;08;4;25;085;2022;06;19;1;3;4;6;0;0;1;0;0;0;0;0;582882,438142776954919;5373473,166694070212543;10,122181124000100;48,508902598000098
86719;08220712118400924200;08;1;18;048;2022;07;08;3;3;2;3;0;0;1;0;0;0;0;1;514456,420028903987259;5416647,699521860107780;9,197262981000049;48,902605112000103
86722;08220717336400903720;08;3;36;045;2022;07;12;1;2;0;2;0;0;1;1;0;0;0;0;399254,782509854994714;5285402,446349860168993;7,656838265000030;47,714139117999999
86730;08220718426100907770;08;4;26;021;2022;07;20;2;3;5;2;1;0;1;1;0;0;0;0;559278,385815968038514;5326147,380726990289986;9,795988400000059;48,085839115000098
86737;08220615211000818080;08;2;11;000;2022;06;11;4;2;5;3;0;0;1;1;0;0;0;0;441944,124975332000758;5403582,378751169890165;8,209695412000031;48,782530504000100
86740;08220712111500907940;08;1;11;000;2022;07;12;3;3;3;6;0;0;1;1;0;0;0;0;518001,221669388993178;5404109,376484190113842;9,245081610000060;48,789720298000098
86743;08220702212010977250;08;2;12;000;2022;07;14;7;2;0;7;0;0;1;0;0;0;0;0;456364,041517000005115;5426321,007967250421643;8,403550723000020;48,988250280999999
86748;08220703226100891400;08;2;26;013;2022;07;12;1;2;1;5;0;0;1;1;0;0;0;0;500145,212614968011621;5474196,289824680425227;9,002002245000030;49,420444288000098
86750;08220621317200811960;08;3;17;153;2022;06;17;3;3;1;5;0;0;1;1;0;0;0;0;421906,156675170001108;5390644,254195969551802;7,939414608000050;48,663965565000098
86752;08220715221050915030;08;2;21;000;2022;07;08;6;3;1;5;0;0;1;1;0;0;0;0;477420,475446700991597;5474489,003476429730654;8,688650938000020;49,422658116000001
86757;08220720326300913200;08;3;26;017;2022;07;09;4;2;8;1;0;0;1;0;0;0;0;0;445947,103450008027721;5327467,898498930037022;8,274005987000070;48,098183519000003
86760;08220718118500928130;08;1;18;014;2022;07;12;2;3;5;3;0;0;1;1;0;0;0;0;521094,785737138998229;5421060,174686419777572;9,288073026000060;48,942107572000097
86761;08220705221300880960;08;2;21;000;2022;07;08;3;3;4;6;0;0;1;0;0;0;0;0;478320,542146380001213;5473525,858947300352156;8,701114393000070;49,414027535000102
86768;08220628416010834300;08;4;15;078;2022;06;14;3;2;6;4;0;0;0;1;1;0;0;0;529856,632220446947031;5371221,731679479591548;9,404115934000060;48,493408364000103
86773;08220710317100897680;08;3;17;056;2022;07;19;1;3;0;1;0;0;1;0;0;0;0;0;433627,449545219016727;5381031,361078719608486;8,100116597000071;48,578852216000001
86776;08220706221400917310;08;2;21;000;2022;07;12;4;3;3;2;0;0;1;1;0;0;0;0;477457,913756816007663;5474336,777324199676514;8,689175816000040;49,421290257000102
86781;08220614116100861240;08;1;16;058;2022;06;11;3;3;0;1;0;0;1;0;0;0;0;0;534898,593420975026675;5395155,041458190418780;9,474369523000060;48,708451058999998
86786;08220708221300962920;08;2;21;000;2022;07;13;6;3;5;3;0;0;1;1;0;0;0;0;480803,100227985996753;5474094,119343919679523;8,735312486000050;49,419222361000003
86801;08220713425000893300;08;4;25;033;2022;07;16;4;3;6;6;0;0;1;0;1;0;0;0;553679,011972340056673;5347032,936364430002868;9,723445612000029;48,274225708000102
86807;08220706435200886170;08;4;35;034;2022;07;07;4;3;5;2;0;0;1;1;0;0;0;0;529775,653227814007550;5284670,880802240222692;9,396978240000070;47,714731153000102
86808;08220715118010931730;08;1;15;042;2022;07;21;6;3;8;7;1;0;1;0;0;0;0;0;496766,477902383019682;5406622,064660290256143;8,955956509000030;48,812576401000101
86811;08220614111500803680;08;1;11;000;2022;06;13;3;3;5;7;0;0;1;1;0;0;0;0;513344,423924785980489;5402682,126464449800551;9,181634662000020;48,776998253999999
86813;08220704435100965090;08;4;35;016;2022;07;18;2;3;1;3;1;1;1;1;0;0;0;0;535917,242864217958413;5280771,975245430134237;9,478536027000080;47,679338877000099
86814;08220723311400925280;08;3;15;050;2022;07;18;7;3;5;3;0;0;1;1;0;0;0;0;399415,949046952009667;5303328,648844740353525;7,654830415000050;47,875411065000002
86818;08220720317500920410;08;3;17;096;2022;07;15;4;3;3;6;0;0;1;0;0;0;0;1;422370,356419517018367;5364265,574066399596632;7,950634959000070;48,426752163000103
86819;08220617216200799480;08;2;16;007;2022;06;09;6;3;5;3;0;0;1;1;0;0;0;0;436744,471999996982049;5392964,586999519728124;8,140551033000071;48,686516236000003
86823;08220713128100923950;08;1;28;007;2022;07;15;4;2;0;7;0;0;1;0;0;0;0;0;559504,503694970044307;5477156,832807470113039;9,820870038000070;49,444161031000100
86830;08220615435100794030;08;4;35;035;2022;06;16;4;3;0;1;0;0;1;0;0;0;0;0;541723,758339629974216;5281102,040380540303886;9,555925999000070;47,681959853000102
86832;08220711326400903070;08;3;26;074;2022;07;15;2;3;5;2;0;0;1;1;0;0;0;0;460638,088107126008254;5323074,122534889727831;8,471717732000061;48,059731259000003
86845;08220712325302907150;08;3;25;053;2022;07;15;3;2;0;1;0;0;1;0;0;0;0;0;456731,802000000025146;5341127,465999499894679;8,417458799000030;48,221895199000102
86851;08220719116400945180;08;1;16;054;2022;07;10;3;2;5;3;0;0;1;0;0;0;0;1;532873,992950679967180;5381345,256301109679043;9,445754213000040;48,584329656000101
