UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;PLST
08250203116010687240;08;1;16;019;2025;02;16;2;3;6;4;0;0;0;1;1;0;0;0;524453,381699999794364;5397515,901499999687076;9,332532863000040;48,730186193000065;1
08250127426000646430;08;4;26;117;2025;01;16;2;3;7;1;0;1;1;0;0;0;0;0;583860,513199999928474;5319150,942299999296665;10,124648705000027;48,020143297000061;1
08250128117400678530;08;1;17;051;2025;01;06;3;3;6;4;2;0;0;1;1;0;0;0;537943,310499999672174;5400382,232100000604987;9,516235236000057;48,755295331000070;1
08250121231102628450;08;2;36;040;2025;01;06;3;2;6;2;2;0;0;1;1;0;0;0;487884,092699999921024;5421721,545099999755621;8,834523255000022;48,948298089000048;1
08250120212010636740;08;2;15;100;2025;01;06;2;3;0;1;2;1;1;0;0;0;0;0;474848,087899999693036;5452500,760099999606609;8,654567246000056;49,224774127000046;1
08250110436300609990;08;4;36;081;2025;01;05;6;3;5;3;2;1;1;1;0;0;0;0;562650,029699999839067;5282059,932099999859929;9,834859024000025;47,688888228000053;1
08250109117300608700;08;1;17;026;2025;01;07;5;3;6;2;2;1;0;1;1;0;0;0;547774,114199999719858;5395047,894500000402331;9,649361319000036;48,706633781000050;1
08250127317000644860;08;3;17;031;2025;01;13;2;3;6;4;0;0;0;1;1;0;0;0;417314,462000000290573;5358403,278300000354648;7,883459302000063;48,373378245000026;1
08250109335400614360;08;3;35;098;2025;01;17;5;3;6;6;2;1;1;0;1;0;0;0;502597,177799999713898;5296148,830900000408292;9,034695418000069;47,818686019000040;1
08250122121600648650;08;1;25;008;2025;01;13;4;2;5;3;0;1;1;1;0;0;0;0;524241,060100000351667;5431870,445699999108911;9,331683120000037;49,039235852000047;1
08250115121600642610;08;1;25;046;2025;01;19;4;3;6;2;2;1;0;1;1;0;0;0;519099,524100000038743;5434039,801300000399351;9,261436196000034;49,058930920000080;1
08250108215102618130;08;2;12;000;2025;01;07;4;3;5;2;2;1;1;1;0;0;0;0;455779,927000000141561;5431312,582000000402331;8,395023287000072;49,033108430000027;1
08250121115100649720;08;1;15;024;2025;01;12;3;2;6;4;0;0;0;1;1;0;0;0;501077,267699999734759;5386696,528599999845028;9,014621311000042;48,633332747000054;1
08250206115200694940;08;1;15;021;2025;02;07;5;3;5;3;0;1;0;1;1;0;0;0;490199,746899999678135;5382527,906099999323487;8,867083864000051;48,595755121000082;1
08250209121100691200;08;1;25;006;2025;02;12;1;3;0;7;0;0;1;0;0;0;0;0;502818,348000000230968;5455637,142000000923872;9,038729206000028;49,253496629000040;1
08250130216200657900;08;2;16;041;2025;01;12;5;3;5;3;0;0;1;1;0;0;0;0;434282,303000000305474;5392199,597899999469519;8,107223488000045;48,679380739000067;1
08250108136000596490;08;1;36;028;2025;01;17;4;3;6;4;2;1;0;1;1;0;0;0;568715,376199999824166;5405032,917600000277162;9,935634453000034;48,794491515000061;1
08250109118050599860;08;1;18;060;2025;01;16;5;3;3;6;0;1;1;1;0;0;0;0;525002,443599999882281;5428166,272399999201298;9,341872396000042;49,005884843000047;1
08250109111230598260;08;1;11;000;2025;01;17;5;3;6;2;2;1;0;0;1;0;0;1;512495,508000000379980;5399489,981000000610948;9,169982953000044;48,748299506000080;1
08250108127100620820;08;1;27;063;2025;01;15;4;3;0;7;0;2;1;0;0;0;0;0;564447,023199999704957;5433361,141599999740720;9,881999330000042;49,049751809000043;1
08250128435100672000;08;4;35;016;2025;01;13;3;2;6;4;0;1;0;1;1;0;0;0;536305,785600000061095;5278936,009899999946356;9,483559887000069;47,662798285000065;1
08250108436000613260;08;4;36;064;2025;01;16;4;1;9;7;1;1;0;1;1;0;0;0;546314,598000000230968;5291870,333000000566244;9,618236291000073;47,778530490000037;1
08250108226500616980;08;2;26;085;2025;01;07;4;3;6;2;1;1;0;1;1;0;0;0;491199,320500000379980;5455898,580399999395013;8,879057105000072;49,255791514000066;1
08250121231102630000;08;2;36;028;2025;01;15;3;3;6;4;0;0;0;1;1;0;0;0;494080,107099999673665;5422537,076999999582767;8,919135245000064;48,955724710000027;1
08250109136100624060;08;1;36;045;2025;01;17;5;2;5;2;2;1;1;1;0;0;0;0;596907,947499999776483;5401067,730799999088049;10,318481772000041;48,755075636000072;1
08250124335300637560;08;3;35;075;2025;01;09;6;3;0;1;0;0;1;0;0;0;0;0;487942,691100000403821;5289049,588999999687076;8,839125250000052;47,754702922000035;1
08250115135200612660;08;1;35;019;2025;01;09;4;3;0;1;0;2;1;0;0;0;0;0;582985,076000000350177;5392472,658500000834465;10,127366634000055;48,679780261000076;1
08250202335100690340;08;3;35;043;2025;02;16;1;3;5;2;0;0;1;1;0;0;0;0;513938,815100000239909;5279597,015100000426173;9,185676279000063;47,669614574000036;1
08250109136010604440;08;1;36;042;2025;01;17;5;1;6;4;2;1;0;1;1;0;0;0;546690,950699999928474;5404115,523000000044703;9,635667564000073;48,788283295000042;1
08250116435100631130;08;4;35;016;2025;01;13;5;3;2;2;0;0;1;1;0;0;0;0;537472,472000000067055;5278497,525000000372529;9,499060884000073;47,658786529000054;1
08250117111500617860;08;1;11;000;2025;01;11;6;3;5;3;0;0;1;1;0;0;0;0;513463,378600000403821;5402510,130000000819564;9,183248147000029;48,775448425000036;1
08250113216100608630;08;2;16;043;2025;01;17;2;3;2;6;2;0;1;1;0;0;0;0;438573,217799999751151;5414977,192900000140071;8,162105219000068;48,884702148000031;1
08250114426100669650;08;4;26;021;2025;01;14;3;3;6;4;0;0;0;1;1;0;0;0;559003,790300000458956;5327732,613900000229478;9,792520627000044;48,100125638000065;1
08250126111500644240;08;1;11;000;2025;01;17;1;3;5;3;1;0;1;1;0;0;0;0;509463,351999999955297;5402899,914000000804663;9,128813494000042;48,779028601000050;1
08250117415400674010;08;4;15;061;2025;01;13;6;2;6;4;0;0;0;1;1;0;0;0;513116,574000000022352;5371865,505000000819564;9,177557727000021;48,499772450000080;1
08250120415400654970;08;4;15;061;2025;01;09;2;3;4;2;0;0;1;1;0;0;0;0;510293,166199999861419;5366289,072399999946356;9,139200374000040;48,449657162000051;1
08250125212702653800;08;2;15;017;2025;01;18;7;3;5;2;2;0;1;1;0;0;0;0;457973,911199999973178;5420476,373700000345707;8,426157961000058;48,935788144000071;1
08250201416010691820;08;4;16;041;2025;02;19;7;3;6;7;2;0;0;0;1;0;0;1;505879,638000000268221;5373197,504000000655651;9,079610986000034;48,511865047000072;1
08250123415400670230;08;4;15;061;2025;01;07;5;3;1;5;0;0;1;0;0;0;1;0;512937,101499999873340;5374539,808299999684095;9,175211166000054;48,523835115000054;1
08250127116100645280;08;1;16;056;2025;01;07;2;3;4;6;2;1;1;0;0;0;0;1;529653,440600000321865;5396351,788399999961257;9,403161237000063;48,719488276000050;1
08250112335400625400;08;3;35;079;2025;01;17;1;3;0;1;2;0;1;0;0;0;0;0;501154,583200000226498;5299188,424100000411272;9,015432060000023;47,846038816000032;1
08250129225200675070;08;2;25;091;2025;01;12;4;3;3;2;0;0;1;1;0;0;0;0;524430,792200000025332;5476672,602800000458956;9,337010278000037;49,442227574000071;1
08250207231102689620;08;2;36;033;2025;02;21;6;3;0;7;2;0;1;0;0;0;0;0;482503,032599999569356;5430206,410800000652671;8,760665076000066;49,024495364000074;1
08250205117400703950;08;1;17;012;2025;02;09;4;3;6;4;0;0;0;1;1;0;0;0;545148,643799999728799;5386881,673900000751019;9,612785840000072;48,633369172000073;1
08250108118400618300;08;1;18;048;2025;01;07;4;3;6;2;2;0;0;1;1;0;0;0;512675,765999999828637;5417209,232999999076128;9,172982883000032;48,907695513000078;1
08250109311010598950;08;3;36;050;2025;01;07;5;3;5;3;1;1;1;0;0;0;0;0;398680,222400000318885;5273061,994400000199676;7,652040979000049;47,603044055000055;1
08250120111500625490;08;1;11;000;2025;01;07;2;3;6;4;1;2;0;1;1;0;0;0;507822,954699999652803;5396138,156700000166893;9,106356288000029;48,718222657000069;1
08250116311400642090;08;3;15;074;2025;01;15;5;3;5;3;0;0;1;1;0;0;0;0;397940,796299999579787;5296092,552600000053644;7,636814689000062;47,810090446000061;1
08250203317000685150;08;3;17;065;2025;02;18;2;3;6;4;2;0;0;1;1;0;0;0;417447,540699999779463;5354799,514799999073148;7,885963011000058;48,340980099000035;1
08250118335300652170;08;3;35;075;2025;01;12;7;2;6;4;0;0;0;1;1;0;0;0;488644,219999999739230;5290050,191999999806285;8,848459229000071;47,763718621000066;1
08250203135100716830;08;1;35;016;2025;02;05;2;3;0;6;2;1;1;0;0;0;0;1;591575,804100000299513;5386350,544999999925494;10,242691780000030;48,623516654000071;1
08250117417000617050;08;4;17;002;2025;01;14;6;3;2;6;0;0;0;1;1;0;0;0;489694,744500000029802;5347583,749399999156594;8,861094494000042;48,281372920000081;1
08250110316200682440;08;3;16;056;2025;01;18;6;3;4;6;2;0;1;0;0;0;0;0;420766,210699999704957;5326007,888100000098348;7,936118775000068;48,082415957000080;1
08250108111500595570;08;1;11;000;2025;01;05;4;3;6;4;2;1;0;0;1;0;1;0;512237,076799999922514;5407174,449400000274181;9,166696170000023;48,817433493000067;1
08250115212702612510;08;2;15;096;2025;01;06;4;3;0;7;2;2;1;0;0;0;0;0;464287,983400000259280;5418252,925000000745058;8,512564133000069;48,916184012000031;1
08250108111320597420;08;1;11;000;2025;01;17;4;3;5;2;2;1;1;1;0;0;0;0;517227,825699999928474;5406886,281099999323487;9,234668647000035;48,814722826000036;1
08250120111500628260;08;1;11;000;2025;01;12;2;3;5;3;0;1;1;1;0;0;0;0;511527,276300000026822;5406457,480499999597669;9,157007008000051;48,810997307000036;1
08250114231000629530;08;2;31;000;2025;01;15;3;2;2;6;0;0;1;1;0;0;0;0;475596,113800000399351;5414290,478299999609590;8,667143016000068;48,881088364000050;1
08250206335200687510;08;3;35;063;2025;02;19;5;3;5;3;2;0;1;0;0;0;0;0;497960,390300000086427;5288134,415699999779463;8,972790728000064;47,746578098000043;1
08250208111310691750;08;1;11;000;2025;02;15;7;3;4;6;0;0;1;0;0;0;0;0;515607,913399999961257;5408109,644799999892712;9,212649745000022;48,825770812000030;1
08250317316100825550;08;3;16;043;2025;03;07;2;3;5;3;0;0;1;1;0;0;0;0;411554,890800000168383;5331177,605699999257922;7,811391644000025;48,127706496000030;1
08250309435100788200;08;4;35;030;2025;03;16;1;3;2;6;0;0;1;0;0;0;0;0;544036,154799999669194;5275076,690700000151992;9,586127685000065;47,627594815000066;1
08250322118010825360;08;1;15;051;2025;03;12;7;2;5;3;0;0;1;1;0;0;0;0;505102,830299999564886;5382374,945599999278784;9,069205433000036;48,594434960000058;1
08250309335000795610;08;3;35;055;2025;03;13;1;3;5;2;0;0;1;1;0;0;0;0;494723,624699999578297;5283770,445199999958277;8,929663787000038;47,707294432000026;1
08250328117300843530;08;1;17;026;2025;03;10;6;3;0;3;0;0;1;1;0;0;0;0;547278,495299999602139;5394946,624199999496341;9,642613551000068;48,705760572000031;1
08250221127100747830;08;1;27;059;2025;02;17;6;2;5;3;0;0;1;1;0;0;0;0;549701,422000000253320;5438595,687400000169873;9,680856524000035;49,098201603000064;1
08250325118500834920;08;1;18;063;2025;03;19;3;3;5;3;2;0;1;1;0;0;0;0;515041,578999999910593;5423048,642999999225140;9,205483792000052;48,960171930000058;1
08250220119300732210;08;1;19;061;2025;02;16;5;2;5;3;0;0;1;1;0;0;0;0;539364,293800000101328;5412231,139000000432134;9,536703807000038;48,861794218000057;1
08250312222014816740;08;2;22;000;2025;03;13;4;3;6;4;0;0;0;0;1;0;0;1;462002,197999999858439;5481562,395999999716878;8,475377161000040;49,485512132000053;1
08250321436400838600;08;4;36;005;2025;03;18;6;2;5;3;1;0;1;0;0;0;0;1;539868,783300000242889;5309432,458499999716878;9,533817163000037;47,936968485000079;1
08250311311010822640;08;3;15;131;2025;03;07;3;3;6;4;0;0;0;0;1;0;0;1;406267,615899999625981;5308069,358799999579787;7,745408319000035;47,919091487000060;1
08250305121500779800;08;1;25;005;2025;03;16;4;3;0;7;0;0;1;0;0;0;0;0;515825,763899999670684;5452700,925400000065565;9,217357922000076;49,226886657000080;1
08250226316100736830;08;3;16;011;2025;02;13;4;3;5;3;0;1;1;1;0;0;0;0;417077,884100000374019;5327893,727900000289083;7,886238387000049;48,098910598000032;1
08250318326400834070;08;3;26;041;2025;03;13;3;3;2;6;0;0;1;1;0;0;0;0;464484,934799999929965;5330146,968000000342727;8,522756468000068;48,123589517000028;1
08250313216100848740;08;2;16;043;2025;03;08;5;3;3;2;0;1;1;1;0;0;0;0;441138,601400000043213;5412575,816899999976158;8,197440383000071;48,863350882000077;1
08250327226500853330;08;2;26;085;2025;03;17;5;3;5;3;0;0;1;1;0;0;0;0;491243,126400000415742;5456070,302899999544024;8,879655349000075;49,257336820000035;1
08250303226100822030;08;2;26;013;2025;03;06;2;3;3;6;2;0;1;1;0;0;0;0;498423,004900000058115;5479270,131100000813603;8,978235619000031;49,466081067000061;1
08250304221200770870;08;2;21;000;2025;03;13;3;3;6;4;0;0;0;0;1;0;0;1;477605,795300000347197;5472160,572399999946356;8,691337625000074;49,401721101000078;1
08250224426100763250;08;4;26;071;2025;02;08;2;2;6;4;0;0;0;1;1;0;0;0;566704,156999999657273;5333513,094699999317527;9,896842088000028;48,151366417000077;1
08250321316100841030;08;3;16;011;2025;03;13;6;3;5;3;0;0;1;1;0;0;0;0;415213,489000000059605;5330077,926000000908971;7,860767796000061;48,118312574000072;1
08250311136000810220;08;1;36;065;2025;03;20;3;3;5;3;2;0;1;1;0;0;0;0;564577,344999999739230;5404267,296000000089407;9,879177481000056;48,788048399000047;1
08250326222201852680;08;2;22;000;2025;03;07;4;3;5;3;0;1;1;1;0;0;0;0;460599,673600000329316;5481532,294099999591708;8,456016882000029;49,485151945000041;1
08250217436000708980;08;4;35;066;2025;02;14;2;3;6;3;0;0;0;1;1;0;0;0;519547,957000000402331;5287054,986999999731779;9,260728287000063;47,736572898000077;1
08250304119400788400;08;1;19;091;2025;03;11;3;3;6;7;0;0;0;0;1;0;0;1;526750,349999999627471;5406863,085000000894070;9,364375846000030;48,814177140000027;1
08250317311010808540;08;3;11;000;2025;03;11;2;3;1;2;0;0;1;1;0;0;0;0;411877,594899999909103;5315209,884400000795722;7,819017134000035;47,984118730000034;1
08250222336400729580;08;3;36;008;2025;02;15;7;3;6;4;0;0;0;0;1;1;0;0;395929,769999999552965;5275697,091000000014901;7,614833872000077;47,626311414000043;1
08250325118010836160;08;1;15;028;2025;03;09;3;3;0;7;0;0;0;0;1;0;0;1;501368,509800000116229;5402859,371999999508262;9,018627805000051;48,778734363000069;1
08250310211100779340;08;2;11;000;2025;03;17;2;3;8;1;0;1;1;0;0;0;0;0;441370,144299999810755;5403763,581399999558926;8,201856854000027;48,784106599000040;1
08250311311010798620;08;3;15;073;2025;03;13;3;3;3;6;0;0;1;1;0;0;0;0;412557,534500000067055;5313454,902000000700355;7,828484663000040;47,968425381000031;1
08250302111500783950;08;1;11;000;2025;03;12;1;3;5;3;0;0;1;1;0;0;0;0;518014,070299999788404;5407594,849600000306964;9,245409483000060;48,821074682000074;1
08250303436000779890;08;4;35;016;2025;03;15;2;3;0;1;0;0;1;0;0;0;0;0;537197,831500000320375;5281799,233899999409914;9,495684593000021;47,688509058000079;1
08250303117300788860;08;1;17;043;2025;03;12;2;3;0;7;0;0;1;0;0;0;0;0;552173,789699999615550;5389381,341800000518560;9,708443333000048;48,655308171000058;1
08250221212702761960;08;2;15;017;2025;02;18;6;3;5;2;1;0;1;1;0;0;0;0;458166,150700000114739;5420450,923200000077486;8,428785356000049;48,935572239000066;1
08250307121500798640;08;1;25;103;2025;03;15;6;3;6;4;0;0;0;1;1;0;0;0;530600,969999999739230;5462807,260999999940395;9,421055670000044;49,317232560000036;1
08250321212010825890;08;2;12;000;2025;03;14;6;2;6;4;0;0;0;1;1;0;0;0;455516,144899999722838;5428243,072499999776483;8,391751231000057;49,005478976000063;1
08250313425000815030;08;4;25;108;2025;03;20;5;3;0;1;2;1;1;0;0;0;0;0;553893,203999999910593;5357378,933299999684095;9,727654646000076;48,367279663000033;1
08250309126200806950;08;1;26;085;2025;03;17;1;3;3;6;0;0;1;1;0;0;0;0;547217,871100000105798;5449548,290500000119209;9,648120600000027;49,196913829000039;1
08250221317500744950;08;3;17;096;2025;02;22;6;3;5;3;2;0;1;1;0;0;0;0;422051,388000000268221;5369731,087999999523163;7,945306298000048;48,475874807000025;1
08250326121500835360;08;1;25;005;2025;03;12;4;3;2;6;0;1;1;1;0;0;0;0;515740,161799999885261;5452959,065500000491738;9,216192366000030;49,229210884000054;1
08250309226500806420;08;2;26;081;2025;03;15;1;3;1;7;0;0;1;1;0;0;0;0;494800,710599999874830;5471231,794099999591708;8,928349123000032;49,393756527000050;1
08250328135100845500;08;1;35;027;2025;03;16;6;3;2;3;0;0;1;1;0;0;0;0;589297,428299999795854;5381778,735400000587106;10,210797914000068;48,582726179000076;1
08250227436300739510;08;4;36;081;2025;02;07;5;3;6;4;1;0;0;1;1;0;0;0;562464,597900000400841;5281834,621200000867248;9,832356021000066;47,686879118000036;1
08250328436000852300;08;4;36;009;2025;03;11;6;2;0;1;0;0;1;0;0;0;0;0;556668,604100000113249;5309011,096000000834465;9,758683028000064;47,931911962000072;1
08250320118600809690;08;1;18;050;2025;03;16;5;3;6;2;0;0;0;1;1;0;0;0;506066,565000000409782;5416681,495999999344349;9,082781146000059;48,903048134000073;1
08250311426000783510;08;4;25;141;2025;03;13;3;1;5;3;0;0;1;1;0;0;0;0;564612,273799999617040;5361532,542400000616908;9,873004064000042;48,403637242000059;1
08250308231000777560;08;2;36;076;2025;03;13;7;2;8;1;0;0;1;0;0;0;0;0;473199,247000000439584;5423708,260999999940395;8,633832764000033;48,965707529000042;1
08250222116100747670;08;1;16;019;2025;02;11;7;3;6;7;0;0;0;1;1;0;0;0;523755,521900000050664;5399445,559599999338388;9,323154328000044;48,747572166000054;1
08250303226200822090;08;2;26;003;2025;03;16;2;3;3;6;0;0;1;1;0;0;0;0;460512,498300000093877;5463984,441500000655651;8,456558244000064;49,327310817000068;1
08250226111140756620;08;1;11;000;2025;02;17;4;3;5;3;0;0;1;1;0;0;0;0;509481,423499999567866;5402918,680199999362230;9,129059913000049;48,779197146000058;1
08250325226600861420;08;2;26;040;2025;03;12;3;3;5;3;0;0;1;1;0;0;0;0;475037,302000000141561;5494703,653999999165535;8,654511637000041;49,604388674000063;1
08250311111140807410;08;1;11;000;2025;03;20;3;3;6;2;2;1;0;1;1;0;0;0;512806,844600000418723;5401850,084699999541044;9,174291646000029;48,769524563000061;1
08250312221200814690;08;2;21;000;2025;03;15;4;2;5;3;0;1;1;1;0;0;0;0;477303,035400000400841;5473118,858100000768900;8,687109938000049;49,410329519000072;1
08250309116400807170;08;1;16;072;2025;03;13;1;3;5;2;0;0;1;1;0;0;0;0;531070,501299999654293;5393001,921700000762939;9,422174602000041;48,689284407000059;1
08250219326000731260;08;3;35;077;2025;02;15;4;3;0;1;0;0;1;0;0;0;0;0;494124,365000000223517;5293885,759999999776483;8,921538731000055;47,798302492000062;1
08250306111120772180;08;1;11;000;2025;03;12;5;3;5;3;0;0;1;0;0;0;1;0;513433,286899999715388;5405355,138100000098348;9,182931582000037;48,801042491000032;1
08250319311010816920;08;3;11;000;2025;03;12;4;2;1;5;0;0;1;1;0;0;0;0;404125,500099999830127;5315140,364499999210238;7,715167993000023;47,982378426000025;1
08250227216300755580;08;2;16;015;2025;02;13;5;3;5;3;0;0;1;0;0;0;0;0;450329,990899999625981;5405534,824400000274181;8,323605700000030;48,800819550000028;1
08250325435100821660;08;4;35;016;2025;03;10;3;3;1;3;0;0;1;1;0;0;0;0;536870,891800000332296;5280697,644200000911951;9,491235020000033;47,678616402000046;1
08250313117300803560;08;1;17;055;2025;03;17;5;3;5;3;0;0;1;1;0;0;0;0;544745,011900000274181;5397115,688200000673532;9,608415547000050;48,725459413000067;1
08250214212010706800;08;2;12;000;2025;02;22;6;3;3;6;2;0;1;1;0;0;0;0;455159,329599999822676;5428173,786900000646710;8,386880270000063;49,004829924000035;1
08250306336400803970;08;3;36;078;2025;03;16;5;2;3;6;0;0;1;1;0;0;0;0;393413,171400000341237;5289962,120999999344349;7,577863950000051;47,754214762000061;1
08250224116010740440;08;1;16;004;2025;02;06;2;3;6;2;1;0;0;1;1;0;0;0;528292,061800000257790;5396493,596999999135733;9,384662422000076;48,720827239000073;1
08250317121500799160;08;1;25;063;2025;03;15;2;3;6;3;0;0;0;1;1;0;0;0;526083,974200000055134;5463445,568700000643730;9,358946946000060;49,323183815000050;1
08250317435100811280;08;4;35;016;2025;03;15;2;3;5;3;0;0;1;1;0;0;0;0;534808,272400000132620;5280501,586899999529123;9,463739836000059;47,676966752000055;1
08250313435100798660;08;4;35;035;2025;03;12;5;3;5;3;0;1;1;1;0;0;0;0;542024,461199999786913;5282438,671700000762939;9,560061088000054;47,693966376000049;1
08250215311010706980;08;3;15;020;2025;02;15;7;3;0;1;0;0;1;0;0;0;0;0;424964,580000000074506;5313761,401799999177456;7,994626547000053;47,972757633000072;1
08250316116500826340;08;1;16;071;2025;03;16;1;2;0;1;0;0;1;0;0;0;0;0;527141,304600000381470;5390539,765200000256300;9,368625705000056;48,667318274000081;1
