Unfall_ID;Original_Unfall_ID;Datum + Uhrzeit;Koordinaten Breitengrad;Koordinaten Längengrad;Gemeinde;Anzahl der Getöteten;Anzahl der Schwerverletzten;Anzahl der Leichtverletzten;Anzahl Beteiligte;Unfallart;Charakteristik;Besonderheiten;Lichtzeichenanlage;Lichtverhältnisse;Straßenzustand;Aufprall auf Hindernis;Unfallkategorie;Unfalltyp;Beteiligter 1: Ursachen;Beteiligter 2: Ursachen;Beteiligter 1: Verkehrsbeteiligung;Beteiligter 2: Verkehrsbeteiligung;beteiligt_fuss;beteiligt_fahrrad;beteiligt_pkw;beteiligt_sonst_kfz;beteiligt_sonst;Anzahl Fahrrad;Anzahl zu Fuß;Anzahl Pkw;Anzahl Pkw/Lkw/Bus;Anzahl sonstige Kfz;Anzahl sonstige;Anzahl sonstige Verkehrsmittel
483;;2024-02-19T06:30:00Z;48.99936573;8.474631533;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;Verkehrsberuhigter Bereich;;hell;trocken;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall durch ruhenden Verkehr;Andere Fehler beim Fahrzeugführer;;Fahrrad;Pkw;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
495;;2024-02-20T14:40:00Z;49.01215073;8.374763757;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;Einmündung;"Radverkehrsanlage auf der Fahrbahn; Benutzungspflicht der Radverkehrsanlage";;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;Andere Fehler beim Fahrzeugführer;Nichtbeachten der Vorfahrt regelnden Verkehrszeichen;Fahrrad;Pkw;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
496;;2024-02-20T15:50:00Z;49.01543665;8.361002411;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage auf der Fahrbahn;Lichtzeichenanlage in Betrieb;hell;trocken;kein Aufprall;Unfall mit Schwerverletzten;Abbiegeunfall;Nichtbeachten des Vorranges an Fußgängerüberwegen;;Pkw;Pedelec;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
500;;2024-02-21T07:30:00Z;49.0053873;8.403731615;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;Kreuzung;Fußgängerfurt;Lichtzeichenanlage in Betrieb;hell;nass;kein Aufprall;Unfall mit Leichtverletzten;Überschreiten-Unfall;"Fehler beim Wenden oder Rückwärtsfahren; Falsches Verhalten gegenüber Fußgängern an Fußgängerfurten";;Pkw;zu Fuß;TRUE;FALSE;TRUE;FALSE;FALSE;0;1;1;;0;0;
505;;2024-02-21T10:14:00Z;48.98427226;8.397912499;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;Kreuzung;;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;"Alkoholeinfluss; Fehler beim Abbiegen";;Lkw/Lieferwagen;Fahrrad;FALSE;TRUE;FALSE;TRUE;FALSE;1;0;0;;1;0;
513;;2024-02-22T06:15:00Z;48.98402376;8.46402083;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;dunkel;nass;kein Aufprall;Unfall mit Schwerverletzten;Einbiege-/Kreuzen-Unfall;Fehler beim Einfahren in den fließenden Verkehr;;Pedelec;Pkw;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
520;;2024-02-22T16:30:00Z;49.00247069;8.359617947;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;Lichtzeichenanlage in Betrieb;hell;nass;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;Nichtbeachten des Vorranges an Fußgängerüberwegen;;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
526;;2024-02-23T12:30:00Z;49.01965051;8.364611515;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Radverkehrsanlage auf der Fahrbahn;Lichtzeichenanlage in Betrieb;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;Nichtbeachten des Vorranges an Fußgängerüberwegen;;Lkw/Lieferwagen;Fahrrad;FALSE;TRUE;FALSE;TRUE;FALSE;1;0;0;;1;0;
530;;2024-02-23T17:37:00Z;48.99548656;8.46271505;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;Einmündung;;;dunkel;trocken;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;"Alkoholeinfluss; Andere Fehler beim Fahrzeugführer";;Pedelec;;FALSE;TRUE;FALSE;FALSE;FALSE;1;0;0;;0;0;
540;;2024-02-25T13:40:00Z;49.0305902;8.344485421;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreisverkehr;Fußgängerüberweg (Zebrastreifen);;hell;trocken;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;"Unbekannter Code 5; Benutzung der falschen Fahrbahn oder verbotswidrige Benutzung anderer Straßenteile; Fehler beim Einfahren in den fließenden Verkehr";Andere Fehler beim Fahrzeugführer;Fahrrad;Pkw;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
545;;2024-02-26T09:26:00Z;49.007779;8.423879189;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Fußgängerfurt;Lichtzeichenanlage in Betrieb;hell;nass;kein Aufprall;Unfall mit Schwerverletzten;Sonstiger Unfall;Fehler beim Wenden oder Rückwärtsfahren;Fehler beim Einfahren in den fließenden Verkehr;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
547;;2024-02-26T15:45:00Z;49.01668911;8.379490253;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;Nichtbeachten der Regel rechts vor links;;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
550;;2024-02-26T19:10:00Z;49.00142891;8.405661647;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;dunkel;trocken;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;Nichtbeachten der Regel rechts vor links;;Fahrrad;Pedelec;FALSE;TRUE;FALSE;FALSE;FALSE;2;0;0;;0;0;
553;;2024-02-27T07:00:00Z;49.00566656;8.406239781;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage auf der Fahrbahn;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;Nichtbeachten des Vorranges an Fußgängerüberwegen;;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
555;;2024-02-27T09:42:00Z;48.99116684;8.4040361;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;hell;nass;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;"Unbekannter Code 6; Nichtbeachten der Vorfahrt regelnden Verkehrszeichen";;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
558;;2024-02-27T12:30:00Z;49.00833401;8.427372947;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;Verkehrsberuhigter Bereich;;hell;trocken;kein Aufprall;Unfall mit Schwerverletzten;Unfall durch ruhenden Verkehr;Andere Fehler beim Fahrzeugführer;;Fahrrad;Pkw;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
576;;2024-02-29T07:30:00Z;49.03223839;8.394014075;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;hell;trocken;kein Aufprall;Unfall mit Schwerverletzten;Unfall durch ruhenden Verkehr;Verkehrswidriges Verhalten beim Ein-/Aussteigen, Be-/Entladen;;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
580;;2024-02-29T13:20:00Z;49.03690098;8.321859648;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;hell;trocken;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;"Nichtbeachten der Vorfahrt regelnden Verkehrszeichen; Unbekannter Code 6";;Lkw/Lieferwagen;Fahrrad;FALSE;TRUE;FALSE;TRUE;FALSE;1;0;0;;1;0;
582;;2024-02-29T14:05:00Z;49.01389199;8.382420956;Karlsruhe, Stadt;0;0;2;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;Einmündung;;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;Andere Fehler beim Fahrzeugführer;Andere Fehler beim Fahrzeugführer;Fahrrad;Fahrrad;FALSE;TRUE;FALSE;FALSE;FALSE;2;0;0;;0;0;
593;;2024-03-01T13:28:00Z;49.0053697;8.410161667;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Unfall durch ruhenden Verkehr;Verkehrswidriges Verhalten beim Ein-/Aussteigen, Be-/Entladen;;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
604;;2024-03-02T13:26:00Z;49.01090649;8.400817698;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;Nichtbeachten der Vorfahrt regelnden Verkehrszeichen;;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
609;;2024-03-03T09:18:00Z;49.01099542;8.365185347;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;Nichtbeachten des Vorranges an Fußgängerüberwegen;;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
615;;2024-03-04T08:50:00Z;49.01485848;8.375141526;Karlsruhe, Stadt;0;0;1;3;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;Radverkehrsanlage auf der Fahrbahn;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Unfall durch ruhenden Verkehr;Andere Fehler beim Fahrzeugführer;;Pkw;Pedelec;;TRUE;TRUE;;;1;0;1;;0;0;
620;;2024-03-04T17:40:00Z;49.03825395;8.333583177;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;dunkel;trocken;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;"Alkoholeinfluss; Nichtbeachten der Vorfahrt durch Fahrzeuge, die aus Feld- und Waldwegen kommen";;Pkw;Pedelec;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
631;;2024-03-06T10:29:00Z;49.00890809;8.39166247;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;hell;nass;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;Verstoß gegen das Rechtsfahrgebot;;Fahrrad;Fahrrad;FALSE;TRUE;FALSE;FALSE;FALSE;2;0;0;;0;0;
632;;2024-03-06T10:32:00Z;49.00757718;8.401515693;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;hell;nass;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;Nichtbeachten der Vorfahrt regelnden Verkehrszeichen;;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
634;;2024-03-06T14:20:00Z;49.00315371;8.408009802;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Überschreiten-Unfall;Falsches Verhalten gegenüber Fußgängern an anderen Stellen;Sonstiges falsches Verhalten der Fußgänger;Pkw;zu Fuß;TRUE;FALSE;TRUE;FALSE;FALSE;0;1;1;;0;0;
635;;2024-03-06T15:06:00Z;49.00710439;8.413964707;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;Radverkehrsanlage auf der Fahrbahn;;hell;nass;kein Aufprall;Unfall mit Leichtverletzten;Unfall durch ruhenden Verkehr;Fehler beim Einfahren in den fließenden Verkehr;;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
637;;2024-03-06T19:05:00Z;48.99028481;8.372751587;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;Radverkehrsanlage auf der Fahrbahn;;dunkel;nass;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;Fehler beim Einfahren in den fließenden Verkehr;Benutzung der falschen Fahrbahn oder verbotswidrige Benutzung anderer Straßenteile;Pkw;Pedelec;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
640;;2024-03-07T08:22:00Z;49.01621252;8.442479757;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit entgegenkommendem Fahrzeug;;;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;Fehler beim Einfahren in den fließenden Verkehr;;Fahrrad;Pkw;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
659;;2024-03-08T13:05:00Z;48.994605;8.464420539;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Unfall durch ruhenden Verkehr;Andere Fehler der Fußgänger;Unzulässiges Halten oder Parken;mit Sport-/Spielgerät;Pkw;TRUE;FALSE;TRUE;FALSE;FALSE;0;1;1;;0;0;
660;;2024-03-08T13:30:00Z;49.00548928;8.403200802;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;Kreuzung;"Schienengleicher Wegübergang; Fußgängerfurt; Haltestelle";Lichtzeichenanlage in Betrieb;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Überschreiten-Unfall;Falsches Verhalten beim Überschreiten der Fahrbahn an Stellen mit Verkehrsregelung durch Polizeibeamte oder Lichtzeichen;;zu Fuß;Tram;TRUE;FALSE;FALSE;TRUE;FALSE;0;1;0;;1;0;
665;;2024-03-09T09:00:00Z;48.97652707;8.406743143;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;Einmündung;;Lichtzeichenanlage in Betrieb;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;"Fehler beim Abbiegen; Sonstige Fehler beim Überholen";;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
673;;2024-03-09T17:47:00Z;48.99468197;8.394572777;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;Einmündung;Radverkehrsanlage auf der Fahrbahn;Lichtzeichenanlage in Betrieb;dunkel;trocken;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;"Alkoholeinfluss; Andere Fehler beim Fahrzeugführer";;Fahrrad;Pkw;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
678;;2024-03-10T19:15:00Z;48.99639799;8.393702209;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;;"Radverkehrsanlage auf der Fahrbahn; Schienengleicher Wegübergang";;dunkel;nass;kein Aufprall;Unfall mit Leichtverletzten;Unfall durch ruhenden Verkehr;Unzulässiges Halten oder Parken;;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
691;;2024-03-12T15:00:00Z;48.99725825;8.445358374;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;hell;trocken;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;Andere Fehler beim Fahrzeugführer;;Fahrrad;Pkw;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
694;;2024-03-12T17:40:00Z;49.00049308;8.426526268;Karlsruhe, Stadt;0;0;2;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;dunkel;nass;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;Unzulässiges Rechtsüberholen;Verstoß gegen das Rechtsfahrgebot;Pedelec;Fahrrad;FALSE;TRUE;FALSE;FALSE;FALSE;2;0;0;;0;0;
695;;2024-03-12T18:00:00Z;49.0110763;8.40829073;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;dunkel;nass;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;Fehler beim Abbiegen;;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
696;;2024-03-12T18:20:00Z;49.0100953;8.393301286;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;Kreuzung;Schienengleicher Wegübergang;;dunkel;nass;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;Nicht angepasste Geschwindigkeit – andere Fälle;;Fahrrad;;FALSE;TRUE;FALSE;FALSE;FALSE;1;0;0;;0;0;
701;;2024-03-13T08:55:00Z;48.99501331;8.390167811;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;"Fußgängerfurt; Radverkehrsanlage auf der Fahrbahn";Lichtzeichenanlage in Betrieb;hell;nass;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;Nichtbeachten des Vorranges an Fußgängerüberwegen;Fehler beim Einfahren in den fließenden Verkehr;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
702;;2024-03-13T09:25:00Z;49.00764969;8.387105678;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;Kreuzung;Fußgängerfurt;Lichtzeichenanlage in Betrieb;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;Falsches Verhalten gegenüber Fußgängern beim Abbiegen;;Pkw;zu Fuß;TRUE;FALSE;TRUE;FALSE;FALSE;0;1;1;;0;0;
708;;2024-03-13T14:35:00Z;48.98865753;8.364105231;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;hell;nass;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;Nichtbeachten des Vorranges an Fußgängerüberwegen;Fehler beim Einfahren in den fließenden Verkehr;Pkw;Pedelec;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
712;;2024-03-13T19:35:00Z;48.99865335;8.385786254;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Fußgängerfurt;Lichtzeichenanlage in Betrieb;dunkel;nass;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;Fehler beim Abbiegen;;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
723;;2024-03-14T17:00:00Z;49.00535297;8.394865248;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Fußgängerfurt;Lichtzeichenanlage in Betrieb;Dämmerung;trocken;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;Fehler beim Abbiegen;;Fahrrad;Motorrad/Motorroller;FALSE;TRUE;FALSE;TRUE;FALSE;1;0;0;;1;0;
731;;2024-03-15T13:20:00Z;49.00830261;8.367998681;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;Fehler beim Einfahren in den fließenden Verkehr;;Fahrrad;Pkw;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
745;;2024-03-17T15:05:00Z;49.02287106;8.41111404;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;Kreuzung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;"Alkoholeinfluss; Andere Fehler beim Fahrzeugführer";;Fahrrad;Pkw;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
751;;2024-03-18T12:00:00Z;49.00611645;8.356145437;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;Fehler beim Einfahren in den fließenden Verkehr;Benutzung der falschen Fahrbahn oder verbotswidrige Benutzung anderer Straßenteile;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
759;;2024-03-19T07:20:00Z;49.0217998;8.389239027;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Überschreiten-Unfall;"Überschreiten der Fahrbahn ohne auf den Fahrzeugverkehr zu achten; Plötzliches Hervortreten hinter Sichthindernissen";;zu Fuß;Pkw;TRUE;FALSE;TRUE;FALSE;FALSE;0;1;1;;0;0;
774;;2024-03-20T07:00:00Z;49.01472332;8.385863055;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;Kreuzung;Radverkehrsanlage auf der Fahrbahn;Lichtzeichenanlage in Betrieb;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;Andere Fehler beim Fahrzeugführer;;Pedelec;Pkw;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
777;;2024-03-20T13:10:00Z;48.9951957;8.375847278;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;Andere Fehler beim Fahrzeugführer;;Fahrrad;;FALSE;TRUE;FALSE;FALSE;FALSE;1;0;0;;0;0;
778;;2024-03-20T13:36:00Z;49.01424389;8.354960914;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;Radverkehrsanlage auf der Fahrbahn;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;Fehler beim Abbiegen;Sonstige Fehler beim Überholen;Fahrrad;Pkw;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
779;;2024-03-20T13:55:00Z;49.03085532;8.458958532;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreisverkehr;;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;Nichtbeachten der Vorfahrt regelnden Verkehrszeichen;;Pkw;Pedelec;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
788;;2024-03-21T06:30:00Z;49.00531773;8.394873478;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;Einmündung;Fußgängerfurt;Lichtzeichenanlage in Betrieb;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;"Nichtbeachten des Vorranges an Fußgängerüberwegen; Falsches Verhalten gegenüber Fußgängern an Fußgängerfurten";;Fahrrad;zu Fuß;TRUE;TRUE;FALSE;FALSE;FALSE;1;1;0;;0;0;
790;;2024-03-21T11:25:00Z;49.00749995;8.439118125;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;Fehler beim Einfahren in den fließenden Verkehr;;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
791;;2024-03-21T14:12:00Z;49.00887906;8.397344086;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;hell;trocken;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;Falsches Verhalten gegenüber Fußgängern an anderen Stellen;;Pkw;zu Fuß;TRUE;FALSE;TRUE;FALSE;FALSE;0;1;1;;0;0;
795;;2024-03-22T06:25:00Z;49.00221291;8.453029221;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;"Benutzungspflicht der Radverkehrsanlage; Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA";;hell;trocken;kein Aufprall;Unfall mit Schwerverletzten;Einbiege-/Kreuzen-Unfall;Nichtbeachten der Vorfahrt regelnden Verkehrszeichen;;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
796;;2024-03-22T08:01:00Z;49.00494673;8.440601353;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;hell;trocken;sonstiges Hindernis;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;Andere Fehler beim Fahrzeugführer;;Pkw;Fahrrad;FALSE;TRUE;TRUE;FALSE;FALSE;1;0;1;;0;0;
